"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb289920",0.000100713932471574,3,"Yes","0.07326611,2.26543e-05,0.2782033"
"Zm00001eb155010",0.000266424012036359,10,"Yes","0.02739704,0.3601225,0.2537828,0.6283725,0.3120348,0.5411584,0.02115258,0.005828824,0.008308965,0.02747295"
"Zm00001eb022700",0.000353297661896734,3,"Yes","0.004672242,0.06741232,0.003916641"
"Zm00001eb318290",0.0004914698,1,"No","0.0004914698"
"Zm00001eb157430",0.000561692972921191,5,"Yes","0.01266132,0.008180987,0.001363348,0.7840041,0.8555134"
"Zm00001eb079270",0.000572637489567152,5,"Yes","0.835158,0.7529687,0.6270943,0.5671529,6.180587e-05"
"Zm00001eb255520",0.000950407364864403,2,"Yes","0.1349389,0.0002044292"
"Zm00001eb432290",0.00109588475193945,4,"Yes","0.3460877,0.004036129,0.004509923,0.9946291"
"Zm00001eb051360",0.001439166,1,"No","0.001439166"
"Zm00001eb122460",0.00149588542679813,4,"Yes","0.1252599,0.4948379,0.001365687,0.0002156047"
"Zm00001eb072730",0.001546877,1,"No","0.001546877"
"Zm00001eb352530",0.00156134190200907,3,"Yes","0.00273083,0.001616514,0.0002841529"
"Zm00001eb253220",0.001855299,1,"No","0.001855299"
"Zm00001eb066250",0.002271036,1,"No","0.002271036"
"Zm00001eb198320",0.00341446538511081,8,"Yes","0.8147742,0.003458801,0.001071634,0.0001888792,0.981357,0.513352,0.511457,0.9555367"
"Zm00001eb210610",0.003871792,1,"No","0.003871792"
"Zm00001eb011650",0.005377323,1,"No","0.005377323"
"Zm00001eb213480",0.00554611959636342,5,"Yes","0.5493753,0.5036461,0.0005687681,0.6627596,0.5098107"
"Zm00001eb277180",0.00564774633428022,3,"Yes","0.009702933,0.7366816,0.002897968"
"Zm00001eb076250",0.00586354930692334,2,"Yes","0.001398593,0.01246076"
"Zm00001eb271250",0.00600503542483222,2,"Yes","0.8934068,0.001694866"
"Zm00001eb390800",0.006012327,1,"No","0.006012327"
"Zm00001eb125460",0.006200709,1,"No","0.006200709"
"Zm00001eb151620",0.00639019748921443,4,"Yes","0.0007730566,0.6105158,0.9792305,0.2880132"
"Zm00001eb326780",0.006715763,1,"No","0.006715763"
"Zm00001eb222430",0.0071445802151624,6,"Yes","0.02326256,0.0240956,0.4520355,0.2490367,0.9470559,0.03146164"
"Zm00001eb277160",0.00723667665055183,4,"Yes","0.009702933,0.7366816,0.002897968,0.5189466"
"Zm00001eb172930",0.007299614,1,"No","0.007299614"
"Zm00001eb277150",0.00741896352436167,4,"Yes","0.009702933,0.7366816,0.002897968,0.5189466"
"Zm00001eb252610",0.007988822,1,"No","0.007988822"
"Zm00001eb094670",0.00799306005864542,2,"Yes","0.4433983,0.002168803"
"Zm00001eb366330",0.00821135578816357,3,"Yes","0.4741041,0.001387759,0.8908184"
"Zm00001eb366320",0.00841678243352828,3,"Yes","0.4741041,0.001387759,0.8908184"
"Zm00001eb274850",0.008638716,1,"No","0.008638716"
"Zm00001eb101640",0.0091170258376051,2,"Yes","0.002354389,0.548464"
"Zm00001eb287400",0.009167291,1,"No","0.009167291"
"Zm00001eb073760",0.00925482040273751,13,"Yes","0.9610173,0.08318873,0.003040898,0.03137331,0.01483279,0.800524,0.7681594,0.09022997,0.405243,0.01944124,0.008406073,0.3743821,0.1948704"
"Zm00001eb252590",0.00937053101625129,2,"Yes","0.002394516,0.03095836"
"Zm00001eb421290",0.009377955,1,"No","0.009377955"
"Zm00001eb334020",0.00955938048335259,7,"Yes","0.6344979,0.1775938,0.3274505,0.036999,0.0006430153,0.1962836,0.2472474"
"Zm00001eb032600",0.00962089,1,"No","0.00962089"
"Zm00001eb271240",0.00979639190345938,3,"Yes","0.8934068,0.001694866,0.5660772"
"Zm00001eb072330",0.01046121,1,"No","0.01046121"
"Zm00001eb400880",0.0104658874068297,3,"Yes","0.8853627,0.01245768,0.01918983"
"Zm00001eb273000",0.0112034176173695,2,"Yes","0.002991056,0.5989481"
"Zm00001eb105610",0.0112515734486405,5,"Yes","0.6540107,0.2293789,0.5685092,0.001105604,0.3389306"
"Zm00001eb260040",0.0115991340493247,3,"Yes","0.002000469,0.8390038,0.6475789"
"Zm00001eb075290",0.01162693,1,"No","0.01162693"
"Zm00001eb312080",0.0116712587838748,2,"Yes","0.002941512,0.1896876"
"Zm00001eb029080",0.01230502,1,"No","0.01230502"
"Zm00001eb072560",0.012359946296107,9,"Yes","0.05854116,0.8414943,0.0006487524,0.729057,0.7543079,0.7075414,0.5522856,0.4500905,0.5305508"
"Zm00001eb074380",0.0124003697506188,8,"Yes","0.0007663015,0.2488938,0.3027423,0.4445314,0.1702009,0.3191466,0.05514748,0.03389378"
"Zm00001eb222150",0.0130646924735157,2,"Yes","0.8776161,0.003460391"
"Zm00001eb357210",0.01317546,1,"No","0.01317546"
"Zm00001eb172070",0.013258785016287,4,"Yes","0.7048199,0.001650419,0.0193454,0.05907994"
"Zm00001eb006570",0.0133747440355467,2,"Yes","0.003427168,0.4097621"
"Zm00001eb202860",0.01435496,1,"No","0.01435496"
"Zm00001eb324780",0.0144871,1,"No","0.0144871"
"Zm00001eb250370",0.01478533,1,"No","0.01478533"
"Zm00001eb412890",0.01508229,1,"No","0.01508229"
"Zm00001eb113770",0.0156242902722808,2,"Yes","0.1666823,0.004131224"
"Zm00001eb146170",0.0156266356787007,4,"Yes","0.004651459,0.005385059,0.6450246,0.4860346"
"Zm00001eb176890",0.015728554745715,2,"Yes","0.02239977,0.004365249"
"Zm00001eb248840",0.01656146,1,"No","0.01656146"
"Zm00001eb104970",0.01704784,1,"No","0.01704784"
"Zm00001eb388150",0.018757719858325,4,"Yes","0.153443,0.00253308,0.6516409,0.5271497"
"Zm00001eb223000",0.0195697,1,"No","0.0195697"
"Zm00001eb108370",0.0196368399375711,2,"Yes","0.6737015,0.005438293"
"Zm00001eb326410",0.0200329794241928,2,"Yes","0.3443233,0.005773487"
"Zm00001eb431660",0.0205570166446808,3,"Yes","0.5185935,0.1222417,0.003503151"
"Zm00001eb324560",0.02148542,1,"No","0.02148542"
"Zm00001eb286650",0.02322874,1,"No","0.02322874"
"Zm00001eb394070",0.02337643,1,"No","0.02337643"
"Zm00001eb228880",0.0235356766416255,3,"Yes","0.8976118,0.6326983,0.004526267"
"Zm00001eb289910",0.02357076,1,"No","0.02357076"
"Zm00001eb322530",0.0239108481097249,4,"Yes","0.48244,0.002997761,0.5608478,0.5912142"
"Zm00001eb218400",0.0242064699888977,7,"Yes","0.2719983,0.9514083,0.6457639,0.2621532,0.001796293,0.05729638,0.6530445"
"Zm00001eb152980",0.0252152671214153,6,"Yes","0.1518601,0.6323467,0.002182734,0.4963538,0.5003839,0.6598612"
"Zm00001eb008850",0.02523221,1,"No","0.02523221"
