rs chr ps p_wald
S6_72442 6 72442 0.514409
S6_114296 6 114296 0.7416835
S6_176407 6 176407 0.1429153
S6_255519 6 255519 0.2432753
S6_334735 6 334735 0.1102425
S6_376955 6 376955 0.2955054
S6_377012 6 377012 0.9788797
S6_382696 6 382696 0.6707064
S6_397888 6 397888 0.7072991
S6_478402 6 478402 0.4595797
S6_531171 6 531171 0.7305817
S6_618387 6 618387 0.2000723
S6_673104 6 673104 0.1948494
S6_673105 6 673105 0.1619463
S6_753189 6 753189 0.89212
S6_753193 6 753193 0.85917
S6_769858 6 769858 0.01716512
S6_769859 6 769859 0.0185199
S6_769906 6 769906 0.5745569
S6_780688 6 780688 0.2661435
S6_789397 6 789397 0.9205652
S6_793268 6 793268 0.8114202
S6_793277 6 793277 0.1894397
S6_796068 6 796068 0.471186
S6_811191 6 811191 0.6318562
S6_838601 6 838601 0.7774115
S6_884649 6 884649 0.9446967
S6_884662 6 884662 0.931047
S6_916063 6 916063 0.9909971
S6_928884 6 928884 0.1473754
S6_928913 6 928913 0.2560255
S6_941907 6 941907 0.1775761
S6_941910 6 941910 0.1878427
S6_941934 6 941934 0.1475866
S6_950193 6 950193 0.1802243
S6_950195 6 950195 0.1692719
S6_957018 6 957018 0.4657901
S6_957024 6 957024 0.2355173
S6_966733 6 966733 0.7335984
S6_970345 6 970345 0.8037835
S6_1013100 6 1013100 0.08215001
S6_1013103 6 1013103 0.4931307
S6_1021161 6 1021161 0.6665285
S6_1168107 6 1168107 0.7757983
S6_1201288 6 1201288 0.2718542
S6_1246723 6 1246723 0.7478906
S6_1292372 6 1292372 0.01219549
S6_1292382 6 1292382 0.01233327
S6_1292400 6 1292400 0.01233327
S6_1292409 6 1292409 0.01769966
S6_1343249 6 1343249 0.7133384
S6_1402686 6 1402686 0.8262664
S6_1402697 6 1402697 0.08776109
S6_1499201 6 1499201 0.3379548
S6_1499208 6 1499208 0.3362983
S6_1499209 6 1499209 0.2825538
S6_1499228 6 1499228 0.3362983
S6_1564193 6 1564193 0.02227736
S6_1564195 6 1564195 0.0323478
S6_1618728 6 1618728 0.2747234
S6_1635984 6 1635984 0.7833204
S6_1636633 6 1636633 0.3609903
S6_1636662 6 1636662 0.2558476
S6_1638827 6 1638827 0.4393221
S6_1638833 6 1638833 0.006659448
S6_1699692 6 1699692 0.9806175
S6_1750238 6 1750238 0.8400101
S6_1775042 6 1775042 0.7159077
S6_1775151 6 1775151 0.7982606
S6_1775156 6 1775156 0.9513694
S6_1775261 6 1775261 0.4000271
S6_1775287 6 1775287 0.3483465
S6_1841119 6 1841119 0.408378
S6_1888707 6 1888707 0.2086427
S6_1888784 6 1888784 0.339573
S6_1888788 6 1888788 0.7755687
S6_1917233 6 1917233 0.7162805
S6_1917237 6 1917237 0.008838618
S6_1980770 6 1980770 0.9594115
S6_2053192 6 2053192 0.7039701
S6_2126514 6 2126514 0.7346544
S6_2126535 6 2126535 0.817314
S6_2167455 6 2167455 0.7131763
S6_2167641 6 2167641 0.8478685
S6_2172186 6 2172186 0.05566121
S6_2198886 6 2198886 0.02819821
S6_2341399 6 2341399 0.4627939
S6_2375314 6 2375314 0.5273701
S6_2375416 6 2375416 0.5963329
S6_2422747 6 2422747 0.3416257
S6_2422786 6 2422786 0.3120779
S6_2465852 6 2465852 0.001533847
S6_2465859 6 2465859 0.001711936
S6_2465885 6 2465885 0.001533847
S6_2577808 6 2577808 0.4370253
S6_2631628 6 2631628 0.02486844
S6_2646386 6 2646386 0.186481
