rs chr ps p_wald
S10_15629 10 15629 0.345484
S10_17505 10 17505 0.6451424
S10_17528 10 17528 0.6126784
S10_17998 10 17998 0.635743
S10_69755 10 69755 0.2773292
S10_72452 10 72452 0.3746187
S10_75736 10 75736 0.6188871
S10_75741 10 75741 0.9161406
S10_85556 10 85556 0.9896019
S10_91393 10 91393 0.5956528
S10_91714 10 91714 0.6873442
S10_91715 10 91715 0.6873442
S10_91717 10 91717 0.6873442
S10_91753 10 91753 0.4605025
S10_98360 10 98360 0.2597326
S10_113134 10 113134 0.7618201
S10_113412 10 113412 0.5313626
S10_115652 10 115652 0.2491698
S10_134262 10 134262 0.6655174
S10_149187 10 149187 0.4309477
S10_181517 10 181517 0.7201309
S10_234260 10 234260 0.881631
S10_259788 10 259788 0.3822488
S10_302638 10 302638 0.6260394
S10_347848 10 347848 0.2707377
S10_370665 10 370665 0.4792224
S10_370733 10 370733 0.6120839
S10_371094 10 371094 0.8151415
S10_424087 10 424087 0.6025137
S10_424088 10 424088 0.9534972
S10_436678 10 436678 0.9368193
S10_436683 10 436683 0.4254726
S10_458782 10 458782 0.04285489
S10_491458 10 491458 0.1838976
S10_500532 10 500532 0.249672
S10_519918 10 519918 0.867855
S10_614649 10 614649 0.2929357
S10_630483 10 630483 0.7679006
S10_668876 10 668876 0.1696066
S10_672540 10 672540 0.11645
S10_675144 10 675144 0.618664
S10_719948 10 719948 0.8548878
S10_729851 10 729851 0.7793301
S10_729920 10 729920 0.5610244
S10_731310 10 731310 0.9719152
S10_744218 10 744218 0.1383517
S10_744238 10 744238 0.2940473
S10_755610 10 755610 0.1381738
S10_755642 10 755642 0.05093001
S10_755647 10 755647 0.3592535
S10_755650 10 755650 0.7761961
S10_755686 10 755686 0.09929551
S10_755687 10 755687 0.09929551
S10_755717 10 755717 0.1463511
S10_759462 10 759462 0.1903921
S10_762041 10 762041 0.8564652
S10_769140 10 769140 0.4402259
S10_769145 10 769145 0.4402259
S10_774335 10 774335 0.7237486
S10_794320 10 794320 0.3484905
S10_812118 10 812118 0.6404083
S10_812176 10 812176 0.7955704
S10_816487 10 816487 0.3052375
S10_868070 10 868070 0.6782298
S10_872599 10 872599 0.2711576
S10_872704 10 872704 0.3190256
S10_918535 10 918535 0.4656491
S10_948403 10 948403 0.09913798
S10_948428 10 948428 0.6779706
S10_948445 10 948445 0.9134361
S10_958661 10 958661 0.9955047
S10_959529 10 959529 0.7183923
