rs chr ps p_wald
S2_64382 2 64382 0.5180329
S2_113743 2 113743 0.01747679
S2_148211 2 148211 0.4599164
S2_149810 2 149810 0.6982228
S2_149811 2 149811 0.7539033
S2_186925 2 186925 0.4163363
S2_270127 2 270127 0.2548543
S2_270133 2 270133 0.2144802
S2_300646 2 300646 0.206951
S2_311416 2 311416 0.04321778
S2_311435 2 311435 0.4452174
S2_318546 2 318546 0.8070631
S2_320152 2 320152 0.1826953
S2_320174 2 320174 0.960102
S2_320221 2 320221 0.1200777
S2_320245 2 320245 0.562278
S2_329408 2 329408 0.0675351
S2_359574 2 359574 0.06324631
S2_373550 2 373550 0.6887989
S2_381624 2 381624 0.6200984
S2_382849 2 382849 0.2486655
S2_382876 2 382876 0.4220641
S2_396172 2 396172 0.09155911
S2_426781 2 426781 0.001396195
S2_446481 2 446481 0.1962723
S2_454496 2 454496 0.07769597
S2_466279 2 466279 0.03717124
S2_481249 2 481249 0.4073938
S2_487510 2 487510 0.006365018
S2_487615 2 487615 0.004848402
S2_487670 2 487670 0.1351453
S2_487687 2 487687 0.001991148
S2_487700 2 487700 0.0008306813
S2_502048 2 502048 0.1112337
S2_511521 2 511521 0.3667576
S2_537831 2 537831 0.6852634
S2_537842 2 537842 0.3744184
S2_549315 2 549315 0.4654091
S2_571852 2 571852 0.09190309
S2_603104 2 603104 0.6106732
S2_627519 2 627519 0.171915
S2_627528 2 627528 0.4402184
S2_630866 2 630866 0.9472053
S2_651707 2 651707 0.2153661
S2_651736 2 651736 0.7055745
S2_673587 2 673587 0.001145307
S2_673841 2 673841 0.7937449
S2_674266 2 674266 0.3874648
S2_706782 2 706782 0.4850887
S2_716744 2 716744 0.03177498
S2_716753 2 716753 0.01135785
S2_716761 2 716761 0.01137659
S2_717194 2 717194 0.7219529
S2_717746 2 717746 0.660653
S2_735347 2 735347 0.4379905
S2_794419 2 794419 0.02216625
S2_802671 2 802671 0.03009751
S2_820428 2 820428 0.4100595
S2_823440 2 823440 0.03335837
S2_833805 2 833805 0.1479875
S2_846407 2 846407 0.4329571
S2_847317 2 847317 0.946969
S2_851359 2 851359 0.000105164
S2_851432 2 851432 0.08831719
S2_851435 2 851435 7.912712e-05
S2_851507 2 851507 9.47728e-05
S2_851558 2 851558 4.119405e-05
S2_884243 2 884243 0.09642803
S2_887549 2 887549 0.9439546
S2_887571 2 887571 0.02773709
S2_972527 2 972527 0.8493367
S2_1011538 2 1011538 0.516252
S2_1021070 2 1021070 0.2476693
S2_1027317 2 1027317 0.2034262
S2_1044962 2 1044962 0.008181241
S2_1104517 2 1104517 0.1920363
S2_1112280 2 1112280 0.002136022
S2_1122919 2 1122919 0.07228171
S2_1122925 2 1122925 0.08778682
S2_1122945 2 1122945 0.07456135
S2_1155583 2 1155583 0.3547429
S2_1165696 2 1165696 0.3598132
S2_1195691 2 1195691 0.6707548
S2_1195766 2 1195766 0.2276661
S2_1212852 2 1212852 0.4697318
S2_1212870 2 1212870 0.3152235
S2_1260299 2 1260299 0.6460108
S2_1260309 2 1260309 0.1703531
S2_1293845 2 1293845 0.9340259
S2_1293869 2 1293869 0.09375959
S2_1293893 2 1293893 0.3730006
S2_1328627 2 1328627 0.6563308
S2_1328630 2 1328630 0.8299313
S2_1328660 2 1328660 0.4985737
S2_1400633 2 1400633 0.4996001
S2_1409042 2 1409042 0.4325778
S2_1412219 2 1412219 0.1138508
S2_1412224 2 1412224 0.7170587
S2_1425119 2 1425119 0.1369118
S2_1429848 2 1429848 0.03449687
S2_1456859 2 1456859 0.0003712662
S2_1461058 2 1461058 0.1033408
S2_1461080 2 1461080 0.09241845
S2_1461372 2 1461372 0.6798014
S2_1461945 2 1461945 0.3503296
S2_1477480 2 1477480 0.06459836
S2_1477485 2 1477485 0.4908929
S2_1485022 2 1485022 0.08377585
S2_1485608 2 1485608 0.4527259
S2_1485612 2 1485612 0.01278382
S2_1496770 2 1496770 0.5921413
S2_1496811 2 1496811 0.1196571
S2_1496872 2 1496872 0.001233745
S2_1496991 2 1496991 0.0001083502
S2_1497006 2 1497006 0.0008583326
S2_1505083 2 1505083 0.1390648
S2_1505086 2 1505086 0.04056943
S2_1519702 2 1519702 0.4730242
S2_1527349 2 1527349 0.5783488
S2_1538032 2 1538032 0.02943924
S2_1559558 2 1559558 0.09672095
S2_1571899 2 1571899 0.1892757
S2_1598273 2 1598273 0.8567641
S2_1613464 2 1613464 0.03696113
S2_1613542 2 1613542 0.0005441134
