rs chr ps p_wald
S6_72442 6 72442 0.6308278
S6_114296 6 114296 0.8399531
S6_255519 6 255519 0.01151718
S6_258267 6 258267 0.886657
S6_258288 6 258288 0.4035751
S6_258293 6 258293 0.99418
S6_334735 6 334735 0.7022285
S6_377012 6 377012 0.4483664
S6_382696 6 382696 0.2067784
S6_397888 6 397888 0.5815357
S6_452713 6 452713 0.8849864
S6_478402 6 478402 0.6869181
S6_494102 6 494102 0.003526499
S6_531171 6 531171 0.3138196
S6_553041 6 553041 0.7923266
S6_618387 6 618387 0.03121433
S6_673104 6 673104 0.4729603
S6_673105 6 673105 0.6819652
S6_753189 6 753189 0.06361705
S6_753193 6 753193 0.1438481
S6_769858 6 769858 0.5054986
S6_769859 6 769859 0.5759443
S6_769906 6 769906 0.185702
S6_780688 6 780688 0.5259351
S6_787837 6 787837 0.6963515
S6_789397 6 789397 0.5381269
S6_793268 6 793268 0.486228
S6_793277 6 793277 0.7830055
S6_796068 6 796068 0.05431132
S6_811191 6 811191 0.6151789
S6_838601 6 838601 0.5684588
S6_884649 6 884649 0.01024649
S6_884662 6 884662 0.01143733
S6_916063 6 916063 0.4217329
S6_928884 6 928884 0.1827213
S6_928913 6 928913 0.111165
S6_941907 6 941907 0.5732733
S6_941910 6 941910 0.5985073
S6_941934 6 941934 0.5476297
S6_950193 6 950193 0.5257054
S6_950195 6 950195 0.5257054
S6_957018 6 957018 0.9476277
S6_957024 6 957024 0.6109448
S6_966733 6 966733 0.9293428
S6_970345 6 970345 0.2491412
S6_1013100 6 1013100 0.3066744
S6_1013103 6 1013103 0.8306891
S6_1021161 6 1021161 0.009768809
S6_1168107 6 1168107 0.5776402
S6_1201288 6 1201288 0.456499
S6_1204518 6 1204518 0.7192483
S6_1220359 6 1220359 0.3310855
S6_1246723 6 1246723 0.8574495
S6_1292372 6 1292372 0.5457353
S6_1292382 6 1292382 0.8050098
S6_1292400 6 1292400 0.9969555
S6_1292409 6 1292409 0.9800422
S6_1343249 6 1343249 0.1573379
S6_1402686 6 1402686 0.1364206
S6_1402697 6 1402697 0.606533
S6_1499201 6 1499201 0.1205669
S6_1499208 6 1499208 0.3613448
S6_1499209 6 1499209 0.3471278
S6_1499228 6 1499228 0.3613448
S6_1564193 6 1564193 0.2198091
S6_1564195 6 1564195 0.235648
S6_1618728 6 1618728 0.2994555
S6_1635984 6 1635984 0.7718997
S6_1636633 6 1636633 0.6203617
S6_1636662 6 1636662 0.4172529
S6_1638827 6 1638827 0.006768704
S6_1638833 6 1638833 0.2022877
S6_1699692 6 1699692 0.07955101
S6_1750238 6 1750238 0.5467447
S6_1775042 6 1775042 0.00612569
S6_1775151 6 1775151 0.005093854
S6_1775156 6 1775156 0.005844201
S6_1775261 6 1775261 3.146117e-05
S6_1775287 6 1775287 0.0007009172
S6_1841119 6 1841119 0.06456523
S6_1888707 6 1888707 0.0004372883
S6_1888784 6 1888784 0.8886169
S6_1888788 6 1888788 0.4500079
S6_1917233 6 1917233 0.359451
S6_1917237 6 1917237 0.4523819
S6_1930455 6 1930455 0.9062322
S6_1980770 6 1980770 0.3404269
S6_1980781 6 1980781 0.2788253
S6_2053192 6 2053192 0.8205396
S6_2126535 6 2126535 0.7117327
S6_2167455 6 2167455 0.2033049
S6_2167641 6 2167641 0.4929884
S6_2198886 6 2198886 0.6990986
S6_2202036 6 2202036 0.8412696
S6_2341399 6 2341399 0.3825973
S6_2375314 6 2375314 0.8641266
S6_2375416 6 2375416 0.5493785
S6_2422747 6 2422747 0.7500144
S6_2422786 6 2422786 0.7066898
S6_2557840 6 2557840 0.529058
S6_2557885 6 2557885 0.8555198
S6_2577808 6 2577808 0.9176528
S6_2608944 6 2608944 0.7136027
S6_2631628 6 2631628 0.612551
S6_2646386 6 2646386 0.5499175
S6_2650027 6 2650027 0.3556428
S6_2650055 6 2650055 0.3944669
S6_2650056 6 2650056 0.299089
S6_2780046 6 2780046 0.5032087
S6_2780157 6 2780157 0.2124959
