rs chr ps p_wald
S3_58523 3 58523 0.5419202
S3_64841 3 64841 9.999037e-12
S3_64898 3 64898 0.8633997
S3_65813 3 65813 0.7022714
S3_116315 3 116315 0.8404186
S3_116685 3 116685 0.1313544
S3_122571 3 122571 0.1867351
S3_133167 3 133167 0.6301784
S3_164708 3 164708 0.06187932
S3_166049 3 166049 0.5804919
S3_166173 3 166173 0.6320981
S3_170972 3 170972 0.6907305
S3_171005 3 171005 0.6897401
S3_196898 3 196898 0.004243953
S3_197318 3 197318 0.3264939
S3_197846 3 197846 0.1231921
S3_204490 3 204490 0.336897
S3_204497 3 204497 0.336897
S3_216072 3 216072 0.85348
S3_218998 3 218998 0.04525311
S3_219950 3 219950 0.05075031
S3_220238 3 220238 0.4035267
S3_220838 3 220838 9.950042e-06
S3_220841 3 220841 0.03878226
S3_238087 3 238087 0.1584879
S3_249982 3 249982 0.7354191
S3_260416 3 260416 0.1757044
S3_269200 3 269200 0.9613718
S3_294782 3 294782 0.06576103
S3_316531 3 316531 0.1091763
S3_337358 3 337358 3.315077e-08
S3_357855 3 357855 0.5092581
S3_365587 3 365587 0.00163674
S3_365694 3 365694 0.00417652
S3_365849 3 365849 0.04391967
S3_371920 3 371920 0.1157026
S3_402655 3 402655 0.0233285
S3_404118 3 404118 0.1642525
S3_418387 3 418387 0.2745244
S3_421232 3 421232 0.08372566
S3_439558 3 439558 0.04855536
S3_439581 3 439581 0.3905876
S3_443835 3 443835 0.3157186
S3_448211 3 448211 0.05556989
S3_459166 3 459166 0.3416297
S3_461187 3 461187 0.6648038
S3_464325 3 464325 0.8377461
S3_482055 3 482055 0.2811416
S3_482065 3 482065 0.4688491
S3_485617 3 485617 0.2800601
S3_492959 3 492959 0.3983031
S3_504045 3 504045 5.164938e-05
S3_504058 3 504058 0.0357482
S3_505661 3 505661 0.6784648
S3_517004 3 517004 0.7049611
S3_517167 3 517167 0.3723743
S3_521419 3 521419 0.01788838
S3_526230 3 526230 0.5241973
S3_526263 3 526263 0.187735
S3_526380 3 526380 1.694778e-08
S3_526419 3 526419 0.6975498
S3_530930 3 530930 0.001427216
S3_542541 3 542541 0.9532288
S3_542555 3 542555 0.7594782
S3_555829 3 555829 0.9167782
S3_558815 3 558815 0.4542278
S3_558861 3 558861 0.4433775
S3_612455 3 612455 0.005618424
S3_612499 3 612499 0.01070097
S3_612507 3 612507 0.005947345
S3_612712 3 612712 0.003038396
S3_612726 3 612726 0.003038396
S3_612728 3 612728 0.002811961
S3_612773 3 612773 0.01388291
S3_629729 3 629729 0.02982208
S3_632832 3 632832 0.5188851
S3_641745 3 641745 0.8764956
S3_641746 3 641746 0.8764956
S3_641750 3 641750 0.8764956
S3_641752 3 641752 0.8764956
S3_641757 3 641757 0.8764956
S3_642649 3 642649 0.1528071
S3_678146 3 678146 1.957672e-14
S3_689632 3 689632 2.98732e-11
