rs chr ps p_wald
S1_2163 1 2163 0.2765448
S1_20646 1 20646 0.2063739
S1_20654 1 20654 0.2063739
S1_64088 1 64088 0.3436221
S1_68266 1 68266 0.08245267
S1_69330 1 69330 0.08735848
S1_79959 1 79959 0.1498771
S1_80056 1 80056 0.5252333
S1_80552 1 80552 0.777532
S1_80647 1 80647 0.1043048
S1_115471 1 115471 0.7897801
S1_115488 1 115488 0.05478432
S1_146207 1 146207 0.08523982
S1_146227 1 146227 0.03553774
S1_166699 1 166699 0.5502133
S1_175797 1 175797 6.075393e-06
S1_176028 1 176028 0.096277
S1_206185 1 206185 0.7278623
S1_206226 1 206226 0.3214561
S1_218393 1 218393 0.02309089
S1_248220 1 248220 0.3489138
S1_248229 1 248229 0.6718716
S1_258908 1 258908 0.133687
S1_282818 1 282818 0.4977664
S1_298897 1 298897 0.2452677
S1_298976 1 298976 0.3457511
S1_299010 1 299010 0.7929375
S1_302644 1 302644 0.0009687108
S1_310603 1 310603 0.1888381
S1_311042 1 311042 0.0005783408
S1_338047 1 338047 0.1317451
S1_338084 1 338084 0.6730485
S1_359028 1 359028 0.2436175
S1_378289 1 378289 0.001241053
S1_383220 1 383220 0.4637316
S1_445405 1 445405 0.07075833
S1_563115 1 563115 0.2754383
S1_577229 1 577229 0.9559726
S1_584828 1 584828 0.4245687
S1_594676 1 594676 0.08943322
S1_602013 1 602013 0.5640381
S1_693385 1 693385 0.03205164
S1_693391 1 693391 0.2881254
S1_693395 1 693395 0.6155799
S1_693444 1 693444 0.03196038
S1_702264 1 702264 0.8914163
S1_706504 1 706504 0.6140775
S1_730014 1 730014 0.8512893
S1_732404 1 732404 0.9480221
S1_742465 1 742465 0.6373302
S1_744290 1 744290 0.4736409
S1_760704 1 760704 0.1249004
S1_770089 1 770089 0.3001965
S1_771067 1 771067 0.638559
S1_784683 1 784683 0.5753848
S1_789378 1 789378 0.07903158
S1_789393 1 789393 0.8173522
S1_789674 1 789674 0.49113
S1_826502 1 826502 0.1555138
S1_826511 1 826511 0.139014
S1_826528 1 826528 0.6343664
S1_826547 1 826547 0.2691312
S1_830850 1 830850 0.2387641
S1_831201 1 831201 0.2474557
S1_831345 1 831345 0.6350809
S1_831453 1 831453 0.6263434
S1_831460 1 831460 0.6565907
S1_831549 1 831549 0.656908
S1_831553 1 831553 0.2872655
S1_831577 1 831577 0.7094437
S1_831608 1 831608 0.5063448
S1_831628 1 831628 0.0185814
S1_831633 1 831633 0.152335
S1_831664 1 831664 0.7497218
S1_834681 1 834681 0.0752849
S1_840185 1 840185 0.001439569
S1_852449 1 852449 0.2745487
S1_852456 1 852456 0.001175273
S1_852897 1 852897 0.4949671
S1_864564 1 864564 0.4852653
S1_884575 1 884575 0.560388
S1_921565 1 921565 0.309479
S1_922082 1 922082 0.949036
S1_922085 1 922085 0.6799348
S1_922546 1 922546 0.5580713
S1_922635 1 922635 0.7229448
S1_922682 1 922682 0.5583254
S1_925423 1 925423 0.832416
S1_925436 1 925436 0.832416
S1_935249 1 935249 0.955586
S1_946502 1 946502 0.8414278
S1_946509 1 946509 0.8414278
S1_1005397 1 1005397 0.1211043
S1_1005568 1 1005568 0.3962375
S1_1012370 1 1012370 0.6183491
S1_1015595 1 1015595 0.8461677
S1_1032751 1 1032751 0.4480555
S1_1042800 1 1042800 9.085966e-05
S1_1044113 1 1044113 0.06899375
S1_1060504 1 1060504 0.2328765
S1_1065136 1 1065136 1.575726e-05
S1_1132237 1 1132237 0.04143522
S1_1133944 1 1133944 0.3236632
S1_1162078 1 1162078 0.7266736
S1_1162091 1 1162091 0.7055356
S1_1162093 1 1162093 0.7055356
S1_1162844 1 1162844 0.30267
S1_1177709 1 1177709 1.293584e-06
S1_1177828 1 1177828 0.0001383243
S1_1177847 1 1177847 0.02282345
S1_1177866 1 1177866 1.842234e-06
S1_1177873 1 1177873 0.9099479
S1_1184302 1 1184302 0.2648958
S1_1205323 1 1205323 0.07084797
S1_1205421 1 1205421 0.3183149
S1_1205518 1 1205518 0.2359194
S1_1205523 1 1205523 0.2359194
S1_1205529 1 1205529 0.2359194
S1_1205530 1 1205530 0.2362426
S1_1205641 1 1205641 0.2442731
S1_1209847 1 1209847 0.7291537
S1_1211700 1 1211700 0.2256896
S1_1218250 1 1218250 0.1823354
S1_1218271 1 1218271 0.04097821
S1_1218282 1 1218282 0.9504822
S1_1219861 1 1219861 0.8078753
S1_1220947 1 1220947 0.2671707
S1_1223318 1 1223318 0.9507405
S1_1223616 1 1223616 0.4130138
S1_1223620 1 1223620 0.4130138
