rs chr ps p_wald
S8_22177 8 22177 0.3687427
S8_22193 8 22193 0.346914
S8_25117 8 25117 0.8985435
S8_25120 8 25120 0.5174951
S8_38250 8 38250 0.4268131
S8_38273 8 38273 0.3573751
S8_127259 8 127259 0.8008521
S8_142703 8 142703 0.03051766
S8_161879 8 161879 0.1118956
S8_162251 8 162251 0.6348243
S8_162253 8 162253 0.6348243
S8_185081 8 185081 0.7481963
S8_185088 8 185088 0.9490105
S8_185092 8 185092 0.7553765
S8_203527 8 203527 0.127802
S8_209505 8 209505 0.586053
S8_223293 8 223293 0.02301228
S8_245434 8 245434 0.6782498
S8_245467 8 245467 0.1647965
S8_247751 8 247751 0.5004098
S8_247756 8 247756 0.707129
S8_247757 8 247757 0.7141922
S8_361718 8 361718 0.08529137
S8_361723 8 361723 0.003539227
S8_384963 8 384963 0.1230519
S8_436669 8 436669 0.6919678
S8_440477 8 440477 0.06832907
S8_440482 8 440482 0.5436518
S8_440682 8 440682 0.03948122
S8_440838 8 440838 0.9880823
S8_511975 8 511975 0.3732727
S8_522900 8 522900 0.4150511
S8_528417 8 528417 0.8275084
S8_537175 8 537175 0.8674316
S8_542052 8 542052 0.05898517
S8_560154 8 560154 0.2120559
S8_572701 8 572701 0.02158551
S8_584086 8 584086 0.8159221
S8_629950 8 629950 0.009876559
S8_629956 8 629956 0.06858
S8_629995 8 629995 0.08108884
S8_630002 8 630002 0.140031
S8_630032 8 630032 0.3691043
S8_630076 8 630076 0.0009295205
S8_630172 8 630172 0.977371
S8_634086 8 634086 0.9429449
S8_635089 8 635089 0.1292649
S8_643256 8 643256 0.9014976
S8_644224 8 644224 0.4026373
S8_644228 8 644228 0.8863964
S8_644374 8 644374 0.3647283
S8_644388 8 644388 0.1870143
S8_670328 8 670328 0.3515713
S8_677753 8 677753 0.9265618
S8_685755 8 685755 0.7492982
S8_685987 8 685987 0.9468717
S8_695823 8 695823 0.5664959
S8_696475 8 696475 0.02931529
S8_721241 8 721241 0.4503986
S8_721258 8 721258 0.2619639
S8_721259 8 721259 0.2616956
S8_721261 8 721261 0.2613224
S8_721269 8 721269 0.1811918
S8_745609 8 745609 0.2032799
S8_745902 8 745902 0.7107374
S8_747105 8 747105 0.2047032
S8_749185 8 749185 0.05806819
S8_749489 8 749489 0.3704604
S8_749491 8 749491 0.2123812
S8_831185 8 831185 0.02507406
S8_843646 8 843646 0.2425236
S8_843675 8 843675 0.2306987
S8_845060 8 845060 0.1125353
S8_845061 8 845061 0.2630774
S8_845080 8 845080 0.3115922
S8_845114 8 845114 0.1842811
S8_845116 8 845116 0.3035687
S8_847989 8 847989 0.09834776
S8_856012 8 856012 0.1129815
S8_856030 8 856030 0.7751997
S8_866304 8 866304 0.9577261
S8_876750 8 876750 0.04002803
S8_876751 8 876751 0.04002803
S8_881693 8 881693 0.2614357
S8_881708 8 881708 0.03456187
S8_890706 8 890706 2.482475e-06
S8_890822 8 890822 0.8554114
S8_890823 8 890823 0.8554114
S8_890851 8 890851 0.5767744
S8_890953 8 890953 0.2558098
S8_930712 8 930712 0.203944
S8_930721 8 930721 0.1820393
S8_931897 8 931897 0.001731738
S8_931906 8 931906 0.001882459
S8_937905 8 937905 0.6526488
S8_938037 8 938037 0.3135992
S8_938056 8 938056 0.6967374
S8_938128 8 938128 0.7589839
S8_938195 8 938195 0.5655601
S8_973322 8 973322 0.4721496
S8_975419 8 975419 0.5758734
S8_977711 8 977711 0.4210749
S8_977761 8 977761 0.3536813
S8_986736 8 986736 0.009583241
S8_1035269 8 1035269 0.2115048
S8_1035303 8 1035303 0.7960746
S8_1035307 8 1035307 0.08616874
S8_1042989 8 1042989 0.7913348
S8_1043498 8 1043498 0.01790841
S8_1082988 8 1082988 0.9601508
S8_1111908 8 1111908 0.8365251
S8_1111911 8 1111911 0.6663657
S8_1111913 8 1111913 0.4646973
S8_1111917 8 1111917 0.4294836
S8_1126307 8 1126307 0.9823928
S8_1127976 8 1127976 0.7033784
S8_1128201 8 1128201 0.120127
S8_1129557 8 1129557 0.8848182
S8_1129563 8 1129563 0.6568041
S8_1148131 8 1148131 0.4526482
S8_1148134 8 1148134 0.3582207
S8_1160258 8 1160258 0.3915973
S8_1181085 8 1181085 0.515757
S8_1181415 8 1181415 0.2691554
S8_1181433 8 1181433 0.04428812
S8_1194565 8 1194565 0.7423999
S8_1206046 8 1206046 0.4851759
S8_1211064 8 1211064 0.2922729
S8_1214882 8 1214882 0.5257076
S8_1214915 8 1214915 0.4620592
S8_1214918 8 1214918 0.3587139
S8_1215354 8 1215354 0.3441877
S8_1220945 8 1220945 0.7523612
S8_1221416 8 1221416 0.07012646
S8_1257253 8 1257253 0.3975343
S8_1265384 8 1265384 0.03165642
S8_1292456 8 1292456 0.211133
S8_1292461 8 1292461 0.2082897
S8_1303315 8 1303315 0.1964827
S8_1309719 8 1309719 0.4845095
S8_1309859 8 1309859 0.02862026
S8_1309868 8 1309868 0.870619
S8_1309898 8 1309898 0.02200645
S8_1309924 8 1309924 0.1871441
S8_1310522 8 1310522 0.0004426261
S8_1310524 8 1310524 0.3023292
S8_1346957 8 1346957 0.1365038
S8_1387931 8 1387931 0.7630222
S8_1387942 8 1387942 0.6138421
S8_1441923 8 1441923 0.04999588
S8_1464363 8 1464363 0.9298782
S8_1482606 8 1482606 0.8705434
S8_1491072 8 1491072 0.4586452
S8_1492738 8 1492738 0.3415905
S8_1492754 8 1492754 0.08456329
S8_1492774 8 1492774 0.1017057
S8_1492805 8 1492805 0.02770057
S8_1513988 8 1513988 0.6455659
S8_1521937 8 1521937 0.9981704
S8_1523331 8 1523331 0.9538001
S8_1527520 8 1527520 0.05619958
S8_1529992 8 1529992 0.9803305
S8_1535526 8 1535526 0.7936145
S8_1535528 8 1535528 0.6832475
S8_1535555 8 1535555 0.3599897
S8_1546587 8 1546587 0.181006
S8_1546648 8 1546648 0.127034
S8_1553700 8 1553700 0.4238877
S8_1574049 8 1574049 0.2690706
S8_1585519 8 1585519 0.1843974
S8_1600901 8 1600901 0.4094772
S8_1609525 8 1609525 0.5242242
S8_1610944 8 1610944 0.3613361
S8_1610964 8 1610964 0.4487086
S8_1619318 8 1619318 0.7640946
S8_1636162 8 1636162 0.9719941
S8_1636188 8 1636188 0.1038309
S8_1639082 8 1639082 0.1204978
S8_1639127 8 1639127 0.07923109
S8_1639170 8 1639170 0.1612115
S8_1641918 8 1641918 0.2289181
S8_1664299 8 1664299 0.156656
S8_1665151 8 1665151 0.1681514
S8_1677918 8 1677918 0.07255443
S8_1694135 8 1694135 0.01205357
S8_1694195 8 1694195 0.9966981
S8_1694730 8 1694730 0.5183871
S8_1694733 8 1694733 0.5304284
S8_1716796 8 1716796 0.4119055
S8_1716798 8 1716798 0.2929399
S8_1716807 8 1716807 0.4119055
S8_1735023 8 1735023 0.2733282
S8_1741650 8 1741650 0.001015448
S8_1741711 8 1741711 0.1658848
S8_1743660 8 1743660 0.4098878
S8_1743783 8 1743783 0.5477179
S8_1743981 8 1743981 0.4504048
S8_1744080 8 1744080 0.5446739
S8_1744102 8 1744102 0.6464463
S8_1744139 8 1744139 0.14813
S8_1751270 8 1751270 0.3945808
S8_1751686 8 1751686 0.00222857
S8_1751755 8 1751755 0.4393233
S8_1751793 8 1751793 0.742451
S8_1801226 8 1801226 0.2570274
S8_1801241 8 1801241 0.3717256
S8_1801289 8 1801289 0.6396142
S8_1808596 8 1808596 0.02379358
S8_1813552 8 1813552 0.94425
S8_1829070 8 1829070 0.2450021
S8_1829114 8 1829114 0.4989331
S8_1829166 8 1829166 0.5221784
S8_1857671 8 1857671 0.04245799
S8_1857685 8 1857685 0.08201144
S8_1857763 8 1857763 0.3720833
S8_1866819 8 1866819 0.4772705
S8_1869541 8 1869541 0.4474392
S8_1869669 8 1869669 0.4352852
S8_1881444 8 1881444 0.7304199
S8_1881453 8 1881453 0.7420039
S8_1881458 8 1881458 0.6382664
S8_1881490 8 1881490 0.634453
S8_1881632 8 1881632 0.5651461
S8_1883525 8 1883525 0.5138978
S8_1892202 8 1892202 0.2490708
S8_1939137 8 1939137 0.8129126
S8_1939166 8 1939166 0.8715077
S8_1939202 8 1939202 0.8838982
S8_1939207 8 1939207 0.06698808
S8_1944684 8 1944684 0.3360171
S8_1947923 8 1947923 0.894009
S8_1947947 8 1947947 0.8355977
S8_1971865 8 1971865 0.02959949
S8_1974200 8 1974200 0.007694462
S8_1974771 8 1974771 0.07201029
S8_1974882 8 1974882 0.2228582
S8_1989730 8 1989730 0.297953
S8_1993967 8 1993967 0.5282456
S8_2010981 8 2010981 0.1388486
S8_2012086 8 2012086 0.6010946
S8_2014116 8 2014116 0.4077046
S8_2032655 8 2032655 0.05702916
S8_2038217 8 2038217 0.004206517
S8_2045538 8 2045538 0.02449023
S8_2045587 8 2045587 0.8632862
S8_2045688 8 2045688 0.09526158
S8_2047531 8 2047531 0.004062156
S8_2047597 8 2047597 0.07040646
S8_2047615 8 2047615 0.08400947
S8_2102308 8 2102308 0.02264566
S8_2104850 8 2104850 0.6447104
S8_2104857 8 2104857 0.02768911
S8_2104859 8 2104859 0.9211635
S8_2115347 8 2115347 0.09230229
S8_2115350 8 2115350 0.2984376
S8_2115446 8 2115446 0.7845639
S8_2117113 8 2117113 0.9724701
S8_2117131 8 2117131 0.9457009
S8_2117263 8 2117263 0.1738297
S8_2117269 8 2117269 0.8823785
S8_2122186 8 2122186 0.0009793748
S8_2176702 8 2176702 0.1650827
S8_2176716 8 2176716 0.1500581
S8_2184079 8 2184079 0.2554012
S8_2221633 8 2221633 0.5045758
S8_2226531 8 2226531 0.04460756
S8_2235113 8 2235113 0.8458685
S8_2235115 8 2235115 0.4010065
S8_2235116 8 2235116 0.3668475
S8_2235163 8 2235163 0.2148761
S8_2247668 8 2247668 0.2797638
S8_2247680 8 2247680 0.3058361
S8_2247728 8 2247728 0.2545082
S8_2247788 8 2247788 0.5121128
S8_2260248 8 2260248 0.6992947
S8_2260763 8 2260763 0.09099085
S8_2260857 8 2260857 0.03128494
S8_2260988 8 2260988 0.1224255
S8_2261078 8 2261078 0.05234213
S8_2261578 8 2261578 0.3818946
S8_2268639 8 2268639 0.8321074
S8_2268641 8 2268641 0.9129248
S8_2268646 8 2268646 0.9628913
S8_2268655 8 2268655 0.9710527
S8_2270923 8 2270923 0.1120188
S8_2285062 8 2285062 0.8644228
S8_2285071 8 2285071 0.9691767
S8_2285083 8 2285083 0.9746891
S8_2318284 8 2318284 0.9781437
S8_2318298 8 2318298 0.9370751
S8_2341077 8 2341077 0.07833178
S8_2341865 8 2341865 0.467292
S8_2360666 8 2360666 0.1458129
S8_2360681 8 2360681 0.2399071
S8_2373286 8 2373286 0.001078122
S8_2386818 8 2386818 0.2529803
S8_2387033 8 2387033 0.7332478
S8_2438783 8 2438783 0.9706246
S8_2476402 8 2476402 0.9927712
S8_2483601 8 2483601 0.5503568
S8_2484627 8 2484627 0.9763407
S8_2517356 8 2517356 0.6801134
S8_2529132 8 2529132 0.08055121
S8_2529148 8 2529148 0.02404089
S8_2529195 8 2529195 0.005783694
S8_2529219 8 2529219 0.4486072
S8_2529253 8 2529253 0.3546035
S8_2568307 8 2568307 0.6286075
S8_2574179 8 2574179 0.9370008
S8_2580046 8 2580046 0.8226258
S8_2587290 8 2587290 0.9884527
S8_2587315 8 2587315 0.330152
S8_2654974 8 2654974 0.05033794
S8_2691793 8 2691793 0.9036676
S8_2698263 8 2698263 0.3174503
S8_2698285 8 2698285 0.23632
S8_2701251 8 2701251 0.3714164
S8_2701253 8 2701253 0.4930903
S8_2715422 8 2715422 0.1091
S8_2791930 8 2791930 0.304377
S8_2823814 8 2823814 0.9125178
S8_2823955 8 2823955 0.1166674
S8_2865488 8 2865488 0.7933393
S8_2866340 8 2866340 0.9907396
S8_2873220 8 2873220 0.3864452
S8_2878689 8 2878689 0.1724783
S8_2878691 8 2878691 0.1755845
S8_2878693 8 2878693 0.1733522
S8_2878695 8 2878695 0.1724783
S8_2882808 8 2882808 0.9741666
S8_2885310 8 2885310 0.9243206
S8_2885644 8 2885644 0.5630529
S8_2923159 8 2923159 0.2104764
S8_2940046 8 2940046 0.2573573
S8_2950073 8 2950073 0.296752
S8_2996959 8 2996959 0.009089478
