GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  71930      -1.1509      0.87511         0.87379         0.87379
SORBI_3001G000800    1     62892     69306      2       2  71930       1.3267     0.092307         0.11287        0.077266
SORBI_3001G000900    1     79159     81636      4       3  71930       1.7168     0.043011        0.084132        0.026277
SORBI_3001G001200    1    109968    112306      1       1  71930      0.50472      0.30688         0.30667         0.30667
SORBI_3001G001300    1    112766    116048      2       2  71930     0.073273      0.47079         0.49722         0.44301
SORBI_3001G002000    1    162161    167916      2       2  71930       1.4703     0.070737         0.08896        0.057556
SORBI_3001G002100    1    173605    175832      1       1  71930       4.1058   2.0142e-05       2.124e-05       2.124e-05
SORBI_3001G002400    1    216906    219523      1       1  71930      -2.1914      0.98579         0.98546         0.98546
SORBI_3001G002700    1    258383    260238      1       1  71930    -0.012423      0.50496         0.50408         0.50408
SORBI_3001G003400    1    298066    299728      3       2  71930      0.45876       0.3232         0.43016         0.24128
SORBI_3001G003500    1    300363    306318      1       1  71930       1.7702     0.038349        0.038755        0.038755
SORBI_3001G003600    1    309245    311054      3       2  71930     -0.14433      0.55738         0.59151         0.52059
SORBI_3001G003900    1    334170    338183      3       3  71930      0.76708      0.22152         0.29178         0.16897
SORBI_3001G004100    1    355496    360888      3       3  71930     0.049778      0.48015         0.44913         0.50407
SORBI_3001G004400    1    380347    391045      1       1  71930      0.66762      0.25219         0.25219         0.25219
SORBI_3001G006300    1    576040    577925      1       1  71930     -0.13355      0.55312         0.55176         0.55176
SORBI_3001G006400    1    583778    588934      1       1  71930      -2.2546      0.98792         0.98757         0.98757
SORBI_3001G006600    1    661532    669834      1       1  71930     -0.21664      0.58576         0.58429         0.58429
SORBI_3001G006800    1    691687    694091      4       3  71930      -0.6944      0.75629         0.71924         0.76025
SORBI_3001G007000    1    705245    711484      1       1  71930     -0.71674      0.76323           0.762           0.762
SORBI_3001G007500    1    728051    731978      1       1  71930    -0.085748      0.53417         0.53313         0.53313
SORBI_3001G007800    1    739596    746898      3       2  71930       1.5592     0.059476        0.084717        0.044561
SORBI_3001G008200    1    759332    762941      1       1  71930       1.7471     0.040309        0.040654        0.040654
SORBI_3001G008300    1    766997    772094      4       3  71930     0.060184        0.476         0.49385         0.44163
SORBI_3001G008800    1    824643    826523      2       1  71930     -0.53968      0.70529         0.74776         0.66071
SORBI_3001G009000    1    833474    841001      2       2  71930      0.31717      0.37556          0.3683         0.38025
SORBI_3001G009200    1    848269    854834      3       3  71930       1.4839     0.068918        0.088549        0.056929
SORBI_3001G009300    1    860540    865043      2       2  71930       1.3153     0.094203         0.05489         0.16426
SORBI_3001G009700    1    881235    889724      1       1  71930     -0.62015      0.73242         0.73089         0.73089
SORBI_3001G010100    1    909734    911888      1       1  71930       1.1289      0.12948          0.1298          0.1298
SORBI_3001G010200    1    917429    924294      8       5  71930     -0.26792      0.60562         0.74083         0.47789
SORBI_3001G010300    1    919634    925242      7       4  71930     -0.20542      0.58138         0.71185         0.45795
SORBI_3001G010600    1    934690    938671      1       1  71930      0.84277      0.19968         0.19983         0.19983
SORBI_3001G011600    1   1004121   1006547      1       1  71930       1.1075      0.13403         0.13433         0.13433
SORBI_3001G011800    1   1015540   1016301      1       1  71930     -0.21595      0.58549         0.58429         0.58429
SORBI_3001G012000    1   1031520   1034071      1       1  71930     -0.24023      0.59492          0.5938          0.5938
SORBI_3001G012100    1   1042020   1047090      1       1  71930      0.49317      0.31094         0.31074         0.31074
SORBI_3001G012800    1   1203141   1207730      7       3  71930      0.48591      0.31351         0.25091         0.38284
SORBI_3001G012900    1   1211147   1221198      7       6  71930       1.9258     0.027062        0.056828        0.017366
SORBI_3001G013000    1   1221172   1224186      3       2  71930      0.53372      0.29677         0.39128         0.22442
SORBI_3001G013200    1   1231050   1234117      2       2  71930       2.2255     0.013024        0.016096        0.011331
SORBI_3001G013300    1   1235446   1239001      1       1  71930     -0.20682      0.58192         0.58079         0.58079
SORBI_3001G014100    1   1273048   1279860     12       7  71930    -0.028533      0.51138         0.58809         0.42644
SORBI_3001G014300    1   1299764   1305513      2       2  71930      0.91422       0.1803         0.18519         0.17731
SORBI_3001G015200    1   1348406   1352435      3       2  71930     -0.62908      0.73535         0.68643         0.76722
SORBI_3001G015400    1   1354962   1369982      5       4  71930       1.6845     0.046039        0.034969        0.070466
SORBI_3001G015800    1   1387666   1391790      1       1  71930     -0.29088      0.61443         0.61325         0.61325
SORBI_3001G016201    1   1411835   1418917      2       2  71930      0.78429      0.21644          0.2528         0.18606
SORBI_3001G016700    1   1441609   1449144      4       3  71930       1.8508     0.032102        0.037497        0.031766
SORBI_3001G016800    1   1450134   1452644      2       2  71930      0.97354      0.16514          0.1396         0.19622
SORBI_3001G017200    1   1480415   1485939      2       1  71930       1.0987      0.13595         0.14692         0.12653
SORBI_3001G017600    1   1497655   1503070      1       1  71930       1.4076     0.079629        0.080061        0.080061
SORBI_3001G017700    1   1503221   1511448      6       4  71930      0.37757      0.35288          0.5189         0.23436
SORBI_3001G018000    1   1518766   1525254      1       1  71930      0.34184      0.36624         0.36583         0.36583
SORBI_3001G018100    1   1526528   1531907      1       1  71930      -1.1599      0.87696         0.87564         0.87564
SORBI_3001G018200    1   1528936   1534824      2       2  71930     -0.28475      0.61208         0.63861         0.58028
SORBI_3001G018500    1   1553010   1556516      4       2  71930       2.4491    0.0071607       0.0062001       0.0090615
SORBI_3001G018800    1   1567076   1568503      1       1  71930      0.79901      0.21214         0.21228         0.21228
SORBI_3001G018900    1   1572016   1574513      1       1  71930      0.44407       0.3285         0.32823         0.32823
SORBI_3001G019200    1   1587740   1591203      2       2  71930       3.0414    0.0011775       0.0016414      0.00097428
SORBI_3001G019300    1   1591351   1594430      3       2  71930      0.61221       0.2702         0.21711         0.33569
SORBI_3001G019400    1   1610923   1616733      1       1  71930     -0.17135      0.56802         0.56677         0.56677
SORBI_3001G019601    1   1623615   1624701      2       2  71930      0.39781      0.34539         0.38595          0.3076
SORBI_3001G019800    1   1646392   1651582      6       4  71930      -0.5841      0.72042         0.70451         0.69306
SORBI_3001G020000    1   1662896   1672214      1       1  71930      -0.9898      0.83886         0.83758         0.83758
SORBI_3001G020600    1   1704442   1711957      6       4  71930    -0.072551      0.52892         0.55173         0.48644
SORBI_3001G020900    1   1727582   1728619      2       1  71930      0.38179      0.35131         0.35624         0.34538
SORBI_3001G021500    1   1770077   1776290      3       3  71930       1.3113     0.094875        0.099795        0.095469
SORBI_3001G021601    1   1778259   1779825     11       6  71930       1.7412     0.040826        0.038303        0.056225
SORBI_3001G021700    1   1780750   1786230      3       1  71930       2.1169     0.017135        0.016948         0.01813
SORBI_3001G021800    1   1787545   1793480      2       2  71930       1.1495      0.12517         0.13039         0.12173
SORBI_3001G021900    1   1792932   1797374      1       1  71930       -1.364      0.91371         0.91261         0.91261
SORBI_3001G022000    1   1799075   1802499      5       2  71930     -0.46178      0.67788         0.78661         0.55731
