GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  73507   -0.0040781      0.50163         0.50068         0.50068
SORBI_3001G000800    1     62892     69306      2       2  73507     -0.54479      0.70705         0.69321         0.71102
SORBI_3001G000900    1     79159     81636      4       3  73507     -0.40591       0.6576          0.6218         0.66618
SORBI_3001G001200    1    109968    112306      1       1  73507      0.89561      0.18523         0.18544         0.18544
SORBI_3001G001300    1    112766    116048      2       2  73507      -1.5469      0.93905         0.93665         0.93614
SORBI_3001G002000    1    162161    167916      2       2  73507      0.10117      0.45971          0.4723         0.44432
SORBI_3001G002100    1    173605    175832      1       1  73507     -0.27905       0.6099          0.6087          0.6087
SORBI_3001G002400    1    216906    219523      1       1  73507       1.2907     0.098409        0.098783        0.098783
SORBI_3001G002700    1    258383    260238      1       1  73507     -0.97923      0.83627          0.8348          0.8348
SORBI_3001G003400    1    298066    299728      3       2  73507     -0.74746      0.77261         0.82183         0.71529
SORBI_3001G003500    1    300363    306318      2       2  73507     -0.89828      0.81548         0.79907         0.82699
SORBI_3001G003600    1    309245    311054      3       2  73507      0.39249      0.34735         0.30877          0.3881
SORBI_3001G003900    1    334170    338183      3       3  73507       1.0596      0.14466         0.20757         0.10357
SORBI_3001G004100    1    355496    360888      3       3  73507      0.84315      0.19957         0.16406         0.24523
SORBI_3001G004400    1    380347    391045      1       1  73507    -0.052648      0.52099            0.52            0.52
SORBI_3001G005100    1    415997    419707      1       1  73507       1.8849     0.029723        0.030029        0.030029
SORBI_3001G006300    1    576040    577925      1       1  73507       1.5618     0.059165        0.059516        0.059516
SORBI_3001G006400    1    583778    588934      1       1  73507       1.1635      0.12231         0.12268         0.12268
SORBI_3001G006600    1    661532    669834      1       1  73507        1.673     0.047167        0.047507        0.047507
SORBI_3001G006800    1    691687    694091      4       3  73507      0.10119       0.4597         0.49858         0.40803
SORBI_3001G007000    1    705245    711484      1       1  73507      0.70732      0.23968         0.23972         0.23972
SORBI_3001G007500    1    728051    731978      1       1  73507     -0.63991      0.73889         0.73746         0.73746
SORBI_3001G007800    1    739596    746898      3       3  73507      -2.6046       0.9954         0.99859         0.99047
SORBI_3001G008200    1    759332    762941      1       1  73507       1.1918      0.11667         0.11708         0.11708
SORBI_3001G008300    1    766997    772094      4       3  73507     -0.43345      0.66766         0.69217         0.61659
SORBI_3001G008800    1    824643    826523      2       1  73507      0.50753      0.30589         0.30879         0.30266
SORBI_3001G009000    1    833474    841001      2       2  73507      -1.0177      0.84558         0.81653         0.86501
SORBI_3001G009200    1    848269    854834      3       3  73507     -0.79496      0.78668         0.81426         0.74608
SORBI_3001G009300    1    860540    865043      2       2  73507      -0.4465      0.67238         0.69801         0.64187
SORBI_3001G009700    1    881235    889724      1       1  73507     -0.28651      0.61276         0.61159         0.61159
SORBI_3001G010100    1    909734    911888      1       1  73507       1.7306     0.041757        0.042118        0.042118
SORBI_3001G010200    1    917429    924294      8       4  73507      0.82353       0.2051         0.39352         0.10844
SORBI_3001G010300    1    919634    925242      7       4  73507       0.8758      0.19057         0.33769         0.10963
SORBI_3001G010600    1    934690    938671      1       1  73507      -1.2904      0.90155         0.90023         0.90023
SORBI_3001G011600    1   1004121   1006547      2       2  73507        1.414     0.078683         0.10817         0.05832
SORBI_3001G011800    1   1015540   1016301      1       1  73507     -0.04087       0.5163         0.51523         0.51523
SORBI_3001G012000    1   1031520   1034071      1       1  73507     -0.95755      0.83086         0.82942         0.82942
SORBI_3001G012100    1   1042020   1047090      1       1  73507      0.86538      0.19342         0.19359         0.19359
SORBI_3001G012800    1   1203141   1207730      7       3  73507       1.5084      0.06573         0.17522        0.029523
SORBI_3001G012900    1   1211147   1221198      7       6  73507      0.14031      0.44421         0.44962         0.41806
SORBI_3001G013000    1   1221172   1224186      3       1  73507     0.042039      0.48323         0.57607         0.40165
SORBI_3001G013200    1   1231050   1234117      2       2  73507     -0.26241       0.6035         0.62859         0.57328
SORBI_3001G013300    1   1235446   1239001      1       1  73507      0.66697      0.25239          0.2524          0.2524
SORBI_3001G014100    1   1273048   1279860     13       7  73507      0.98564      0.16215         0.11642         0.23346
SORBI_3001G014300    1   1299764   1305513      2       2  73507      -0.9191      0.82098         0.81029         0.82455
SORBI_3001G015200    1   1348406   1352435      3       2  73507      -1.7552      0.96039         0.95697         0.95402
SORBI_3001G015400    1   1354962   1369982      5       4  73507      -1.0003      0.84141         0.91051         0.75587
SORBI_3001G015800    1   1387666   1391790      1       1  73507      0.38568      0.34987         0.34957         0.34957
SORBI_3001G016201    1   1411835   1418917      2       2  73507     -0.25923      0.60227         0.63296         0.56768
SORBI_3001G016700    1   1441609   1449144      7       3  73507     -0.54704      0.70782         0.75602         0.62515
SORBI_3001G016800    1   1450134   1452644      2       1  73507      0.11734      0.45329         0.46375         0.44088
SORBI_3001G017200    1   1480415   1485939      2       1  73507      -0.8082      0.79051         0.78227         0.79476
SORBI_3001G017600    1   1497655   1503070      1       1  73507      -1.0832      0.86065         0.85912         0.85912
SORBI_3001G017700    1   1503221   1511448      6       4  73507      -2.3975      0.99175         0.98968          0.9885
SORBI_3001G018000    1   1518766   1525254      1       1  73507      -1.3521      0.91183         0.91075         0.91075
SORBI_3001G018100    1   1526528   1531907      1       1  73507     -0.89612       0.8149         0.81361         0.81361
SORBI_3001G018200    1   1528936   1534824      2       2  73507      -1.6494      0.95047          0.9393         0.95432
