GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  71913     -0.71749      0.76346         0.76194         0.76194
SORBI_3001G000800    1     62892     69306      2       2  71913      0.71893      0.23609         0.22443          0.2487
SORBI_3001G000900    1     79159     81636      4       3  71913      0.56577      0.28578         0.37559         0.21587
SORBI_3001G001300    1    112766    116048      2       2  71913      -2.0247      0.97855         0.98307         0.97172
SORBI_3001G002000    1    162161    167916      1       1  71913       0.1691      0.43286         0.43215         0.43215
SORBI_3001G002100    1    173605    175832      1       1  71913     -0.33446      0.63098         0.62988         0.62988
SORBI_3001G002400    1    216906    219523      1       1  71913      0.27536      0.39152         0.39085         0.39085
SORBI_3001G002700    1    258383    260238      1       1  71913       1.1182      0.13175         0.13216         0.13216
SORBI_3001G003400    1    298066    299728      3       2  71913       1.6643     0.048025        0.044662        0.055607
SORBI_3001G003500    1    300363    306318      1       1  71913     -0.65721      0.74448         0.74304         0.74304
SORBI_3001G003600    1    309245    311054      1       1  71913     -0.42364      0.66409         0.66253         0.66253
SORBI_3001G003900    1    334170    338183      2       2  71913     0.083407      0.46676         0.51418         0.42018
SORBI_3001G004100    1    355496    360888      2       2  71913     -0.35575      0.63899          0.6146         0.65445
SORBI_3001G004400    1    380347    391045      1       1  71913    -0.041629       0.5166         0.51558         0.51558
SORBI_3001G006300    1    576040    577925      1       1  71913       1.3077      0.09548         0.09587         0.09587
SORBI_3001G006400    1    583778    588934      1       1  71913      0.95013      0.17102         0.17129         0.17129
SORBI_3001G006800    1    691687    694091      2       2  71913   -0.0045133       0.5018         0.54512         0.45789
SORBI_3001G007000    1    705245    711484      1       1  71913      -2.1813      0.98542         0.98505         0.98505
SORBI_3001G007500    1    728051    731978      1       1  71913       1.8771     0.030254        0.030573        0.030573
SORBI_3001G007800    1    739596    746898      2       2  71913       1.4414     0.074739        0.075821        0.076011
SORBI_3001G008200    1    759332    762941      1       1  71913      -1.1954      0.88403         0.88292         0.88292
SORBI_3001G008300    1    766997    772094      2       2  71913       1.0759      0.14098         0.17487         0.11544
SORBI_3001G009000    1    833474    841001      2       2  71913      0.86493      0.19354         0.21964         0.17134
