GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  69203       1.3936      0.08172        0.082224        0.082224
SORBI_3001G000800    1     62892     69306      2       2  69203     -0.86277      0.80587         0.83528         0.77042
SORBI_3001G000900    1     79159     81636      4       3  69203     -0.24781      0.59786         0.49292         0.69427
SORBI_3001G001200    1    109968    112306      1       1  69203     -0.72091      0.76452         0.76308         0.76308
SORBI_3001G001300    1    112766    116048      2       2  69203      -1.0678       0.8572          0.8574         0.84949
SORBI_3001G002000    1    162161    167916      1       1  69203      -2.7702       0.9972         0.99708         0.99708
SORBI_3001G002100    1    173605    175832      1       1  69203      -0.3561      0.63912          0.6374          0.6374
SORBI_3001G002400    1    216906    219523      1       1  69203      -1.6117      0.94649          0.9456          0.9456
SORBI_3001G002700    1    258383    260238      1       1  69203      -1.5309      0.93711         0.93602         0.93602
SORBI_3001G003400    1    298066    299728      3       2  69203      -1.1733      0.87966         0.87335         0.86971
SORBI_3001G003500    1    300363    306318      1       1  69203    -0.020407      0.50814         0.50723         0.50723
SORBI_3001G003600    1    309245    311054      1       1  69203      -0.4836      0.68567         0.68422         0.68422
SORBI_3001G003900    1    334170    338183      3       3  69203      -1.2618      0.89649         0.91836         0.86642
SORBI_3001G004100    1    355496    360888      2       2  69203      0.52878      0.29848         0.25508         0.34818
SORBI_3001G004400    1    380347    391045      1       1  69203       1.0258      0.15249         0.15282         0.15282
SORBI_3001G006300    1    576040    577925      1       1  69203      -1.1595      0.87688         0.87559         0.87559
SORBI_3001G006400    1    583778    588934      1       1  69203      0.32371      0.37308         0.37257         0.37257
SORBI_3001G006600    1    661532    669834      1       1  69203       1.5886     0.056071        0.056436        0.056436
SORBI_3001G006800    1    691687    694091      4       3  69203     -0.44518      0.67191         0.63505         0.67944
SORBI_3001G007000    1    705245    711484      1       1  69203     -0.11572      0.54606         0.54501         0.54501
SORBI_3001G007500    1    728051    731978      1       1  69203     -0.27245      0.60736         0.60613         0.60613
SORBI_3001G007800    1    739596    746898      1       1  69203      -1.3474      0.91107         0.90991         0.90991
SORBI_3001G008300    1    766997    772094      4       3  69203      -0.3643      0.64218         0.68033         0.58714
SORBI_3001G008800    1    824643    826523      2       1  69203      0.34846      0.36375         0.39482         0.33407
SORBI_3001G009000    1    833474    841001      2       2  69203       1.4284     0.076594        0.095606         0.06378
SORBI_3001G009200    1    848269    854834      3       3  69203      -1.2636      0.89681          0.9181          0.8642
SORBI_3001G009300    1    860540    865043      1       1  69203      -0.1845      0.57319         0.57192         0.57192
SORBI_3001G009700    1    881235    889724      1       1  69203      -3.0911        0.999         0.99896         0.99896
SORBI_3001G010100    1    909734    911888      1       1  69203      -1.5052      0.93387         0.93292         0.93292
SORBI_3001G010200    1    917429    924294      7       4  69203       0.2507      0.40102         0.39208         0.40005
SORBI_3001G010300    1    919634    925242      7       4  69203       0.2507      0.40102         0.39208         0.40005
SORBI_3001G010600    1    934690    938671      1       1  69203      0.99135      0.16076         0.16105         0.16105
SORBI_3001G011600    1   1004121   1006547      2       2  69203      0.31184      0.37758         0.36942         0.38309
SORBI_3001G011800    1   1015540   1016301      1       1  69203       -1.453      0.92689          0.9257          0.9257
SORBI_3001G012000    1   1031520   1034071      1       1  69203      -1.3866      0.91722         0.91614         0.91614
SORBI_3001G012100    1   1042020   1047090      1       1  69203      0.25288      0.40018         0.39955         0.39955
SORBI_3001G012800    1   1203141   1207730      6       2  69203     -0.78272      0.78311         0.88151         0.66335
SORBI_3001G012900    1   1211147   1221198      5       4  69203      0.52208      0.30081         0.25725         0.34739
SORBI_3001G013000    1   1221172   1224186      3       2  69203       1.0142      0.15524          0.1641         0.14806
SORBI_3001G013200    1   1231050   1234117      2       2  69203     -0.03265      0.51302         0.44423          0.5868
SORBI_3001G013300    1   1235446   1239001      1       1  69203      0.65793      0.25529         0.25529         0.25529
SORBI_3001G014100    1   1273048   1279860     12       6  69203     -0.30019      0.61798         0.56917         0.62712
SORBI_3001G014300    1   1299764   1305513      2       2  69203    -0.019182      0.50765         0.54271         0.46932
SORBI_3001G015200    1   1348406   1352435      3       2  69203      -1.1838      0.88176         0.89309          0.8578
SORBI_3001G015400    1   1354962   1369982      5       4  69203      0.83648      0.20144         0.17468         0.23796
SORBI_3001G015800    1   1387666   1391790      1       1  69203     -0.33995      0.63305         0.63155         0.63155
SORBI_3001G016201    1   1411835   1418917      1       1  69203      -1.5726       0.9421         0.94131         0.94131
SORBI_3001G016700    1   1441609   1449144      4       3  69203      0.70318      0.24097         0.20429         0.28536
SORBI_3001G016800    1   1450134   1452644      2       1  69203      0.85477      0.19634          0.2511         0.15405
SORBI_3001G017200    1   1480415   1485939      2       1  69203     -0.80246      0.78886         0.81671         0.75746
SORBI_3001G017700    1   1503221   1511448      6       4  69203      -1.1692      0.87885         0.92074         0.81367
