GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  71930      -1.7562      0.96047         0.95976         0.95976
SORBI_3001G000800    1     62892     69306      2       2  71930        1.574     0.057747        0.075066        0.045321
SORBI_3001G000900    1     79159     81636      4       3  71930       1.6226     0.052337         0.10099        0.031031
SORBI_3001G001200    1    109968    112306      1       1  71930       2.5093    0.0060486       0.0061523       0.0061523
SORBI_3001G001300    1    112766    116048      2       2  71930       1.9994     0.022782        0.015966          0.0349
SORBI_3001G002000    1    162161    167916      2       2  71930       2.5435    0.0054868       0.0066683       0.0049671
SORBI_3001G002100    1    173605    175832      1       1  71930       3.3385   0.00042115      0.00043419      0.00043419
SORBI_3001G002400    1    216906    219523      1       1  71930      0.65786      0.25531         0.25531         0.25531
SORBI_3001G002700    1    258383    260238      1       1  71930      -1.1136      0.86728         0.86607         0.86607
SORBI_3001G003400    1    298066    299728      3       2  71930      -1.0117      0.84416         0.84824         0.82813
SORBI_3001G003500    1    300363    306318      1       1  71930       1.9845     0.023602        0.023884        0.023884
SORBI_3001G003600    1    309245    311054      3       2  71930       1.1663      0.12175         0.19895        0.076562
SORBI_3001G003900    1    334170    338183      3       3  71930       2.4557    0.0070314       0.0041974        0.014775
SORBI_3001G004100    1    355496    360888      3       3  71930       1.0513      0.14655        0.095268         0.23042
SORBI_3001G004400    1    380347    391045      1       1  71930       1.0703      0.14223         0.14256         0.14256
SORBI_3001G006300    1    576040    577925      1       1  71930      -0.8483      0.80186         0.80062         0.80062
SORBI_3001G006400    1    583778    588934      1       1  71930      -0.9032      0.81679         0.81528         0.81528
SORBI_3001G006600    1    661532    669834      1       1  71930     -0.34945      0.63662         0.63543         0.63543
SORBI_3001G006800    1    691687    694091      4       3  71930      0.56757      0.28516         0.26747          0.3018
SORBI_3001G007000    1    705245    711484      1       1  71930      0.62837      0.26488         0.26485         0.26485
SORBI_3001G007500    1    728051    731978      1       1  71930   -0.0042895      0.50171         0.50079         0.50079
SORBI_3001G007800    1    739596    746898      3       3  71930       2.2737     0.011492        0.018501       0.0085221
SORBI_3001G008200    1    759332    762941      1       1  71930       1.3971     0.081187        0.081666        0.081666
SORBI_3001G008300    1    766997    772094      4       3  71930     -0.59062      0.72261         0.66316         0.75814
SORBI_3001G008800    1    824643    826523      2       1  71930     0.014546       0.4942         0.50637         0.48054
SORBI_3001G009000    1    833474    841001      2       2  71930      0.75057      0.22645         0.24565         0.20926
SORBI_3001G009200    1    848269    854834      3       3  71930     0.098754      0.46067         0.54201         0.38626
SORBI_3001G009300    1    860540    865043      2       2  71930       0.1643      0.43475         0.46947         0.40032
SORBI_3001G009700    1    881235    889724      1       1  71930      -2.2802       0.9887         0.98838         0.98838
SORBI_3001G010100    1    909734    911888      1       1  71930       1.5389      0.06192         0.06226         0.06226
SORBI_3001G010200    1    917429    924294      8       4  71930     -0.26976      0.60633         0.66956          0.5352
SORBI_3001G010300    1    919634    925242      7       4  71930     -0.21843      0.58645         0.64086         0.52036
SORBI_3001G010600    1    934690    938671      1       1  71930       2.1012     0.017812        0.017995        0.017995
SORBI_3001G011600    1   1004121   1006547      1       1  71930       1.7659     0.038702        0.038988        0.038988
SORBI_3001G011800    1   1015540   1016301      1       1  71930      -1.2816      0.90001          0.8991          0.8991
SORBI_3001G012000    1   1031520   1034071      1       1  71930      -0.7123      0.76186         0.76035         0.76035
SORBI_3001G012100    1   1042020   1047090      1       1  71930      -0.3011      0.61833         0.61696         0.61696
SORBI_3001G012800    1   1203141   1207730      7       3  71930        2.033     0.021028        0.016691        0.036576
SORBI_3001G012900    1   1211147   1221198      7       6  71930       3.0169    0.0012767       0.0077973      0.00046884
SORBI_3001G013000    1   1221172   1224186      3       1  71930     -0.01519      0.50606         0.53855         0.47136
SORBI_3001G013200    1   1231050   1234117      2       2  71930       2.3493    0.0094054       0.0056866        0.017132
SORBI_3001G013300    1   1235446   1239001      1       1  71930      0.44291      0.32892         0.32865         0.32865
SORBI_3001G014100    1   1273048   1279860     12       7  71930       1.9251     0.027109        0.033378        0.029591
SORBI_3001G014300    1   1299764   1305513      2       2  71930      0.92383      0.17779         0.14626         0.21789
SORBI_3001G015200    1   1348406   1352435      3       2  71930      -0.6989      0.75769         0.71635         0.78437
SORBI_3001G015400    1   1354962   1369982      5       4  71930       2.4946    0.0063051        0.011058       0.0049923
SORBI_3001G015800    1   1387666   1391790      1       1  71930     -0.50169      0.69206         0.69069         0.69069
SORBI_3001G016201    1   1411835   1418917      2       2  71930     0.024577       0.4902         0.48561         0.49046
SORBI_3001G016700    1   1441609   1449144      4       3  71930       1.1552      0.12401         0.15569          0.1028
SORBI_3001G016800    1   1450134   1452644      2       1  71930       2.1221     0.016913        0.017501        0.016987
SORBI_3001G017200    1   1480415   1485939      2       1  71930      0.97418      0.16498         0.17388         0.15708
SORBI_3001G017600    1   1497655   1503070      1       1  71930      0.63254      0.26352         0.26349         0.26349
SORBI_3001G017700    1   1503221   1511448      6       4  71930      -1.2583      0.89585          0.9375         0.82966
SORBI_3001G018000    1   1518766   1525254      1       1  71930      0.28814      0.38662          0.3861          0.3861
SORBI_3001G018100    1   1526528   1531907      1       1  71930      -1.7771      0.96222         0.96154         0.96154
SORBI_3001G018200    1   1528936   1534824      2       2  71930       1.2853     0.099344         0.12772        0.079475
SORBI_3001G018500    1   1553010   1556516      4       2  71930       2.9078    0.0018202       0.0026165       0.0014403
SORBI_3001G018800    1   1567076   1568503      1       1  71930       1.6273      0.05184        0.052241        0.052241
SORBI_3001G018900    1   1572016   1574513      1       1  71930      0.25801       0.3982         0.39767         0.39767
SORBI_3001G019200    1   1587740   1591203      2       2  71930       1.6044     0.054312        0.056099        0.054061
SORBI_3001G019300    1   1591351   1594430      3       2  71930       2.0642     0.019497        0.040595        0.010157
SORBI_3001G019400    1   1610923   1616733      1       1  71930    0.0067417      0.49731         0.49628         0.49628
SORBI_3001G019601    1   1623615   1624701      2       2  71930     -0.92342      0.82211          0.8086         0.82629
SORBI_3001G019800    1   1646392   1651582      6       4  71930       1.6292     0.051633         0.11405        0.028349
SORBI_3001G020000    1   1662896   1672214      1       1  71930     -0.34489      0.63491         0.63373         0.63373
SORBI_3001G020600    1   1704442   1711957      6       5  71930      0.65477      0.25631         0.38449         0.17091
SORBI_3001G020900    1   1727582   1728619      2       1  71930     -0.22627      0.58951         0.59251         0.58388
SORBI_3001G021500    1   1770077   1776290      3       3  71930      0.32137      0.37396         0.28038          0.4916
SORBI_3001G021601    1   1778259   1779825     11       6  71930        1.792     0.036564        0.059236        0.027746
SORBI_3001G021700    1   1780750   1786230      3       2  71930       1.7007     0.044501        0.070143        0.028988
SORBI_3001G021800    1   1787545   1793480      2       2  71930      0.38301      0.35086         0.29024         0.42256
SORBI_3001G021900    1   1792932   1797374      1       1  71930      -1.8273      0.96617         0.96567         0.96567
