GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  72206      0.12298      0.45106         0.45032         0.45032
SORBI_3001G000800    1     62892     69306      2       2  72206       1.1529      0.12449         0.14667         0.10679
SORBI_3001G000900    1     79159     81636      4       3  72206      -1.0815      0.86025         0.86629         0.83448
SORBI_3001G001200    1    109968    112306      1       1  72206      0.28273      0.38869         0.38821         0.38821
SORBI_3001G001300    1    112766    116048      2       2  72206       0.8444      0.19922          0.1702         0.23411
SORBI_3001G002000    1    162161    167916      1       1  72206      0.47739      0.31654         0.31631         0.31631
SORBI_3001G002100    1    173605    175832      1       1  72206      0.18507      0.42659         0.42595         0.42595
SORBI_3001G002400    1    216906    219523      1       1  72206       2.2464     0.012338        0.012524        0.012524
SORBI_3001G002700    1    258383    260238      1       1  72206      -1.8763      0.96969         0.96915         0.96915
SORBI_3001G003400    1    298066    299728      3       2  72206      0.60542      0.27245         0.31647         0.23413
SORBI_3001G003500    1    300363    306318      1       1  72206      0.72506      0.23421         0.23427         0.23427
SORBI_3001G003600    1    309245    311054      1       1  72206     -0.18755      0.57438         0.57316         0.57316
SORBI_3001G003900    1    334170    338183      2       2  72206     0.013561      0.49459         0.52503         0.46162
SORBI_3001G004100    1    355496    360888      2       2  72206     -0.90389      0.81697         0.83369         0.79292
SORBI_3001G004400    1    380347    391045      1       1  72206      -1.6702      0.95256         0.95177         0.95177
SORBI_3001G006300    1    576040    577925      1       1  72206      0.99543      0.15976         0.16003         0.16003
SORBI_3001G006400    1    583778    588934      1       1  72206     -0.24301        0.596         0.59495         0.59495
SORBI_3001G006800    1    691687    694091      4       3  72206      0.51013      0.30498         0.38535         0.23919
SORBI_3001G007000    1    705245    711484      1       1  72206      0.10773      0.45711         0.45631         0.45631
SORBI_3001G007500    1    728051    731978      1       1  72206        0.933      0.17541         0.17561         0.17561
SORBI_3001G007800    1    739596    746898      1       1  72206      -1.1751      0.88002         0.87871         0.87871
