GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  73614     -0.59121      0.72281         0.72145         0.72145
SORBI_3001G000800    1     62892     69306      2       2  73614     -0.17115      0.56795          0.5179         0.61419
SORBI_3001G000900    1     79159     81636      4       3  73614     -0.96612      0.83301         0.85638         0.79235
SORBI_3001G001200    1    109968    112306      1       1  73614     0.073461      0.47072         0.46987         0.46987
SORBI_3001G001300    1    112766    116048      2       2  73614     -0.55676      0.71115         0.72348         0.69194
SORBI_3001G002000    1    162161    167916      2       2  73614      -2.0831      0.98138         0.98411         0.97643
SORBI_3001G002100    1    173605    175832      1       1  73614      -1.0197      0.84608         0.84452         0.84452
SORBI_3001G002400    1    216906    219523      1       1  73614      0.57607      0.28228         0.28218         0.28218
SORBI_3001G002700    1    258383    260238      1       1  73614      0.76927      0.22087         0.22096         0.22096
SORBI_3001G003400    1    298066    299728      3       2  73614      -1.9978      0.97713         0.97801         0.97164
SORBI_3001G003500    1    300363    306318      2       2  73614      0.14836      0.44103         0.47701          0.4039
SORBI_3001G003600    1    309245    311054      3       2  73614      -1.7893      0.96321         0.95829         0.96441
SORBI_3001G003900    1    334170    338183      3       3  73614      0.12119      0.45177         0.47204         0.42525
SORBI_3001G004100    1    355496    360888      3       3  73614       -0.212      0.58395         0.56445         0.59164
SORBI_3001G004400    1    380347    391045      1       1  73614      -2.5599      0.99477          0.9946          0.9946
SORBI_3001G005100    1    415997    419707      1       1  73614      0.11905      0.45262         0.45192         0.45192
SORBI_3001G006300    1    576040    577925      1       1  73614      -1.2105      0.88696         0.88568         0.88568
SORBI_3001G006400    1    583778    588934      1       1  73614      -1.0962      0.86351         0.86202         0.86202
SORBI_3001G006600    1    661532    669834      1       1  73614      -1.4317      0.92389         0.92296         0.92296
SORBI_3001G006800    1    691687    694091      4       3  73614      0.80922      0.20919         0.17855         0.24844
SORBI_3001G007000    1    705245    711484      1       1  73614       1.1707      0.12087         0.12123         0.12123
SORBI_3001G007500    1    728051    731978      1       1  73614       1.9282     0.026913        0.027178        0.027178
SORBI_3001G007800    1    739596    746898      3       3  73614    -0.044556      0.51777         0.48643         0.54038
SORBI_3001G008200    1    759332    762941      1       1  73614      0.14344      0.44297         0.44226         0.44226
SORBI_3001G008300    1    766997    772094      4       3  73614       1.9841     0.023622        0.014608        0.045333
SORBI_3001G008800    1    824643    826523      2       1  73614      0.88496      0.18809         0.18867         0.18789
SORBI_3001G009000    1    833474    841001      2       2  73614      0.81109      0.20866         0.14773         0.29592
SORBI_3001G009200    1    848269    854834      3       3  73614     -0.22062      0.58731         0.63708         0.53016
SORBI_3001G009300    1    860540    865043      2       2  73614      0.13928      0.44462         0.45856         0.42805
SORBI_3001G009700    1    881235    889724      1       1  73614      0.43796      0.33071         0.33041         0.33041
SORBI_3001G010100    1    909734    911888      1       1  73614    -0.056591      0.52256         0.52156         0.52156
SORBI_3001G010200    1    917429    924294      8       4  73614      -1.2533      0.89496         0.91169         0.85497
SORBI_3001G010300    1    919634    925242      7       4  73614      -1.1846      0.88191         0.89178         0.84636
SORBI_3001G010600    1    934690    938671      1       1  73614      0.54015      0.29455         0.29441         0.29441
SORBI_3001G011600    1   1004121   1006547      2       2  73614      0.90246      0.18341         0.21703         0.15589
SORBI_3001G011800    1   1015540   1016301      1       1  73614      0.33885      0.36736         0.36694         0.36694
SORBI_3001G012000    1   1031520   1034071      1       1  73614      -1.9369      0.97362         0.97308         0.97308
SORBI_3001G012100    1   1042020   1047090      1       1  73614      -1.1784      0.88068         0.87933         0.87933
SORBI_3001G012800    1   1203141   1207730      7       3  73614      -0.2262      0.58948         0.59283         0.54569
SORBI_3001G012900    1   1211147   1221198      7       6  73614      0.49601      0.30994         0.34379         0.27449
SORBI_3001G013000    1   1221172   1224186      3       2  73614      0.17888      0.42902         0.47875         0.38113
SORBI_3001G013200    1   1231050   1234117      2       2  73614     -0.53308      0.70301          0.7046         0.68926
SORBI_3001G013300    1   1235446   1239001      1       1  73614      0.62132      0.26719         0.26714         0.26714
SORBI_3001G014100    1   1273048   1279860     13       7  73614     0.077141      0.46926         0.38332          0.5528
SORBI_3001G014300    1   1299764   1305513      2       2  73614      -0.3798      0.64795         0.61624         0.67223
SORBI_3001G015200    1   1348406   1352435      3       2  73614     -0.93789      0.82585         0.85041         0.78985
SORBI_3001G015400    1   1354962   1369982      5       4  73614      0.18577      0.42631         0.57488         0.30572
SORBI_3001G015800    1   1387666   1391790      1       1  73614     -0.96565      0.83289          0.8314          0.8314
SORBI_3001G016201    1   1411835   1418917      2       2  73614     -0.57434      0.71713         0.70579         0.72257
SORBI_3001G016700    1   1441609   1449144      7       3  73614      0.65653      0.25574         0.19215         0.34096
SORBI_3001G016800    1   1450134   1452644      2       2  73614      0.59472      0.27602         0.24592         0.30958
SORBI_3001G017200    1   1480415   1485939      2       1  73614       -2.106       0.9824         0.98926         0.97456
SORBI_3001G017600    1   1497655   1503070      1       1  73614     -0.62312       0.7334         0.73208         0.73208
SORBI_3001G017700    1   1503221   1511448      6       4  73614     -0.89855      0.81555         0.80428         0.80768
SORBI_3001G018000    1   1518766   1525254      1       1  73614     -0.57327      0.71677         0.71537         0.71537
SORBI_3001G018100    1   1526528   1531907      1       1  73614       0.1931      0.42344         0.42279         0.42279
SORBI_3001G018200    1   1528936   1534824      2       2  73614      0.61179      0.27034         0.25162         0.29005
SORBI_3001G018500    1   1553010   1556516      4       3  73614      0.60927      0.27117         0.29052         0.25265
SORBI_3001G018800    1   1567076   1568503      1       1  73614      -0.2526      0.59971         0.59836         0.59836
SORBI_3001G018900    1   1572016   1574513      1       1  73614      -1.7156      0.95688         0.95607         0.95607
SORBI_3001G019200    1   1587740   1591203      2       2  73614      -1.3499      0.91147         0.91722         0.89956
SORBI_3001G019300    1   1591351   1594430      3       2  73614    -0.012113      0.50483         0.47289         0.52752
SORBI_3001G019400    1   1610923   1616733      1       1  73614     -0.29191      0.61482         0.61362         0.61362
SORBI_3001G019601    1   1623615   1624701      3       3  73614     -0.76384      0.77752          0.7943         0.74333
SORBI_3001G019800    1   1646392   1651582      6       4  73614        1.998     0.022857          0.1062       0.0072454
SORBI_3001G020000    1   1662896   1672214      1       1  73614       0.4615      0.32222         0.32197         0.32197
SORBI_3001G020600    1   1704442   1711957      6       4  73614     -0.80886       0.7907         0.86931         0.69237
SORBI_3001G020900    1   1727582   1728619      2       1  73614       1.2817     0.099979         0.10195         0.09903
SORBI_3001G021500    1   1770077   1776290      3       3  73614      -0.1478      0.55875         0.51877          0.5896
SORBI_3001G021601    1   1778259   1779825     11       6  73614     -0.31883      0.62507         0.54257         0.66157
SORBI_3001G021700    1   1780750   1786230      3       2  73614      0.52287      0.30053         0.26414          0.3412
