GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  71913      -1.5044      0.93376         0.93281         0.93281
SORBI_3001G000800    1     62892     69306      2       2  71913     -0.52588      0.70052          0.7244         0.66769
SORBI_3001G000900    1     79159     81636      4       3  71913     0.070724      0.47181         0.46105          0.4692
SORBI_3001G001300    1    112766    116048      2       2  71913      -1.1287      0.87049         0.85273          0.8836
SORBI_3001G002000    1    162161    167916      1       1  71913      0.38968      0.34839         0.34806         0.34806
SORBI_3001G002100    1    173605    175832      1       1  71913      0.72642      0.23379         0.23385         0.23385
SORBI_3001G002400    1    216906    219523      1       1  71913     -0.41227      0.65993         0.65867         0.65867
SORBI_3001G002700    1    258383    260238      1       1  71913     -0.48856      0.68742         0.68621         0.68621
SORBI_3001G003400    1    298066    299728      3       2  71913       1.7835     0.037253        0.021565        0.069549
SORBI_3001G003500    1    300363    306318      1       1  71913     -0.19654      0.57791         0.57683         0.57683
SORBI_3001G003600    1    309245    311054      1       1  71913      0.44912      0.32667         0.32642         0.32642
SORBI_3001G003900    1    334170    338183      2       2  71913       1.5334     0.062587        0.083321        0.049179
SORBI_3001G004100    1    355496    360888      2       2  71913      0.63476      0.26279         0.20258         0.34067
SORBI_3001G004400    1    380347    391045      1       1  71913      0.44633      0.32768         0.32743         0.32743
SORBI_3001G006300    1    576040    577925      1       1  71913      -0.4715      0.68136         0.68009         0.68009
SORBI_3001G006400    1    583778    588934      1       1  71913       1.0206      0.15371         0.15396         0.15396
SORBI_3001G006800    1    691687    694091      2       2  71913      0.89872       0.1844         0.21785         0.15748
SORBI_3001G007000    1    705245    711484      1       1  71913       2.3512    0.0093556        0.009498        0.009498
SORBI_3001G007500    1    728051    731978      1       1  71913      0.89312       0.1859         0.18608         0.18608
SORBI_3001G007800    1    739596    746898      2       2  71913    -0.040031      0.51597          0.5459         0.48149
SORBI_3001G008200    1    759332    762941      1       1  71913     -0.25349      0.60006         0.59879         0.59879
SORBI_3001G008300    1    766997    772094      2       2  71913      -1.8469      0.96762         0.96687         0.96494
SORBI_3001G009000    1    833474    841001      2       2  71913     -0.66366      0.74655          0.6979         0.78769
