GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  73614      0.21165      0.41619         0.41561         0.41561
SORBI_3001G000800    1     62892     69306      2       2  73614     -0.39404      0.65322         0.62502         0.67346
SORBI_3001G000900    1     79159     81636      4       3  73614     -0.93917      0.82618         0.85247         0.77821
SORBI_3001G001200    1    109968    112306      1       1  73614     -0.19202      0.57614         0.57503         0.57503
SORBI_3001G001300    1    112766    116048      2       2  73614     -0.97096      0.83422         0.84693         0.81226
SORBI_3001G002000    1    162161    167916      2       2  73614      -1.7271      0.95793         0.96194         0.94893
SORBI_3001G002100    1    173605    175832      1       1  73614      -1.3034      0.90379         0.90246         0.90246
SORBI_3001G002400    1    216906    219523      1       1  73614      0.49635      0.30982         0.30964         0.30964
SORBI_3001G002700    1    258383    260238      1       1  73614      0.23719      0.40625         0.40565         0.40565
SORBI_3001G003400    1    298066    299728      3       2  73614      -1.7308      0.95826          0.9543         0.95134
SORBI_3001G003500    1    300363    306318      2       2  73614      0.15923      0.43674         0.46966         0.40293
SORBI_3001G003600    1    309245    311054      3       2  73614      -1.9627      0.97516         0.98128         0.96562
SORBI_3001G003900    1    334170    338183      3       3  73614      -0.1982      0.57856          0.5183         0.62808
SORBI_3001G004100    1    355496    360888      3       3  73614     -0.94612      0.82796         0.79982         0.83875
SORBI_3001G004400    1    380347    391045      1       1  73614      -1.2534      0.89497         0.89383         0.89383
SORBI_3001G005100    1    415997    419707      1       1  73614     -0.13002      0.55172         0.55056         0.55056
SORBI_3001G006300    1    576040    577925      1       1  73614      -1.7048      0.95588         0.95498         0.95498
SORBI_3001G006400    1    583778    588934      1       1  73614      -2.2041      0.98624         0.98592         0.98592
SORBI_3001G006600    1    661532    669834      1       1  73614     -0.96101      0.83173         0.83009         0.83009
SORBI_3001G006800    1    691687    694091      4       3  73614      0.88208      0.18887         0.16959          0.2168
SORBI_3001G007000    1    705245    711484      1       1  73614       1.3556     0.087608        0.088016        0.088016
SORBI_3001G007500    1    728051    731978      1       1  73614       1.5269     0.063396        0.063778        0.063778
SORBI_3001G007800    1    739596    746898      3       3  73614     0.062572      0.47505         0.47473         0.46898
SORBI_3001G008200    1    759332    762941      1       1  73614      0.10853      0.45679           0.456           0.456
SORBI_3001G008300    1    766997    772094      4       3  73614       1.8029     0.035699        0.024717        0.061728
SORBI_3001G008800    1    824643    826523      2       1  73614      0.80065      0.21167         0.22558          0.1989
SORBI_3001G009000    1    833474    841001      2       2  73614      0.39325      0.34707         0.30953         0.38733
SORBI_3001G009200    1    848269    854834      3       3  73614      0.01405      0.49439          0.5367         0.44521
SORBI_3001G009300    1    860540    865043      2       2  73614     -0.34033       0.6332         0.62355         0.63513
SORBI_3001G009700    1    881235    889724      1       1  73614      0.43784      0.33075         0.33047         0.33047
SORBI_3001G010100    1    909734    911888      1       1  73614      0.14407      0.44272         0.44204         0.44204
SORBI_3001G010200    1    917429    924294      8       5  73614       -1.161      0.87718         0.90617         0.82291
SORBI_3001G010300    1    919634    925242      7       5  73614      -1.1072       0.8659         0.88796         0.81565
SORBI_3001G010600    1    934690    938671      1       1  73614      0.57101        0.284          0.2839          0.2839
SORBI_3001G011600    1   1004121   1006547      2       2  73614      0.78635      0.21583         0.25094         0.18611
SORBI_3001G011800    1   1015540   1016301      1       1  73614     -0.14124      0.55616         0.55487         0.55487
SORBI_3001G012000    1   1031520   1034071      1       1  73614       -1.463      0.92827         0.92736         0.92736
SORBI_3001G012100    1   1042020   1047090      1       1  73614      -2.1409      0.98386          0.9835          0.9835
SORBI_3001G012800    1   1203141   1207730      7       3  73614     -0.60946      0.72889         0.70017          0.6946
SORBI_3001G012900    1   1211147   1221198      7       6  73614      0.47413       0.3177         0.34311         0.29001
SORBI_3001G013000    1   1221172   1224186      3       2  73614      0.28572      0.38755         0.45764         0.32611
SORBI_3001G013200    1   1231050   1234117      2       2  73614     -0.52917      0.70166         0.70409         0.68574
SORBI_3001G013300    1   1235446   1239001      1       1  73614      0.47163       0.3186         0.31841         0.31841
SORBI_3001G014100    1   1273048   1279860     13       7  73614     -0.38137      0.64854         0.53269         0.74348
SORBI_3001G014300    1   1299764   1305513      2       2  73614     -0.40837       0.6585           0.654         0.65429
SORBI_3001G015200    1   1348406   1352435      3       2  73614     -0.79063      0.78542         0.77796         0.77737
SORBI_3001G015400    1   1354962   1369982      5       4  73614     -0.31136      0.62224         0.70542         0.52539
SORBI_3001G015800    1   1387666   1391790      1       1  73614     -0.33894      0.63267         0.63132         0.63132
SORBI_3001G016201    1   1411835   1418917      2       2  73614      -0.9629       0.8322         0.82615         0.83197
SORBI_3001G016700    1   1441609   1449144      7       3  73614      0.55544       0.2893         0.22522         0.36822
SORBI_3001G016800    1   1450134   1452644      2       1  73614      0.45446      0.32475         0.29879         0.35217
SORBI_3001G017200    1   1480415   1485939      2       1  73614      -1.3725      0.91505         0.92544         0.90267
SORBI_3001G017600    1   1497655   1503070      1       1  73614      -1.8175      0.96543         0.96489         0.96489
SORBI_3001G017700    1   1503221   1511448      6       4  73614     -0.76247      0.77711         0.77427         0.73493
SORBI_3001G018000    1   1518766   1525254      1       1  73614      -1.0907      0.86229         0.86096         0.86096
SORBI_3001G018100    1   1526528   1531907      1       1  73614     0.052652        0.479         0.47814         0.47814
SORBI_3001G018200    1   1528936   1534824      2       2  73614      0.34469      0.36516         0.34506          0.3834
SORBI_3001G018500    1   1553010   1556516      4       2  73614      0.51748      0.30241         0.28432         0.32041
SORBI_3001G018800    1   1567076   1568503      1       1  73614     -0.73251      0.76807         0.76668         0.76668
SORBI_3001G018900    1   1572016   1574513      1       1  73614      -1.4834      0.93102         0.92998         0.92998
SORBI_3001G019200    1   1587740   1591203      2       2  73614      -1.6399      0.94949         0.95173         0.94101
SORBI_3001G019300    1   1591351   1594430      3       2  73614     0.043299      0.48273         0.40769         0.56297
SORBI_3001G019400    1   1610923   1616733      1       1  73614     -0.46532      0.67915          0.6779          0.6779
SORBI_3001G019601    1   1623615   1624701      3       3  73614      -1.0179      0.84563         0.85424         0.82252
SORBI_3001G019800    1   1646392   1651582      6       4  73614       1.7172     0.042969         0.15797        0.014922
SORBI_3001G020000    1   1662896   1672214      1       1  73614      0.29567      0.38374         0.38331         0.38331
SORBI_3001G020600    1   1704442   1711957      6       4  73614      -1.0461      0.85224         0.87124         0.79597
SORBI_3001G020900    1   1727582   1728619      2       1  73614       1.3161     0.094078        0.094687        0.094331
SORBI_3001G021500    1   1770077   1776290      3       3  73614      -0.3917      0.65236         0.57793         0.71613
SORBI_3001G021601    1   1778259   1779825     11       6  73614     -0.45754      0.67636         0.61605         0.67946
SORBI_3001G021700    1   1780750   1786230      3       1  73614      0.52548      0.29963          0.2646         0.33851
SORBI_3001G021800    1   1787545   1793480      2       2  73614     -0.66205      0.74603         0.71347         0.77161
SORBI_3001G021900    1   1792932   1797374      1       1  73614     -0.66214      0.74606          0.7447          0.7447
SORBI_3001G022000    1   1799075   1802499      5       2  73614      0.81587      0.20729         0.16274         0.26995
SORBI_3001G022500    1   1814461   1823163      6       5  73614      -1.0666      0.85693         0.78393         0.88509
SORBI_3001G022600    1   1823402   1826715      1       1  73614     -0.90709      0.81782         0.81647         0.81647
SORBI_3001G023000    1   1843896   1850570      2       2  73614      0.31693      0.37565          0.3273         0.42816
SORBI_3001G023100    1   1850735   1856772      1       1  73614     0.081116      0.46767         0.46685         0.46685
SORBI_3001G023800    1   1888889   1893254      9       6  73614    0.0023669      0.49906         0.47453         0.49179
SORBI_3001G024000    1   1902840   1909071     10       7  73614     -0.72381      0.76541         0.65524         0.84331
SORBI_3001G024200    1   1919703   1924815      2       2  73614     -0.11944      0.54754         0.58349         0.50988
SORBI_3001G024500    1   1938235   1944319      1       1  73614       1.0642      0.14363         0.14396         0.14396
SORBI_3001G025000    1   1955730   1963322      1       1  73614     -0.60961      0.72894         0.72753         0.72753
SORBI_3001G025700    1   1998516   2001946      1       1  73614    -0.078371      0.53123         0.53027         0.53027
SORBI_3001G025900    1   2009633   2016283      3       2  73614     -0.35129      0.63731         0.55693         0.71388
SORBI_3001G026000    1   2018430   2023764      4       2  73614     -0.12069      0.54803         0.53432         0.55962
SORBI_3001G026200    1   2035244   2042131      5       3  73614     -0.20384      0.58076         0.64753         0.49694
SORBI_3001G026400    1   2049444   2052777      1       1  73614      0.67095      0.25113         0.25114         0.25114
SORBI_3001G026700    1   2082677   2085528      3       2  73614      -1.0434      0.85161         0.83905         0.84741
SORBI_3001G026900    1   2098594   2101900      1       1  73614      0.13123       0.4478         0.44702         0.44702
SORBI_3001G027100    1   2117619   2124838      4       2  73614      -1.1814      0.88128         0.87649         0.87495
SORBI_3001G027300    1   2127305   2135140      3       2  73614      -2.5569      0.99472         0.99784         0.98956
SORBI_3001G027500    1   2133792   2134894      1       1  73614      -2.9414      0.99837         0.99829         0.99829
SORBI_3001G028200    1   2186952   2202877      2       2  73614      -1.2738      0.89864         0.90869         0.87935
SORBI_3001G028301    1   2192291   2199388      2       2  73614      -1.2738      0.89864         0.90869         0.87935
SORBI_3001G028400    1   2238553   2242355      9       5  73614     -0.92351      0.82213         0.77473         0.82335
SORBI_3001G028500    1   2241769   2246330     10       5  73614     -0.57286      0.71663          0.5899         0.79357
SORBI_3001G028900    1   2255768   2261466      1       1  73614     -0.85676      0.80421         0.80283         0.80283
SORBI_3001G029200    1   2270791   2273666      4       3  73614      -1.6103      0.94633         0.92849         0.94073
SORBI_3001G029400    1   2287542   2290693      5       3  73614      0.36266      0.35843         0.34639         0.36327
SORBI_3001G029500    1   2293896   2297802      3       1  73614     -0.75332      0.77437         0.75161         0.79001
