GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  73614     -0.54797      0.70814         0.70669         0.70669
SORBI_3001G000800    1     62892     69306      2       2  73614    -0.094044      0.53746         0.50935         0.56034
SORBI_3001G000900    1     79159     81636      4       3  73614     -0.86766      0.80721         0.82192         0.76358
SORBI_3001G001200    1    109968    112306      1       1  73614       0.1233      0.45094         0.45029         0.45029
SORBI_3001G001300    1    112766    116048      2       2  73614     -0.48665      0.68675          0.7033         0.66025
SORBI_3001G002000    1    162161    167916      2       2  73614       -1.967      0.97541         0.98016         0.96843
SORBI_3001G002100    1    173605    175832      1       1  73614     -0.64127      0.73933         0.73781         0.73781
SORBI_3001G002400    1    216906    219523      1       1  73614      0.59025      0.27751         0.27743         0.27743
SORBI_3001G002700    1    258383    260238      1       1  73614       0.7052      0.24034         0.24039         0.24039
SORBI_3001G003400    1    298066    299728      3       2  73614      -1.9092      0.97188         0.98164         0.95739
SORBI_3001G003500    1    300363    306318      2       2  73614     0.027145      0.48917         0.52138         0.45459
SORBI_3001G003600    1    309245    311054      3       2  73614      -1.6728      0.95282         0.97426         0.92565
SORBI_3001G003900    1    334170    338183      3       3  73614      0.11685      0.45349         0.48552         0.41492
SORBI_3001G004100    1    355496    360888      3       3  73614     -0.15478       0.5615         0.53603         0.57387
SORBI_3001G004400    1    380347    391045      1       1  73614      -1.4528      0.92687         0.92596         0.92596
SORBI_3001G005100    1    415997    419707      1       1  73614       0.3301      0.37066         0.37028         0.37028
SORBI_3001G006300    1    576040    577925      1       1  73614      -1.0597      0.85536         0.85375         0.85375
SORBI_3001G006400    1    583778    588934      1       1  73614      -1.4534      0.92695         0.92603         0.92603
SORBI_3001G006600    1    661532    669834      1       1  73614      -1.6643      0.95198         0.95118         0.95118
SORBI_3001G006800    1    691687    694091      4       3  73614      0.75497      0.22513         0.20537         0.24967
SORBI_3001G007000    1    705245    711484      1       1  73614       1.0913      0.13756         0.13792         0.13792
SORBI_3001G007500    1    728051    731978      1       1  73614       1.9356     0.026458        0.026739         0.02674
SORBI_3001G007800    1    739596    746898      3       3  73614    -0.034625      0.51381         0.50138         0.51665
SORBI_3001G008200    1    759332    762941      1       1  73614       0.2858      0.38752         0.38692         0.38692
SORBI_3001G008300    1    766997    772094      4       3  73614       1.9268     0.027001        0.014753        0.058094
SORBI_3001G008800    1    824643    826523      2       1  73614      0.92638      0.17712         0.18828         0.16719
SORBI_3001G009000    1    833474    841001      2       2  73614      0.94513       0.1723         0.11617         0.25785
SORBI_3001G009200    1    848269    854834      3       3  73614     0.026145      0.48957         0.55999         0.41948
SORBI_3001G009300    1    860540    865043      2       2  73614     0.059027      0.47647         0.49924          0.4485
SORBI_3001G009700    1    881235    889724      1       1  73614      0.54871       0.2916         0.29145         0.29145
SORBI_3001G010100    1    909734    911888      1       1  73614     -0.11943      0.54753         0.54638         0.54638
SORBI_3001G010200    1    917429    924294      8       4  73614      -1.3021      0.90355         0.91467         0.86988
SORBI_3001G010300    1    919634    925242      7       4  73614      -1.2631      0.89672          0.8967         0.86989
SORBI_3001G010600    1    934690    938671      1       1  73614      0.69016      0.24505         0.24507         0.24507
SORBI_3001G011600    1   1004121   1006547      2       2  73614       1.0577      0.14509         0.18816         0.11297
SORBI_3001G011800    1   1015540   1016301      1       1  73614      0.40795      0.34166         0.34135         0.34135
SORBI_3001G012000    1   1031520   1034071      1       1  73614      -1.5998      0.94518         0.94442         0.94442
SORBI_3001G012100    1   1042020   1047090      1       1  73614     -0.82179       0.7944         0.79288         0.79288
SORBI_3001G012800    1   1203141   1207730      7       3  73614      -0.1126      0.54482         0.60834         0.45165
SORBI_3001G012900    1   1211147   1221198      7       6  73614      0.52081      0.30125         0.36301         0.24567
SORBI_3001G013000    1   1221172   1224186      3       1  73614      0.29115      0.38547         0.46211           0.319
SORBI_3001G013200    1   1231050   1234117      2       2  73614     -0.52081      0.69875         0.72103         0.66937
SORBI_3001G013300    1   1235446   1239001      1       1  73614      0.54518      0.29282         0.29268         0.29268
SORBI_3001G014100    1   1273048   1279860     13       7  73614      0.18496      0.42663          0.3357         0.52323
SORBI_3001G014300    1   1299764   1305513      2       2  73614     -0.36505      0.64246         0.59671         0.68342
SORBI_3001G015200    1   1348406   1352435      3       2  73614     -0.68067      0.75196         0.81892         0.67881
SORBI_3001G015400    1   1354962   1369982      5       4  73614      0.27153      0.39299         0.55724         0.26892
SORBI_3001G015800    1   1387666   1391790      1       1  73614      -3.1576       0.9992         0.99917         0.99917
SORBI_3001G016201    1   1411835   1418917      2       2  73614     -0.46364      0.67855         0.68234          0.6689
SORBI_3001G016700    1   1441609   1449144      7       3  73614      0.62672      0.26542         0.20602         0.34122
SORBI_3001G016800    1   1450134   1452644      2       1  73614      0.76451      0.22228         0.20044         0.24693
SORBI_3001G017200    1   1480415   1485939      2       1  73614      -1.3851      0.91699          0.9378         0.89356
SORBI_3001G017600    1   1497655   1503070      1       1  73614     -0.48665      0.68675         0.68528         0.68528
SORBI_3001G017700    1   1503221   1511448      6       4  73614     -0.89552      0.81475         0.81201         0.78298
SORBI_3001G018000    1   1518766   1525254      1       1  73614     -0.35312        0.638         0.63664         0.63664
SORBI_3001G018100    1   1526528   1531907      1       1  73614      0.35255      0.36221         0.36185         0.36185
SORBI_3001G018200    1   1528936   1534824      2       2  73614      0.76992      0.22067          0.2074         0.23572
SORBI_3001G018500    1   1553010   1556516      4       3  73614      0.63852      0.26157         0.33297         0.20534
SORBI_3001G018800    1   1567076   1568503      1       1  73614     0.037791      0.48493         0.48396         0.48396
SORBI_3001G018900    1   1572016   1574513      1       1  73614      -1.8154      0.96527         0.96462         0.96462
SORBI_3001G019200    1   1587740   1591203      2       2  73614      -1.2598      0.89612         0.89832         0.88577
SORBI_3001G019300    1   1591351   1594430      3       2  73614    -0.050879      0.52029         0.51046         0.51613
SORBI_3001G019400    1   1610923   1616733      1       1  73614     -0.33661       0.6318         0.63033         0.63033
SORBI_3001G019601    1   1623615   1624701      3       3  73614     -0.40259      0.65637         0.67374         0.62365
SORBI_3001G019800    1   1646392   1651582      6       4  73614        1.872     0.030604         0.11492        0.010309
SORBI_3001G020000    1   1662896   1672214      1       1  73614      0.49278      0.31109         0.31092         0.31092
SORBI_3001G020600    1   1704442   1711957      6       4  73614     -0.91737      0.82053         0.87096         0.73848
SORBI_3001G020900    1   1727582   1728619      2       1  73614       1.3115     0.094841        0.094982        0.095498
SORBI_3001G021500    1   1770077   1776290      3       3  73614     -0.29691      0.61673          0.5823         0.63587
SORBI_3001G021601    1   1778259   1779825     11       6  73614     -0.43807      0.66933         0.61592         0.67688
SORBI_3001G021700    1   1780750   1786230      3       2  73614      0.42214      0.33646         0.31103         0.36229
SORBI_3001G021800    1   1787545   1793480      2       2  73614     -0.66053      0.74554         0.72755         0.75567
SORBI_3001G021900    1   1792932   1797374      1       1  73614       -1.237      0.89195         0.89071         0.89071
SORBI_3001G022000    1   1799075   1802499      5       2  73614      0.57698      0.28198         0.21701         0.36399
SORBI_3001G022500    1   1814461   1823163      6       4  73614      -1.5196      0.93569         0.90549         0.94544
SORBI_3001G022600    1   1823402   1826715      1       1  73614     -0.95661      0.83062         0.82882         0.82882
SORBI_3001G023000    1   1843896   1850570      2       2  73614      0.53321      0.29694         0.24888         0.35337
SORBI_3001G023100    1   1850735   1856772      1       1  73614       0.1248      0.45034         0.44961         0.44961
SORBI_3001G023800    1   1888889   1893254      9       6  73614    -0.038002      0.51516         0.46732         0.53606
SORBI_3001G024000    1   1902840   1909071     10       7  73614     -0.56333       0.7134         0.64506         0.74503
SORBI_3001G024200    1   1919703   1924815      2       2  73614     -0.23133      0.59147          0.6266         0.55275
SORBI_3001G024500    1   1938235   1944319      1       1  73614       1.1833      0.11835          0.1187          0.1187
