GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  73341      0.24879      0.40176         0.40116         0.40116
SORBI_3001G000800    1     62892     69306      2       2  73341     -0.33579      0.63149         0.58491          0.6741
SORBI_3001G000900    1     79159     81636      4       3  73341      0.55427       0.2897         0.42834          0.1942
SORBI_3001G001200    1    109968    112306      1       1  73341       0.6168      0.26868         0.26863         0.26863
SORBI_3001G001300    1    112766    116048      2       2  73341      0.17339      0.43117         0.44645         0.41221
SORBI_3001G002000    1    162161    167916      2       2  73341      0.27875      0.39022         0.36196         0.41799
SORBI_3001G002100    1    173605    175832      1       1  73341       0.7698      0.22071         0.22086         0.22086
SORBI_3001G002400    1    216906    219523      1       1  73341      -0.4253      0.66469         0.66342         0.66342
SORBI_3001G002700    1    258383    260238      1       1  73341     0.045318      0.48193         0.48109         0.48109
SORBI_3001G003400    1    298066    299728      3       2  73341     -0.44266      0.67099           0.722         0.61025
SORBI_3001G003500    1    300363    306318      2       2  73341     -0.06867      0.52737         0.55671         0.49342
SORBI_3001G003600    1    309245    311054      3       2  73341      -2.2131      0.98656         0.99537         0.97489
SORBI_3001G003900    1    334170    338183      3       3  73341     -0.54932      0.70861         0.70356         0.69522
SORBI_3001G004100    1    355496    360888      2       2  73341      0.77411      0.21943         0.24871         0.19419
SORBI_3001G004400    1    380347    391045      1       1  73341      0.62575      0.26574          0.2657          0.2657
SORBI_3001G005100    1    415997    419707      1       1  73341    -0.081665      0.53254         0.53151         0.53151
SORBI_3001G006300    1    576040    577925      1       1  73341    -0.055913      0.52229         0.52123         0.52123
SORBI_3001G006400    1    583778    588934      1       1  73341       1.3279     0.092112        0.092471        0.092471
SORBI_3001G006600    1    661532    669834      1       1  73341     -0.52347      0.69968          0.6983          0.6983
SORBI_3001G006800    1    691687    694091      4       3  73341      0.94063      0.17345         0.14845         0.20875
SORBI_3001G007000    1    705245    711484      1       1  73341      0.12854      0.44886         0.44799         0.44799
SORBI_3001G007500    1    728051    731978      1       1  73341      0.43146      0.33307         0.33274         0.33274
SORBI_3001G007800    1    739596    746898      3       3  73341     -0.28227      0.61113          0.5519         0.66232
SORBI_3001G008200    1    759332    762941      1       1  73341      -1.1096      0.86641         0.86521         0.86521
SORBI_3001G008300    1    766997    772094      4       3  73341      0.62962      0.26447         0.39982         0.17463
SORBI_3001G008800    1    824643    826523      2       1  73341   -0.0049849      0.50199         0.53112         0.47219
SORBI_3001G009000    1    833474    841001      2       2  73341      -1.2275      0.89017         0.89203         0.87982
SORBI_3001G009200    1    848269    854834      3       3  73341     -0.13385      0.55324         0.50953         0.58511
SORBI_3001G009300    1    860540    865043      2       2  73341      0.14594      0.44198          0.4704         0.41139
SORBI_3001G009700    1    881235    889724      1       1  73341      0.69961      0.24209         0.24213         0.24213
SORBI_3001G010100    1    909734    911888      1       1  73341      0.44036      0.32984          0.3296          0.3296
SORBI_3001G010200    1    917429    924294      8       4  73341       -1.273      0.89849         0.92797         0.84575
SORBI_3001G010300    1    919634    925242      7       4  73341      -1.2626      0.89662         0.93943         0.83233
SORBI_3001G010600    1    934690    938671      1       1  73341     -0.85946      0.80496         0.80334         0.80334
SORBI_3001G011600    1   1004121   1006547      2       1  73341      0.72398      0.23454         0.21274         0.25892
SORBI_3001G011800    1   1015540   1016301      1       1  73341      -1.2439      0.89323         0.89201         0.89201
SORBI_3001G012000    1   1031520   1034071      1       1  73341     -0.15896      0.56315         0.56189         0.56189
SORBI_3001G012100    1   1042020   1047090      1       1  73341      -1.1458      0.87406         0.87287         0.87287
SORBI_3001G012800    1   1203141   1207730      7       3  73341      0.30735      0.37929         0.53353         0.25456
SORBI_3001G012900    1   1211147   1221198      7       6  73341      0.30806      0.37902         0.40727          0.3424
SORBI_3001G013000    1   1221172   1224186      3       1  73341     -0.74564      0.77206         0.74584         0.79048
SORBI_3001G013200    1   1231050   1234117      2       2  73341      0.52066       0.3013         0.34553         0.26171
SORBI_3001G013300    1   1235446   1239001      1       1  73341     -0.90695      0.81778         0.81636         0.81636
SORBI_3001G014100    1   1273048   1279860     13       6  73341      0.45175      0.32572         0.32588         0.31749
SORBI_3001G014300    1   1299764   1305513      2       2  73341       0.5063      0.30632         0.30706         0.30446
SORBI_3001G015200    1   1348406   1352435      3       2  73341      -1.3498      0.91146         0.91886         0.89024
SORBI_3001G015400    1   1354962   1369982      5       4  73341     -0.47842      0.68382          0.7588         0.58731
SORBI_3001G015800    1   1387666   1391790      1       1  73341     -0.40127      0.65589         0.65463         0.65463
SORBI_3001G016201    1   1411835   1418917      2       2  73341     -0.15945      0.56334         0.51146         0.60997
SORBI_3001G016700    1   1441609   1449144      7       3  73341     -0.56959      0.71552         0.67056          0.7103
SORBI_3001G016800    1   1450134   1452644      2       1  73341     -0.17275      0.56858         0.57872         0.55519
SORBI_3001G017200    1   1480415   1485939      2       1  73341        1.283     0.099744         0.10488        0.095695
SORBI_3001G017600    1   1497655   1503070      1       1  73341     0.057072      0.47724         0.47623         0.47623
SORBI_3001G017700    1   1503221   1511448      6       4  73341      -0.3534      0.63811         0.68958         0.55566
SORBI_3001G018000    1   1518766   1525254      1       1  73341      0.51436       0.3035         0.30334         0.30334
SORBI_3001G018100    1   1526528   1531907      1       1  73341      0.34733      0.36417         0.36373         0.36373
SORBI_3001G018200    1   1528936   1534824      2       2  73341  -0.00082885      0.50033         0.44164         0.55952
SORBI_3001G018500    1   1553010   1556516      4       2  73341     -0.99928      0.84117         0.83812         0.83439
SORBI_3001G018800    1   1567076   1568503      1       1  73341      0.79533      0.21321         0.21335         0.21335
SORBI_3001G018900    1   1572016   1574513      1       1  73341      0.70756      0.23961         0.23966         0.23966
SORBI_3001G019200    1   1587740   1591203      2       2  73341     -0.51779       0.6977         0.66547         0.72437
SORBI_3001G019300    1   1591351   1594430      3       2  73341     0.061056      0.47566         0.56014         0.39844
SORBI_3001G019400    1   1610923   1616733      1       1  73341     -0.37025       0.6444         0.64308         0.64308
SORBI_3001G019601    1   1623615   1624701      3       3  73341       1.0392      0.14935          0.1153         0.19977
SORBI_3001G019800    1   1646392   1651582      6       4  73341       1.3764     0.084349         0.12574        0.068121
SORBI_3001G020000    1   1662896   1672214      1       1  73341     -0.41525      0.66102         0.65977         0.65977
SORBI_3001G020600    1   1704442   1711957      6       4  73341     -0.31379      0.62316         0.75674         0.48715
SORBI_3001G020900    1   1727582   1728619      2       1  73341      -2.0286      0.97875         0.99004         0.96662
SORBI_3001G021500    1   1770077   1776290      3       3  73341      0.66372      0.25343         0.23194         0.27701
SORBI_3001G021601    1   1778259   1779825     11       6  73341      0.21079      0.41653         0.46492         0.35527
SORBI_3001G021700    1   1780750   1786230      3       1  73341      0.67696      0.24922         0.28241         0.21999
SORBI_3001G021800    1   1787545   1793480      2       2  73341     -0.73621       0.7692         0.76315         0.76787
SORBI_3001G021900    1   1792932   1797374      1       1  73341    -0.062097      0.52476         0.52387         0.52387
SORBI_3001G022000    1   1799075   1802499      5       2  73341      0.39314      0.34711         0.31777         0.37183
SORBI_3001G022500    1   1814461   1823163      5       3  73341      0.15382      0.43888          0.4882         0.37773
SORBI_3001G022600    1   1823402   1826715      1       1  73341      -0.5573      0.71134          0.7101          0.7101
SORBI_3001G023000    1   1843896   1850570      2       2  73341       0.2239      0.41142          0.4397         0.38177
SORBI_3001G023100    1   1850735   1856772      1       1  73341      0.42103      0.33687         0.33659         0.33659
SORBI_3001G023800    1   1888889   1893254      9       6  73341     -0.77382      0.78048         0.82399         0.71536
SORBI_3001G024000    1   1902840   1909071     10       7  73341      -0.2068      0.58192         0.57691         0.54369
SORBI_3001G024200    1   1919703   1924815      2       2  73341      0.20301      0.41957          0.3617         0.48226
SORBI_3001G024500    1   1938235   1944319      1       1  73341       1.0096      0.15634         0.15663         0.15663
SORBI_3001G025000    1   1955730   1963322      1       1  73341     -0.66959      0.74844         0.74697         0.74697
SORBI_3001G025700    1   1998516   2001946      1       1  73341     -0.68703      0.75397         0.75242         0.75242
SORBI_3001G025900    1   2009633   2016283      3       2  73341     -0.94203      0.82691         0.81257         0.82518
SORBI_3001G026000    1   2018430   2023764      4       2  73341     -0.23505      0.59291         0.60707         0.57553
SORBI_3001G026200    1   2035244   2042131      5       3  73341      0.34937      0.36341         0.28866         0.45085
SORBI_3001G026400    1   2049444   2052777      1       1  73341      0.94877      0.17137         0.17163         0.17163
SORBI_3001G026700    1   2082677   2085528      3       2  73341      -0.2938      0.61555         0.59987         0.61138
SORBI_3001G027100    1   2117619   2124838      4       2  73341     -0.19148      0.57593         0.59657         0.55097
SORBI_3001G027300    1   2127305   2135140      3       2  73341     -0.57481      0.71729         0.69812         0.71868
SORBI_3001G027500    1   2133792   2134894      1       1  73341      0.16374      0.43497         0.43434         0.43434
SORBI_3001G028200    1   2186952   2202877      2       2  73341      0.35959      0.35958         0.35361         0.36335
SORBI_3001G028301    1   2192291   2199388      2       2  73341      0.35959      0.35958         0.35361         0.36335
SORBI_3001G028400    1   2238553   2242355      9       5  73341      0.65222      0.25713         0.33081         0.20011
SORBI_3001G028500    1   2241769   2246330     10       4  73341      0.12085       0.4519          0.4394         0.43258
SORBI_3001G028900    1   2255768   2261466      1       1  73341      -1.3655      0.91394         0.91285         0.91285
SORBI_3001G029200    1   2270791   2273666      4       3  73341      0.20012      0.42069         0.40123         0.42948
SORBI_3001G029400    1   2287542   2290693      5       3  73341      0.57898       0.2813         0.30179         0.26057
SORBI_3001G029500    1   2293896   2297802      3       2  73341     -0.21053      0.58337         0.53493         0.63182
SORBI_3001G029700    1   2303416   2307009      8       4  73341      -1.2636      0.89681         0.86381         0.91124
SORBI_3001G029800    1   2308204   2312822      1       1  73341     -0.70375       0.7592         0.75744         0.75744
SORBI_3001G029900    1   2313297   2316186      1       1  73341     -0.52335      0.69963         0.69819         0.69819
SORBI_3001G030000    1   2316213   2323874      2       1  73341      -1.4549      0.92715         0.93742         0.91402
SORBI_3001G030400    1   2341337   2346547      6       4  73341     -0.54891      0.70847         0.71143         0.67469
SORBI_3001G030500    1   2360333   2362090      2       2  73341     -0.20941      0.58294         0.52149          0.6457
SORBI_3001G030600    1   2365663   2367422      5       4  73341      0.19725      0.42182          0.5687         0.30146
SORBI_3001G031100    1   2384786   2387678      1       1  73341     -0.37364      0.64566         0.64425         0.64425
SORBI_3001G031300    1   2391412   2395531      2       1  73341    -0.038866       0.5155         0.51457         0.51457
SORBI_3001G031700    1   2408109   2411763      4       3  73341      -1.0433      0.85159         0.89741         0.79081
SORBI_3001G031900    1   2416592   2424714      1       1  73341     -0.61411      0.73043         0.72916         0.72916
SORBI_3001G032000    1   2434482   2436725      1       1  73341      0.82831      0.20375         0.20392         0.20392
SORBI_3001G032200    1   2447498   2453413      3       3  73341      0.21772      0.41382          0.3099         0.54535
SORBI_3001G032300    1   2457833   2460832      6       4  73341     -0.55277      0.70979         0.71467         0.67011
SORBI_3001G032400    1   2465532   2468560      1       1  73341      0.92822      0.17665         0.17687         0.17687
SORBI_3001G033000    1   2489317   2497493      3       3  73341    -0.064136      0.52557         0.54154         0.49473
SORBI_3001G033100    1   2497419   2499730      2       2  73341      0.21989      0.41298         0.45353         0.37287
SORBI_3001G033900    1   2553818   2555716      1       1  73341       0.3805      0.35179         0.35139         0.35139
SORBI_3001G034100    1   2587306   2590571      1       1  73341     -0.27723       0.6092         0.60799         0.60799
SORBI_3001G034200    1   2592125   2595232      1       1  73341      0.34487       0.3651         0.36465         0.36465
SORBI_3001G034300    1   2611023   2613615      1       1  73341      -1.4297       0.9236         0.92269         0.92269
SORBI_3001G034600    1   2628433   2631312      3       2  73341     -0.48674      0.68678         0.70946         0.65329
SORBI_3001G034700    1   2632380   2634538      2       1  73341      -1.0509      0.85334         0.86235          0.8391
SORBI_3001G035200    1   2649168   2658158      6       4  73341       2.0882      0.01839         0.01738        0.027302
SORBI_3001G035400    1   2660718   2664113      1       1  73341      0.26623      0.39503         0.39459         0.39459
SORBI_3001G035900    1   2687602   2695012      3       3  73341        0.178      0.42936          0.4241         0.42927
SORBI_3001G036050    1   2695391   2704540      6       3  73341      0.28674      0.38716         0.35035          0.4126
SORBI_3001G036200    1   2705291   2707284      1       1  73341      0.67849      0.24873         0.24875         0.24875
SORBI_3001G036300    1   2707859   2716150     12       6  73341      0.28896      0.38631         0.42833         0.33025
SORBI_3001G036400    1   2710011   2711501      1       1  73341     -0.25026      0.59881         0.59737         0.59737
SORBI_3001G036800    1   2736885   2740680      5       2  73341     0.034115      0.48639         0.48174         0.48671
SORBI_3001G036900    1   2743597   2745712      1       1  73341     -0.73995      0.77034         0.76859         0.76859
SORBI_3001G037100    1   2753597   2779533      6       3  73341      0.47865      0.31609         0.49201         0.19832
SORBI_3001G037400    1   2787774   2792855      1       1  73341       1.5975     0.055072        0.055457        0.055457
SORBI_3001G037500    1   2794698   2803370      3       3  73341      0.83283      0.20247         0.26811         0.15435
SORBI_3001G038000    1   2822265   2827550      4       3  73341        1.184       0.1182         0.16174        0.090335
SORBI_3001G038100    1   2830310   2834726      2       2  73341       2.3463      0.00948       0.0074188        0.013208
SORBI_3001G038200    1   2839249   2843814      8       2  73341      -1.0521      0.85362         0.89072         0.80905
SORBI_3001G038300    1   2851085   2854638      5       3  73341       1.1461      0.12588         0.10897         0.15249
SORBI_3001G038450    1   2875946   2878341      7       6  73341    -0.069675      0.52777         0.57985         0.45131
SORBI_3001G038800    1   2900104   2910005     10       5  73341      -0.6423      0.73966         0.74565         0.69949
SORBI_3001G038900    1   2913500   2915031      1       1  73341      0.51405      0.30361         0.30341         0.30341
SORBI_3001G039100    1   2917308   2920126      7       3  73341     -0.95316      0.82974         0.84258         0.77961
SORBI_3001G039300    1   2932598   2937249      3       3  73341      0.95252      0.17042         0.17162         0.17266
SORBI_3001G039400    1   2938433   2941774      2       2  73341     -0.68301       0.7527         0.75477         0.74018
SORBI_3001G039500    1   2947143   2951769      1       1  73341      -1.2719       0.8983         0.89734         0.89734
SORBI_3001G039600    1   2951770   2955625      3       1  73341      0.49971      0.30864         0.30843         0.30843
SORBI_3001G039900    1   2966595   2970669      2       2  73341        2.123     0.016876        0.025323        0.011953
SORBI_3001G040100    1   2981544   2987118      1       1  73341      -0.1931      0.57656         0.57528         0.57528
SORBI_3001G040300    1   3005325   3008219      3       3  73341      0.64612       0.2591         0.19972         0.33595
SORBI_3001G040500    1   3016610   3019552      1       1  73341      -0.3739      0.64576         0.64446         0.64446
SORBI_3001G040600    1   3025065   3039737      2       2  73341     -0.78988       0.7852         0.77653           0.785
SORBI_3001G040701    1   3036852   3038472      1       1  73341     -0.60519      0.72747         0.72583         0.72583
SORBI_3001G041400    1   3076815   3081156      4       3  73341       1.9161     0.027675        0.026354        0.033641
SORBI_3001G041600    1   3096385   3098752      3       2  73341     -0.99153      0.83929         0.82332         0.83252
SORBI_3001G041700    1   3099655   3112212      1       1  73341       0.2191      0.41329         0.41268         0.41268
SORBI_3001G042400    1   3154094   3156834      1       1  73341        2.118     0.017089        0.017279        0.017279
SORBI_3001G042500    1   3160538   3161847      1       1  73341      -1.6735      0.95288         0.95194         0.95194
SORBI_3001G042600    1   3167016   3171713      4       2  73341      -1.7675      0.96143         0.95399         0.95902
SORBI_3001G042700    1   3173786   3177467      8       5  73341       2.5831     0.004896        0.018794       0.0023522
SORBI_3001G043000    1   3224513   3226322      3       3  73341     -0.15119      0.56009          0.5385         0.57006
SORBI_3001G043100    1   3228310   3236668      3       1  73341     -0.80114      0.78847         0.77182         0.80159
SORBI_3001G043200    1   3240295   3243928      1       1  73341      -1.3503      0.91154         0.91036         0.91036
SORBI_3001G043400    1   3249492   3256933      2       1  73341      0.19247      0.42369         0.42304         0.42304
SORBI_3001G043700    1   3272516   3280274      4       3  73341       2.4683     0.006788        0.013322       0.0051605
SORBI_3001G043800    1   3280534   3286055      1       1  73341     -0.97227      0.83454          0.8332          0.8332
SORBI_3001G044000    1   3291661   3295705      1       1  73341     -0.70533       0.7597         0.75794         0.75794
SORBI_3001G044100    1   3297528   3300348      1       1  73341      0.69402      0.24383         0.24386         0.24386
SORBI_3001G044300    1   3302606   3305294      1       1  73341      0.12717       0.4494         0.44859         0.44859
SORBI_3001G044500    1   3312220   3316724      2       1  73341      0.29865       0.3826         0.42698         0.34171
SORBI_3001G044600    1   3317169   3320900      4       3  73341      0.52989       0.2981         0.25308         0.34843
SORBI_3001G044800    1   3325484   3330705      4       3  73341      0.22141      0.41239         0.38802         0.42402
SORBI_3001G045000    1   3342520   3346583      3       3  73341     0.081144      0.46766         0.49563         0.43125
SORBI_3001G045100    1   3354034   3356042      1       1  73341    -0.066919      0.52668         0.52578         0.52578
SORBI_3001G045300    1   3358932   3362079      1       1  73341      0.67575       0.2496         0.24962         0.24962
SORBI_3001G045400    1   3361277   3363103      1       1  73341      0.67575       0.2496         0.24962         0.24962
SORBI_3001G045700    1   3380803   3386682     11       6  73341      0.46952      0.31935          0.3446         0.29013
SORBI_3001G046100    1   3400997   3402589      1       1  73341      0.17418      0.43086         0.43012         0.43012
SORBI_3001G046900    1   3459853   3462910      1       1  73341       2.3549    0.0092628       0.0094126       0.0094126
SORBI_3001G047100    1   3467542   3472283      2       2  73341      0.40299      0.34348         0.35462         0.33109
SORBI_3001G047200    1   3475080   3479354      3       2  73341       1.6227     0.052328        0.097575        0.030702
SORBI_3001G047600    1   3492239   3500520      1       1  73341     -0.74145      0.77079         0.76917         0.76917
SORBI_3001G047700    1   3504649   3508869      2       2  73341      0.42583      0.33512         0.33903         0.32934
SORBI_3001G047900    1   3515258   3518641      4       3  73341      0.13076      0.44798         0.35629         0.54277
SORBI_3001G048100    1   3531742   3535340      5       3  73341      -0.8825      0.81125         0.87596         0.71725
SORBI_3001G048200    1   3535850   3543925      9       4  73341    -0.075125      0.52994         0.44314         0.61316
SORBI_3001G048300    1   3537626   3540503      1       1  73341     -0.54232       0.7062         0.70478         0.70478
SORBI_3001G048600    1   3550596   3552818      3       3  73341      0.66818      0.25201         0.17514          0.3628
SORBI_3001G048700    1   3557001   3563620      4       3  73341      0.17971      0.42869         0.38848         0.46067
SORBI_3001G049400    1   3612338   3616757      3       3  73341     -0.53105      0.70231         0.64657         0.74596
SORBI_3001G049800    1   3651840   3663735      5       3  73341      -1.1215      0.86895         0.92303         0.79805
SORBI_3001G050300    1   3689259   3692273      5       3  73341      -1.4562      0.92734          0.9039          0.9217
SORBI_3001G050400    1   3697199   3700140      1       1  73341      -1.4376      0.92473         0.92379         0.92379
SORBI_3001G050500    1   3704868   3709398      1       1  73341      0.19947      0.42095          0.4204          0.4204
SORBI_3001G050600    1   3711245   3724429      2       1  73341       1.8476     0.032328        0.032609        0.032609
SORBI_3001G050800    1   3732163   3737115      1       1  73341       1.8091     0.035221        0.035502        0.035502
SORBI_3001G050900    1   3739882   3742375      2       1  73341     -0.91167      0.81903          0.8467         0.78826
SORBI_3001G051400    1   3788682   3795521      1       1  73341      -0.1379      0.55484         0.55356         0.55356
SORBI_3001G051600    1   3803297   3805075      1       1  73341      -1.1273      0.87018         0.86876         0.86876
SORBI_3001G052000    1   3835418   3838321      1       1  73341      -0.7238       0.7654         0.76376         0.76376
SORBI_3001G052200    1   3851682   3854053      3       3  73341     -0.70633      0.76001         0.76041         0.74431
SORBI_3001G052400    1   3866839   3875312      2       2  73341      0.16071      0.43616         0.47594          0.3975
SORBI_3001G052500    1   3876702   3879327      2       2  73341      0.68209      0.24759         0.18839         0.32564
SORBI_3001G052600    1   3880115   3884364      1       1  73341      0.99989      0.15868           0.159           0.159
SORBI_3001G052700    1   3883629   3894545      3       3  73341     -0.72241      0.76498         0.79275         0.72191
SORBI_3001G052800    1   3897913   3905715      1       1  73341      0.56644      0.28555         0.28544         0.28544
SORBI_3001G052900    1   3908115   3910650      2       2  73341       0.1781      0.42932         0.47018          0.3878
SORBI_3001G053500    1   3975071   3976997      1       1  73341      0.91051      0.18128         0.18152         0.18152
SORBI_3001G053800    1   4024616   4030756      2       1  73341      0.61829      0.26819         0.26103         0.27536
SORBI_3001G053900    1   4031886   4035510      1       1  73341      0.89874       0.1844         0.18462         0.18462
SORBI_3001G054100    1   4050198   4055183      5       3  73341      -1.9473      0.97425         0.98037         0.96052
SORBI_3001G054300    1   4061041   4061966      2       1  73341      0.30161      0.38147         0.40731         0.35391
SORBI_3001G054400    1   4062973   4064457      2       2  73341     -0.12148      0.54835         0.53475         0.55441
SORBI_3001G054500    1   4066711   4067588      3       2  73341      0.16813      0.43324         0.40955         0.44595
SORBI_3001G054600    1   4070963   4074850      1       1  73341     0.038468      0.48466         0.48387         0.48387
SORBI_3001G054700    1   4074886   4080478      3       1  73341     -0.02725      0.51087         0.51484         0.50356
