rs chr ps p_wald
S6_120318 6 5411194 0.7475351
S6_122286 6 5413260 0.8072403
S6_123429 6 5414403 0.07801684
S6_125143 6 5416117 0.9932749
S6_125148 6 5416122 0.8800643
S6_125999 6 5416973 0.5600841
S6_127195 6 5418169 0.6787715
S6_129643 6 5420617 0.02377172
S6_129655 6 5420629 0.1600804
S6_129760 6 5420734 0.1093245
S6_129786 6 5420760 0.5559296
S6_262742 6 5524856 0.04703807
S6_269390 6 5533599 0.04771346
S6_272264 6 5536474 0.2626653
S6_359754 6 5622252 0.2210017
S6_359948 6 5622446 0.1671733
S6_360118 6 5622616 0.6387728
S6_360159 6 5622657 0.7652858
S6_360231 6 5622729 0.5247331
S6_360279 6 5622777 0.3912581
S6_360343 6 5622841 0.3000722
S6_360383 6 5622881 0.5886819
S6_360388 6 5622886 0.6479321
S6_360610 6 5623108 0.05610611
S6_360643 6 5623141 0.4405492
S6_363667 6 5626165 0.02950913
S6_363852 6 5626350 0.227911
S6_363913 6 5626411 0.9119541
S6_366476 6 5629018 0.1109194
S6_367992 6 5630534 0.0217911
S6_371015 6 5633556 0.7611002
S6_371036 6 5633577 0.9069878
S6_371043 6 5633584 0.9108218
S6_371045 6 5633586 0.7040859
S6_371121 6 5633662 0.866874
S6_371138 6 5633679 0.02211923
S6_371184 6 5633725 0.07625591
S6_371295 6 5633836 0.8230733
S6_371465 6 5634006 0.8538742
S6_474347 6 5720709 0.03806718
S6_474410 6 5720772 0.2988733
S6_474415 6 5720777 0.02454003
S6_474677 6 5721039 0.1343141
S6_474763 6 5721125 0.0005740289
S6_474774 6 5721136 0.7954391
S6_474792 6 5721154 0.05552042
S6_474801 6 5721163 0.05968677
S6_474802 6 5721164 0.06976932
S6_474803 6 5721165 0.05701636
S6_474906 6 5721268 0.06029453
S6_474952 6 5721314 0.01708734
S6_475049 6 5721411 0.001504691
S6_475093 6 5721455 0.08953017
S6_475274 6 5721636 0.9116257
S6_475281 6 5721643 0.09125197
S6_475424 6 5721786 0.1231561
S6_540552 6 5786824 0.133703
S6_558438 6 5804707 0.2833463
S6_628627 6 5877575 0.4489676
S6_628657 6 5877605 0.6945521
S6_632237 6 5881186 0.7559103
S6_655941 6 5904882 0.8611105
S6_655974 6 5904915 0.840102
S6_656139 6 5905080 0.8886904
S6_656229 6 5905170 0.2279995
S6_656561 6 5905502 0.8447932
S6_656565 6 5905506 0.3864822
S6_656571 6 5905512 0.4478222
S6_657165 6 5906106 0.6360596
