GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98261      0.19313      0.42343          0.4228          0.4228
Zm00001eb000640    1    2737442    2740118      1       1  98261       4.8981    4.838e-07      5.2107e-07      5.2107e-07
Zm00001eb000670    1    2800774    2803236      2       2  98261        1.039       0.1494         0.12995         0.17384
Zm00001eb000720    1    2869576    2874482      7       3  98261      0.13965      0.44447         0.50245          0.3667
Zm00001eb000740    1    2874505    2883698      1       1  98261     -0.32785      0.62849         0.62705         0.62705
Zm00001eb000750    1    2875398    2880118      1       1  98261     -0.32785      0.62849         0.62705         0.62705
Zm00001eb000780    1    2950594    2963259      3       3  98261      0.17051       0.4323         0.47992         0.38237
Zm00001eb000810    1    2991876    3014032      6       3  98261       4.4694   3.9225e-06      0.00030555       3.617e-07
Zm00001eb000830    1    3028126    3030012      3       3  98261       4.2482   1.0777e-05      5.4816e-06      4.2295e-05
Zm00001eb000920    1    3263012    3279756      1       1  98261     0.084328       0.4664         0.46574         0.46574
Zm00001eb000960    1    3359130    3361295      1       1  98261       5.6768    6.861e-09      7.6465e-09      7.6465e-09
Zm00001eb000970    1    3362236    3365818      1       1  98261    -0.039002      0.51556         0.51463         0.51463
Zm00001eb001040    1    3473728    3478290      4       3  98261       2.0618     0.019612         0.01111        0.041056
Zm00001eb001110    1    3642003    3652191      8       7  98261        3.258   0.00056108      0.00035294       0.0027224
Zm00001eb001120    1    3732742    3735652      1       1  98261      0.01444      0.49424         0.49321         0.49321
Zm00001eb001430    1    4173806    4249156     11       7  98261       3.4005   0.00033632      3.5984e-05       0.0086203
Zm00001eb001480    1    4358163    4359539      2       1  98261       2.4818    0.0065358       0.0073608       0.0060458
Zm00001eb001510    1    4447853    4452527      3       3  98261      0.79437      0.21349         0.17189         0.26756
Zm00001eb001690    1    5055289    5057805      3       3  98261     -0.25967      0.60244         0.53409         0.66329
Zm00001eb001870    1    5434423    5440930      1       1  98261       1.8613     0.031352        0.031619        0.031619
Zm00001eb002000    1    5743584    5766324     13      11  98261        3.354   0.00039833      0.00023922       0.0029295
Zm00001eb002100    1    6021571    6114922     14      11  98261       1.0356      0.15019         0.11934         0.20694
Zm00001eb002170    1    6200061    6204667      7       6  98261     -0.53494      0.70366         0.63658         0.73219
Zm00001eb002180    1    6223600    6228409      1       1  98261       2.2007      0.01388        0.014076        0.014076
Zm00001eb002430    1    6782672    6793725      2       2  98261       1.6451      0.04997        0.035292        0.073131
Zm00001eb002540    1    7181045    7201561      4       3  98261       3.7447   9.0323e-05      0.00053629      2.5485e-05
Zm00001eb002590    1    7298972    7300989      3       3  98261       -1.693      0.95477         0.96893         0.93163
Zm00001eb002610    1    7337514    7342201      4       2  98261      0.15699      0.43763         0.38885         0.47801
Zm00001eb002620    1    7344153    7348877      2       2  98261       3.1786   0.00073989        0.001235      0.00057743
Zm00001eb002640    1    7399951    7402416      6       5  98261        1.818      0.03453        0.036374        0.040697
Zm00001eb002830    1    7953030    7955203      2       2  98261       2.1289     0.016632        0.016102        0.018438
Zm00001eb002880    1    7995660    8000444      9       7  98261       4.6303   1.8259e-06      2.0956e-07      0.00010519
Zm00001eb002890    1    8030978    8031633      1       1  98261       1.2284      0.10965         0.11002         0.11002
Zm00001eb003040    1    8268532    8271928      1       1  98261       0.4385      0.33051         0.33019         0.33019
Zm00001eb003050    1    8271065    8271757      1       1  98261       0.4385      0.33051         0.33019         0.33019
Zm00001eb003060    1    8274777    8292607      6       5  98261       2.3414    0.0096048        0.024409       0.0060415
Zm00001eb003160    1    8514570    8518418      1       1  98261      0.96249       0.1679         0.16816         0.16816
Zm00001eb003220    1    8636709    8638722      7       6  98261       2.2601     0.011909        0.016137        0.013445
Zm00001eb003230    1    8636709    8642534      8       7  98261       2.4994    0.0062205       0.0047254        0.014417
Zm00001eb003350    1    8944150    8949254      4       3  98261     -0.66119      0.74575         0.69192         0.77601
Zm00001eb003460    1    9164434    9168992      1       1  98261     -0.15056      0.55984         0.55861         0.55861
Zm00001eb003540    1    9423681    9428283      1       1  98261     -0.66694       0.7476         0.74642         0.74642
Zm00001eb003550    1    9483547    9565925      8       4  98261        1.886     0.029648        0.079799        0.013676
Zm00001eb003670    1    9922122    9932704      1       1  98261       2.0019     0.022647        0.023004        0.023004
Zm00001eb003810    1   10427630   10507897      5       4  98261      0.31373      0.37686         0.53056         0.26193
