GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98261      -1.0941      0.86304         0.86168         0.86168
Zm00001eb000640    1    2737442    2740118      1       1  98261       3.9462   3.9698e-05      4.1631e-05      4.1631e-05
Zm00001eb000670    1    2800774    2803236      2       2  98261      0.30269      0.38106         0.41342         0.34764
Zm00001eb000720    1    2869576    2874482      7       3  98261     -0.73073      0.76753         0.66517          0.8364
Zm00001eb000740    1    2874505    2883698      1       1  98261      0.32754      0.37163         0.37115         0.37115
Zm00001eb000750    1    2875398    2880118      1       1  98261      0.32754      0.37163         0.37115         0.37115
Zm00001eb000780    1    2950594    2963259      3       3  98261      -1.2411      0.89272         0.86873         0.89852
Zm00001eb000810    1    2991876    3014032      6       3  98261       3.8416   6.1109e-05       0.0010458       1.561e-05
Zm00001eb000830    1    3028126    3030012      3       3  98261       3.3348   0.00042676      0.00064153       0.0004386
Zm00001eb000920    1    3263012    3279756      1       1  98261      -0.7186      0.76381         0.76243         0.76243
Zm00001eb000960    1    3359130    3361295      1       1  98261        5.943   1.3993e-09      1.5668e-09      1.5668e-09
Zm00001eb000970    1    3362236    3365818      1       1  98261      0.38545      0.34995         0.34962         0.34962
Zm00001eb001040    1    3473728    3478290      4       3  98261       2.0993     0.017895        0.011592        0.033939
Zm00001eb001110    1    3642003    3652191      8       7  98261       3.6948   0.00011002      2.9596e-05       0.0011785
Zm00001eb001120    1    3732742    3735652      1       1  98261      0.79083      0.21452         0.21466         0.21466
Zm00001eb001430    1    4173806    4249156     11       7  98261       3.8421   6.0983e-05       3.487e-05      0.00050396
Zm00001eb001480    1    4358163    4359539      2       1  98261       1.9849     0.023576        0.022219        0.025617
Zm00001eb001510    1    4447853    4452527      3       3  98261      0.63003      0.26434         0.22141         0.31508
Zm00001eb001690    1    5055289    5057805      3       3  98261       1.3125     0.094671        0.071498          0.1316
Zm00001eb001870    1    5434423    5440930      1       1  98261       1.8746     0.030425        0.030747        0.030747
Zm00001eb002000    1    5743584    5766324     13      11  98261        3.408   0.00032724      0.00066874      0.00087029
Zm00001eb002100    1    6021571    6114922     14      12  98261      0.99192      0.16062        0.078565         0.36667
Zm00001eb002170    1    6200061    6204667      7       6  98261       1.9849     0.023579        0.041395        0.018535
Zm00001eb002180    1    6223600    6228409      1       1  98261       1.6662     0.047842         0.04821         0.04821
Zm00001eb002430    1    6782672    6793725      2       2  98261       2.6747    0.0037403       0.0055019       0.0029402
Zm00001eb002540    1    7181045    7201561      4       3  98261       2.7164    0.0032996       0.0071621       0.0021373
Zm00001eb002590    1    7298972    7300989      3       3  98261       1.0522      0.14636         0.12075         0.17976
Zm00001eb002610    1    7337514    7342201      4       2  98261      0.14527      0.44225         0.39634         0.47924
Zm00001eb002620    1    7344153    7348877      2       2  98261       3.1192   0.00090659       0.0021122      0.00047322
Zm00001eb002640    1    7399951    7402416      6       5  98261       2.6003    0.0046575        0.005676       0.0058827
