GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98854     0.016401      0.49346         0.49251         0.49251
Zm00001eb000640    1    2737442    2740118      1       1  98854       2.0566     0.019862        0.020112        0.020112
Zm00001eb000670    1    2800774    2803236      2       2  98854       3.2526   0.00057187       0.0018405      0.00021687
Zm00001eb000720    1    2869576    2874482      7       3  98854      0.27373      0.39214         0.31057         0.47504
Zm00001eb000740    1    2874505    2883698      1       1  98854      0.93979      0.17366         0.17395         0.17395
Zm00001eb000750    1    2875398    2880118      1       1  98854      0.93979      0.17366         0.17395         0.17395
Zm00001eb000780    1    2950594    2963259      3       3  98854      -1.4323      0.92397         0.94623         0.88999
Zm00001eb000810    1    2991876    3014032      6       3  98854       4.1759   1.4842e-05      6.4037e-06      0.00021326
Zm00001eb000830    1    3028126    3030012      3       3  98854       1.9531     0.025407        0.016578        0.044506
Zm00001eb000920    1    3263012    3279756      1       1  98854     -0.59789      0.72504         0.72356         0.72356
Zm00001eb000960    1    3359130    3361295      1       1  98854      0.32305      0.37333         0.37281         0.37281
Zm00001eb000970    1    3362236    3365818      1       1  98854      0.49118      0.31165         0.31144         0.31144
Zm00001eb001040    1    3473728    3478290      4       3  98854      0.96905      0.16626         0.14597         0.19357
Zm00001eb001110    1    3642003    3652191      8       7  98854       1.5748     0.057651        0.019198         0.22018
Zm00001eb001120    1    3732742    3735652      1       1  98854    -0.038827      0.51549         0.51432         0.51432
Zm00001eb001430    1    4173806    4249156     11       7  98854       6.6572   1.3958e-11      4.1719e-09      2.2684e-12
Zm00001eb001480    1    4358163    4359539      3       2  98854     -0.19596      0.57768         0.56604         0.57042
Zm00001eb001510    1    4447853    4452527      3       3  98854      0.69173      0.24455          0.1944         0.30817
Zm00001eb001690    1    5055289    5057805      3       3  98854      0.78717      0.21559         0.16754         0.27914
Zm00001eb001870    1    5434423    5440930      1       1  98854      -1.0684      0.85734         0.85627         0.85627
Zm00001eb002000    1    5743584    5766324     13      11  98854       3.7083   0.00010431      2.4638e-05       0.0032208
Zm00001eb002100    1    6021571    6114922     14      11  98854       2.4456    0.0072306       0.0045012        0.024158
Zm00001eb002170    1    6200061    6204667      7       6  98854       2.1818     0.014562        0.012681        0.022501
Zm00001eb002180    1    6223600    6228409      1       1  98854      0.42995      0.33361         0.33338         0.33338
Zm00001eb002430    1    6782672    6793725      2       2  98854       2.1613     0.015338        0.016666        0.015007
Zm00001eb002540    1    7181045    7201561      4       3  98854       0.8901      0.18671         0.19887         0.17919
Zm00001eb002590    1    7298972    7300989      3       3  98854       3.9105   4.6057e-05      3.6659e-05      0.00010039
Zm00001eb002610    1    7337514    7342201      4       2  98854       1.3441     0.089456          0.1961        0.043778
Zm00001eb002620    1    7344153    7348877      2       2  98854       1.7697     0.038387        0.033004        0.046713
Zm00001eb002640    1    7399951    7402416      6       5  98854        2.485    0.0064783         0.01232       0.0049505
Zm00001eb002830    1    7953030    7955203      2       2  98854        3.654   0.00012911      0.00020773      9.9011e-05
Zm00001eb002880    1    7995660    8000444      9       7  98854       7.7967   3.1775e-15      6.7779e-14      1.4012e-14
Zm00001eb002890    1    8030978    8031633      1       1  98854       2.8042    0.0025221       0.0025848       0.0025848
Zm00001eb003040    1    8268532    8271928      1       1  98854       2.8423    0.0022393       0.0023001       0.0023001
Zm00001eb003050    1    8271065    8271757      1       1  98854       2.8423    0.0022393       0.0023001       0.0023001
Zm00001eb003060    1    8274777    8292607      6       5  98854       2.9515    0.0015814       0.0010148       0.0051235
Zm00001eb003160    1    8514570    8518418      1       1  98854      -0.5921      0.72311         0.72159         0.72159
Zm00001eb003220    1    8636709    8638722      7       6  98854       4.3188   7.8432e-06      4.7069e-06      5.3979e-05
Zm00001eb003230    1    8636709    8642534      8       7  98854       4.3197   7.8137e-06       3.239e-06      8.7989e-05
Zm00001eb003350    1    8944150    8949254      4       3  98854      0.79498      0.21331         0.21423         0.21624
Zm00001eb003460    1    9164434    9168992      1       1  98854     -0.74185      0.77091         0.76919         0.76919
Zm00001eb003540    1    9423681    9428283      1       1  98854      0.88529        0.188          0.1882          0.1882
Zm00001eb003550    1    9483547    9565925      8       4  98854      0.44816      0.32702         0.35295         0.29683
Zm00001eb003670    1    9922122    9932704      1       1  98854     0.034392      0.48628         0.48541         0.48541
Zm00001eb003810    1   10427630   10507897      5       4  98854       3.8211   6.6425e-05      0.00030472      3.2881e-05
Zm00001eb003880    1   10679227   10681893      1       1  98854     -0.28484      0.61212         0.61084         0.61084
Zm00001eb004170    1   11486189   11491069      3       3  98854       2.1473     0.015886        0.007537        0.039278
Zm00001eb004250    1   11847885   11880702      2       2  98854      0.86043      0.19478         0.18857         0.20215
Zm00001eb004260    1   11938116   11939457      1       1  98854       2.1718     0.014935        0.015135        0.015135
Zm00001eb004290    1   11999339   12034402      2       2  98854       1.0396      0.14927         0.15181         0.15027
Zm00001eb004360    1   12181024   12182613      1       1  98854     -0.99973      0.84128         0.84005         0.84005
Zm00001eb004420    1   12250196   12255463      1       1  98854      0.21783      0.41378         0.41312         0.41312
Zm00001eb004470    1   12338113   12339599      1       1  98854       1.0998       0.1357         0.13608         0.13608
Zm00001eb004490    1   12343656   12345162      2       2  98854     -0.60688      0.72803          0.7451         0.70138
Zm00001eb004540    1   12434130   12438763      4       2  98854      0.85604      0.19599         0.15333         0.25459
Zm00001eb004560    1   12516663   12520623      6       5  98854       5.6011   1.0647e-08      1.5227e-09      8.6495e-07
Zm00001eb004760    1   13031568   13034810      3       2  98854         1.84     0.032882        0.024035        0.048767
Zm00001eb004940    1   13470997   13486090      1       1  98854      0.91695      0.17959         0.17977         0.17977
Zm00001eb005030    1   13799902   13806468      2       2  98854      -1.6398      0.94948         0.94925         0.94522
Zm00001eb005100    1   14102501   14104598      4       3  98854       1.7902     0.036711        0.030415        0.049893
Zm00001eb005210    1   14480449   14500094      1       1  98854       5.3686   3.9668e-08      4.3799e-08      4.3799e-08
Zm00001eb005430    1   15070098   15073238      1       1  98854      0.26994       0.3936         0.39306         0.39306
Zm00001eb005670    1   15906138   15912356      4       3  98854       7.3832    7.726e-14      5.6142e-09      2.0927e-17
Zm00001eb005710    1   16122256   16129623      5       4  98854      0.50009       0.3085         0.35442         0.26577
Zm00001eb005770    1   16331561   16342289      2       2  98854       2.5295     0.005712       0.0027173        0.013558
Zm00001eb005820    1   16601750   16617586      5       4  98854       9.1531   2.7668e-20      7.3497e-14      1.4336e-24
Zm00001eb006030    1   17085942   17087938      3       3  98854       2.9907    0.0013915       0.0027247      0.00092341
