GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98635     -0.19972      0.57915           0.578           0.578
Zm00001eb000640    1    2737442    2740118      1       1  98635       4.8652   5.7175e-07      6.1971e-07      6.1971e-07
Zm00001eb000670    1    2800774    2803236      2       2  98635       4.0928   2.1314e-05      1.4084e-05      4.6768e-05
Zm00001eb000720    1    2869576    2874482      7       3  98635       3.2997   0.00048388        0.015506      5.8007e-05
Zm00001eb000740    1    2874505    2883698      1       1  98635        1.368     0.085663        0.086023        0.086023
Zm00001eb000750    1    2875398    2880118      1       1  98635        1.368     0.085663        0.086023        0.086023
Zm00001eb000780    1    2950594    2963259      3       3  98635       4.5811   2.3128e-06       4.458e-06      2.5195e-06
Zm00001eb000810    1    2991876    3014032      6       3  98635       7.7645      4.1e-15      6.0488e-09      1.9131e-18
Zm00001eb000830    1    3028126    3030012      3       3  98635          5.9   1.8171e-09           5e-10      1.7838e-08
Zm00001eb000920    1    3263012    3279756      1       1  98635      0.91184      0.18093         0.18113         0.18113
Zm00001eb000960    1    3359130    3361295      1       1  98635       11.377   2.7355e-30      4.0173e-30      4.0173e-30
Zm00001eb000970    1    3362236    3365818      1       1  98635       2.6492    0.0040337       0.0041131       0.0041131
Zm00001eb001040    1    3473728    3478290      4       3  98635       4.3404   7.1124e-06      1.0109e-06      9.9028e-05
Zm00001eb001110    1    3642003    3652191      8       7  98635       9.5128   9.2792e-22      8.3267e-16      3.5282e-24
Zm00001eb001120    1    3732742    3735652      1       1  98635       3.2209   0.00063904      0.00066093      0.00066093
Zm00001eb001430    1    4173806    4249156     11       7  98635       4.6974   1.3177e-06      3.2035e-07      7.9754e-05
Zm00001eb001480    1    4358163    4359539      2       1  98635       1.6336     0.051175        0.052238        0.050822
Zm00001eb001510    1    4447853    4452527      3       3  98635       5.3305   4.8963e-08       2.387e-09      1.9012e-06
Zm00001eb001690    1    5055289    5057805      3       3  98635       2.2637     0.011795        0.014985        0.011452
Zm00001eb001870    1    5434423    5440930      1       1  98635       1.9661     0.024642        0.024901        0.024901
