GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98854      -1.3074      0.90446         0.90311         0.90311
Zm00001eb000640    1    2737442    2740118      1       1  98854       4.3646   6.3685e-06      6.7875e-06      6.7875e-06
Zm00001eb000670    1    2800774    2803236      2       2  98854       1.6124      0.05344        0.089593        0.033639
Zm00001eb000720    1    2869576    2874482      7       3  98854       3.5098   0.00022421       0.0099363      1.6838e-05
Zm00001eb000740    1    2874505    2883698      1       1  98854     0.023351      0.49069         0.48984         0.48984
Zm00001eb000750    1    2875398    2880118      1       1  98854     0.023351      0.49069         0.48984         0.48984
Zm00001eb000780    1    2950594    2963259      3       3  98854      0.29309      0.38473         0.44826         0.32566
Zm00001eb000810    1    2991876    3014032      6       3  98854       4.7005   1.2973e-06      9.5414e-05       1.134e-07
Zm00001eb000830    1    3028126    3030012      3       3  98854        4.478   3.7673e-06      3.9099e-07       7.447e-05
Zm00001eb000920    1    3263012    3279756      1       1  98854       1.8764       0.0303        0.030599        0.030599
Zm00001eb000960    1    3359130    3361295      1       1  98854       2.4434    0.0072749       0.0073939       0.0073939
Zm00001eb000970    1    3362236    3365818      1       1  98854      0.31317      0.37707         0.37664         0.37664
Zm00001eb001040    1    3473728    3478290      4       3  98854       3.1386   0.00084885        0.001244      0.00078826
Zm00001eb001110    1    3642003    3652191      8       7  98854       5.3444   4.5358e-08      5.0781e-09      5.5591e-06
Zm00001eb001120    1    3732742    3735652      1       1  98854      -1.1436       0.8736         0.87219         0.87219
Zm00001eb001430    1    4173806    4249156     11       7  98854       2.9413    0.0016341       0.0032672       0.0020143
Zm00001eb001480    1    4358163    4359539      3       2  98854       2.4124     0.007925       0.0083748       0.0092402
Zm00001eb001510    1    4447853    4452527      3       3  98854       3.7885    7.579e-05      2.7356e-05      0.00029892
Zm00001eb001690    1    5055289    5057805      3       3  98854       1.1142       0.1326         0.20479        0.088293
Zm00001eb001870    1    5434423    5440930      1       1  98854       1.5172     0.064611        0.064872        0.064872
Zm00001eb002000    1    5743584    5766324     13      11  98854       5.2307   8.4439e-08      3.2554e-08      1.2903e-05
Zm00001eb002100    1    6021571    6114922     14      11  98854       1.7359     0.041287        0.019026         0.13421
Zm00001eb002170    1    6200061    6204667      7       5  98854      0.80686      0.20987         0.16892         0.26521
Zm00001eb002180    1    6223600    6228409      1       1  98854      0.59705      0.27524         0.27515         0.27515
Zm00001eb002430    1    6782672    6793725      2       2  98854       4.9071   4.6208e-07      6.8671e-06      5.4509e-08
Zm00001eb002540    1    7181045    7201561      4       3  98854       3.9312    4.227e-05       0.0033487      1.0533e-06
Zm00001eb002590    1    7298972    7300989      3       2  98854       2.2704     0.011592        0.012592        0.012479
Zm00001eb002610    1    7337514    7342201      4       2  98854      0.78684      0.21569         0.19203         0.24548
Zm00001eb002620    1    7344153    7348877      2       2  98854       4.6883   1.3777e-06      4.1094e-06      7.0125e-07
Zm00001eb002640    1    7399951    7402416      6       4  98854       1.9137     0.027827        0.063406         0.01565
Zm00001eb002830    1    7953030    7955203      2       2  98854       1.3487      0.08872        0.069696         0.11471
Zm00001eb002880    1    7995660    8000444      9       7  98854       3.8786   5.2527e-05      2.4404e-05      0.00045015
Zm00001eb002890    1    8030978    8031633      1       1  98854       1.8665     0.030986        0.031303        0.031303
Zm00001eb003040    1    8268532    8271928      1       1  98854       5.2997   5.8008e-08      6.3456e-08      6.3456e-08
Zm00001eb003050    1    8271065    8271757      1       1  98854       5.2997   5.8008e-08      6.3456e-08      6.3456e-08
Zm00001eb003060    1    8274777    8292607      6       4  98854      0.64931      0.25807         0.25755         0.25858
Zm00001eb003160    1    8514570    8518418      1       1  98854       2.0007     0.022711        0.022997        0.022997
Zm00001eb003220    1    8636709    8638722      7       6  98854       2.6945    0.0035251       0.0047671        0.005281
Zm00001eb003230    1    8636709    8642534      8       7  98854       2.6145    0.0044678       0.0072217       0.0060331
Zm00001eb003350    1    8944150    8949254      4       3  98854       2.1945     0.014099       0.0086415        0.029737
Zm00001eb003460    1    9164434    9168992      1       1  98854      0.65737      0.25547         0.25547         0.25547
Zm00001eb003540    1    9423681    9428283      1       1  98854       2.1298     0.016594        0.016785        0.016785
Zm00001eb003550    1    9483547    9565925      8       4  98854        2.134     0.016421        0.060075       0.0053772
