GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98261      0.89669      0.18494         0.18512         0.18512
Zm00001eb000640    1    2737442    2740118      1       1  98261        6.816   4.6806e-12      5.4495e-12      5.4495e-12
Zm00001eb000670    1    2800774    2803236      2       2  98261       2.2969     0.010812        0.018987       0.0067064
Zm00001eb000720    1    2869576    2874482      7       3  98261       1.7154     0.043135         0.23359        0.010066
Zm00001eb000740    1    2874505    2883698      1       1  98261      -2.5556       0.9947          0.9945          0.9945
Zm00001eb000750    1    2875398    2880118      1       1  98261      -2.5556       0.9947          0.9945          0.9945
Zm00001eb000780    1    2950594    2963259      3       3  98261       1.1282      0.12961         0.16768         0.10263
Zm00001eb000810    1    2991876    3014032      6       3  98261       4.6671   1.5274e-06      6.1602e-05      3.4775e-07
Zm00001eb000830    1    3028126    3030012      3       3  98261       5.0932   1.7603e-07      7.3954e-08      1.5379e-06
Zm00001eb000920    1    3263012    3279756      1       1  98261     -0.27641      0.60889         0.60777         0.60777
Zm00001eb000960    1    3359130    3361295      1       1  98261         6.31   1.3954e-10      1.5642e-10      1.5642e-10
Zm00001eb000970    1    3362236    3365818      1       1  98261      0.72434      0.23443         0.23451         0.23451
Zm00001eb001040    1    3473728    3478290      4       3  98261       2.9399    0.0016417      0.00071088       0.0050339
Zm00001eb001110    1    3642003    3652191      8       7  98261       5.2478   7.6972e-08      7.0506e-09      1.4594e-05
Zm00001eb001120    1    3732742    3735652      1       1  98261      -0.2438      0.59631         0.59501         0.59501
Zm00001eb001430    1    4173806    4249156     11       7  98261       3.9779   3.4764e-05      4.4922e-06       0.0013394
Zm00001eb001480    1    4358163    4359539      2       1  98261       2.8513     0.002177       0.0025788       0.0019397
Zm00001eb001510    1    4447853    4452527      3       3  98261       2.3598    0.0091427       0.0046484        0.021457
Zm00001eb001690    1    5055289    5057805      3       3  98261      0.71314      0.23788         0.21829         0.26007
Zm00001eb001870    1    5434423    5440930      1       1  98261        2.182     0.014555        0.014758        0.014758
Zm00001eb002000    1    5743584    5766324     13      11  98261       5.7387    4.771e-09      1.7093e-10      7.7056e-06
Zm00001eb002100    1    6021571    6114922     14      12  98261       1.9154     0.027719        0.046469        0.025344
Zm00001eb002170    1    6200061    6204667      7       6  98261      0.63662      0.26219         0.20389         0.33668
Zm00001eb002180    1    6223600    6228409      1       1  98261       2.2238     0.013082        0.013265        0.013265
Zm00001eb002430    1    6782672    6793725      2       2  98261       3.4521   0.00027813      0.00031507      0.00033078
Zm00001eb002540    1    7181045    7201561      4       3  98261       5.0092   2.7334e-07       2.611e-05      1.4053e-08
Zm00001eb002590    1    7298972    7300989      3       3  98261      0.34111      0.36651         0.32806         0.40486
Zm00001eb002610    1    7337514    7342201      4       2  98261     -0.98463       0.8376         0.81669         0.83246
Zm00001eb002620    1    7344153    7348877      2       2  98261        3.877   5.2875e-05      0.00011033      3.4645e-05
Zm00001eb002640    1    7399951    7402416      6       5  98261       2.8082    0.0024909       0.0031264        0.003425
Zm00001eb002830    1    7953030    7955203      2       2  98261       2.9719    0.0014799       0.0015856       0.0015416
Zm00001eb002880    1    7995660    8000444      9       7  98261       6.0877   5.7267e-10      4.2105e-11      8.3101e-07
Zm00001eb002890    1    8030978    8031633      1       1  98261       1.9026     0.028545        0.028831        0.028831
Zm00001eb003040    1    8268532    8271928      1       1  98261       2.0026     0.022612        0.022881        0.022881
Zm00001eb003050    1    8271065    8271757      1       1  98261       2.0026     0.022612        0.022881        0.022881
Zm00001eb003060    1    8274777    8292607      6       5  98261       2.3295    0.0099163         0.02378       0.0059011
Zm00001eb003160    1    8514570    8518418      1       1  98261       1.5639      0.05892        0.059219        0.059219
Zm00001eb003220    1    8636709    8638722      7       6  98261       2.9236      0.00173       0.0012025       0.0050998
Zm00001eb003230    1    8636709    8642534      8       7  98261       2.9793    0.0014447      0.00084837       0.0056084
Zm00001eb003350    1    8944150    8949254      4       3  98261    -0.006574      0.50262         0.45055         0.54243
Zm00001eb003460    1    9164434    9168992      1       1  98261      0.34691      0.36433         0.36391         0.36391
Zm00001eb003540    1    9423681    9428283      1       1  98261      0.12746      0.44929         0.44855         0.44855
Zm00001eb003550    1    9483547    9565925      8       4  98261       2.6521    0.0039999        0.013173       0.0020023
Zm00001eb003670    1    9922122    9932704      1       1  98261       2.6014    0.0046417        0.004735        0.004735
Zm00001eb003810    1   10427630   10507897      5       4  98261     -0.25965      0.60243         0.68914         0.50089
Zm00001eb003880    1   10679227   10681893      1       1  98261       2.9714    0.0014821       0.0015191       0.0015191
Zm00001eb004170    1   11486189   11491069      3       3  98261       2.5537    0.0053295       0.0056811       0.0065029
Zm00001eb004250    1   11847885   11880702      2       2  98261       1.5926     0.055623        0.074552        0.043432
Zm00001eb004260    1   11938116   11939457      1       1  98261     -0.13768      0.55475         0.55359         0.55359
Zm00001eb004290    1   11999339   12034402      2       2  98261      0.49272      0.31111         0.33888         0.28472
Zm00001eb004360    1   12181024   12182613      1       1  98261       1.6107     0.053625        0.053962        0.053962
Zm00001eb004420    1   12250196   12255463      1       1  98261      0.34792      0.36395         0.36352         0.36352
Zm00001eb004470    1   12338113   12339599      1       1  98261       2.3264    0.0099977        0.010166        0.010166
Zm00001eb004490    1   12343656   12345162      2       2  98261       2.1254     0.016775        0.026976        0.011209
Zm00001eb004540    1   12434130   12438763      4       2  98261      0.75513      0.22508         0.19281         0.26495
Zm00001eb004560    1   12516663   12520623      6       5  98261       7.9857   6.9883e-16      3.4995e-11      1.7425e-18
Zm00001eb004760    1   13031568   13034810      3       2  98261       1.0764      0.14087          0.2053        0.098334
Zm00001eb004940    1   13470997   13486090      1       1  98261       1.2736      0.10141         0.10178         0.10178
Zm00001eb005030    1   13799902   13806468      2       2  98261       1.7589     0.039301        0.050171        0.031923
Zm00001eb005100    1   14102501   14104598      4       3  98261       3.7016   0.00010712      5.0862e-05      0.00048346
Zm00001eb005210    1   14480449   14500094      1       1  98261       7.2784   1.6894e-13       2.053e-13       2.053e-13
Zm00001eb005430    1   15070098   15073238      1       1  98261      0.78954       0.2149         0.21504         0.21504
Zm00001eb005670    1   15906138   15912356      4       3  98261       7.0201   1.1082e-12      3.9264e-12      4.5111e-12
Zm00001eb005710    1   16122256   16129623      5       4  98261       2.6974    0.0034941       0.0061396       0.0030046
Zm00001eb005770    1   16331561   16342289      2       2  98261       7.5499   2.1784e-14           5e-10      2.6322e-18
Zm00001eb005820    1   16601750   16617586      5       4  98261       8.5402   6.6969e-18      6.8667e-14       5.395e-20
Zm00001eb006030    1   17085942   17087938      3       3  98261       4.5243   3.0295e-06       1.266e-06      1.5706e-05
Zm00001eb006170    1   17699837   17701555      2       2  98261      0.54495      0.29289         0.22606         0.37834
Zm00001eb006190    1   17722814   17726372      1       1  98261       4.6908   1.3606e-06      1.4649e-06      1.4649e-06
Zm00001eb006270    1   17840879   17856767      1       1  98261       5.0169   2.6258e-07      2.8171e-07      2.8171e-07
Zm00001eb006480    1   18176191   18197270      5       3  98261        5.524   1.6572e-08      9.6634e-08      9.5973e-09
Zm00001eb006560    1   18473259   18494112      1       1  98261       0.7602      0.22357         0.22367         0.22367
Zm00001eb006570    1   18635648   18647229      2       2  98261       1.8684      0.03085        0.025671        0.039009
Zm00001eb006790    1   19640698   19641252      3       3  98261      0.79367      0.21369         0.14082         0.32617
Zm00001eb006800    1   19641289   19643468      2       2  98261    -0.078079      0.53112            0.53          0.5287
Zm00001eb006860    1   19814662   19818158      2       2  98261        1.537     0.062153        0.087958        0.045533
Zm00001eb006890    1   19954509   19980165     13      11  98261       5.7857   3.6107e-09      3.8917e-10      3.3009e-06
Zm00001eb006920    1   20111600   20117637      2       2  98261        2.992    0.0013856       0.0026743      0.00088405
Zm00001eb007080    1   20696669   20701774      3       3  98261       4.1608   1.5854e-05       4.658e-06      9.0596e-05
Zm00001eb007230    1   21541063   21543518      1       1  98261       4.0869   2.1857e-05      2.3194e-05      2.3194e-05
Zm00001eb007310    1   21693058   21711680      9       7  98261       7.9642   8.3147e-16       1.843e-13      1.8624e-14
Zm00001eb007330    1   21756736   21760748      4       3  98261       2.0696     0.019245        0.062748        0.007444
Zm00001eb007580    1   22258455   22262373      5       4  98261       4.3153   7.9704e-06       1.173e-07       0.0013651
Zm00001eb007600    1   22435069   22442054      6       4  98261       6.5053   3.8762e-11      7.0169e-10      4.4059e-11
Zm00001eb007820    1   23050901   23058463      6       4  98261        5.818   2.9778e-09      1.1738e-09      1.1222e-07
Zm00001eb008180    1   24745257   24749932      1       1  98261      0.59733      0.27514         0.27506         0.27506
Zm00001eb008190    1   24778316   24778939      1       1  98261       3.1117   0.00092999        0.000962        0.000962
Zm00001eb008280    1   24937424   24942705      6       3  98261       3.0471    0.0011553      0.00096227       0.0035697
Zm00001eb008360    1   25396585   25400926      2       2  98261       3.8071   7.0295e-05      0.00011603      5.1006e-05
Zm00001eb008620    1   26192565   26198909      1       1  98261       2.3916    0.0083879       0.0085255       0.0085255
Zm00001eb008850    1   27166296   27172398      1       1  98261        2.822    0.0023861       0.0024523       0.0024523
Zm00001eb008870    1   27173864   27174818      1       1  98261       3.9307   4.2354e-05      4.4264e-05      4.4264e-05
Zm00001eb009000    1   27796339   27797377      1       1  98261        5.054   2.1629e-07      2.3154e-07      2.3154e-07
Zm00001eb009100    1   27978753   27987790      7       6  98261       2.4134    0.0079014       0.0064006        0.014637
Zm00001eb009310    1   28749421   28756388      1       1  98261       3.6117   0.00015209      0.00015799      0.00015799
Zm00001eb009340    1   28861699   28863569      1       1  98261       2.2495     0.012239        0.012416        0.012416
Zm00001eb009480    1   29231209   29233105      1       1  98261      0.15776      0.43732         0.43668         0.43668
