GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98779     -0.54437      0.70691          0.7056          0.7056
Zm00001eb000640    1    2737442    2740118      1       1  98779       1.6628     0.048175        0.048516        0.048516
Zm00001eb000670    1    2800774    2803236      2       2  98779       3.4441   0.00028646      0.00060241      0.00016619
Zm00001eb000720    1    2869576    2874482      7       3  98779       1.0285      0.15186         0.35991        0.068071
Zm00001eb000740    1    2874505    2883698      1       1  98779       1.0178       0.1544         0.15471         0.15471
Zm00001eb000750    1    2875398    2880118      1       1  98779       1.0178       0.1544         0.15471         0.15471
Zm00001eb000780    1    2950594    2963259      3       3  98779        -1.87      0.96926         0.96022          0.9693
Zm00001eb000810    1    2991876    3014032      6       3  98779       3.5025   0.00023044      0.00012219       0.0014181
Zm00001eb000830    1    3028126    3030012      3       3  98779       2.4265    0.0076229       0.0041641        0.017151
Zm00001eb000920    1    3263012    3279756      1       1  98779       2.3906    0.0084111       0.0085376       0.0085376
Zm00001eb000960    1    3359130    3361295      1       1  98779      -1.0115       0.8441         0.84269         0.84269
Zm00001eb000970    1    3362236    3365818      1       1  98779     -0.56437      0.71375         0.71225         0.71225
Zm00001eb001040    1    3473728    3478290      4       3  98779      0.48377      0.31427         0.23553         0.41404
Zm00001eb001110    1    3642003    3652191      8       7  98779       1.2497      0.10571        0.067268         0.18779
Zm00001eb001120    1    3732742    3735652      1       1  98779       1.0053      0.15738         0.15768         0.15768
Zm00001eb001430    1    4173806    4249156     11       7  98779       6.2965   1.5226e-10      4.8458e-08      7.3018e-11
Zm00001eb001480    1    4358163    4359539      3       2  98779     -0.86488      0.80645         0.84372         0.74722
Zm00001eb001510    1    4447853    4452527      3       3  98779       2.2749     0.011455       0.0076145        0.020268
Zm00001eb001690    1    5055289    5057805      3       3  98779      -1.1802      0.88105         0.89737         0.85045
Zm00001eb001870    1    5434423    5440930      1       1  98779     -0.93567      0.82528         0.82398         0.82398
Zm00001eb002000    1    5743584    5766324     13      11  98779       3.9318   4.2153e-05      3.4318e-06       0.0083412
Zm00001eb002100    1    6021571    6114922     14      12  98779      0.98892      0.16135           0.196         0.14775
Zm00001eb002170    1    6200061    6204667      7       6  98779       1.7976     0.036121        0.044227        0.039472
Zm00001eb002180    1    6223600    6228409      1       1  98779     -0.41109       0.6595         0.65812         0.65812
Zm00001eb002430    1    6782672    6793725      2       2  98779       3.4105   0.00032422      0.00025556      0.00052424
Zm00001eb002540    1    7181045    7201561      4       3  98779       1.2175      0.11171         0.17417         0.07593
Zm00001eb002590    1    7298972    7300989      3       3  98779       3.4351   0.00029613      0.00039529      0.00033245
Zm00001eb002610    1    7337514    7342201      4       2  98779     -0.11691      0.54653          0.4895         0.59179
Zm00001eb002620    1    7344153    7348877      2       2  98779       2.2754     0.011442        0.018355       0.0078233
Zm00001eb002640    1    7399951    7402416      6       5  98779       1.4466     0.074006         0.12326        0.050263
Zm00001eb002830    1    7953030    7955203      2       2  98779       3.7693   8.1861e-05      6.7896e-05      0.00012233
Zm00001eb002880    1    7995660    8000444      9       7  98779       8.1302   2.1423e-16      6.8279e-15      2.5738e-15
Zm00001eb002890    1    8030978    8031633      1       1  98779       2.1586      0.01544        0.015613        0.015613
Zm00001eb003040    1    8268532    8271928      1       1  98779       3.3175   0.00045407      0.00046849      0.00046849
Zm00001eb003050    1    8271065    8271757      1       1  98779       3.3175   0.00045407      0.00046849      0.00046849
Zm00001eb003060    1    8274777    8292607      6       4  98779       2.3634     0.009054       0.0021211        0.057057
Zm00001eb003160    1    8514570    8518418      1       1  98779     0.067453      0.47311          0.4723          0.4723
Zm00001eb003220    1    8636709    8638722      7       6  98779       3.8005   7.2194e-05      1.4137e-05        0.001171
Zm00001eb003230    1    8636709    8642534      8       7  98779       3.7628   8.4013e-05      1.5693e-05       0.0015097
Zm00001eb003350    1    8944150    8949254      4       3  98779     -0.89903      0.81568         0.84494         0.75616
Zm00001eb003460    1    9164434    9168992      1       1  98779       -2.002      0.97736         0.97676         0.97676
Zm00001eb003540    1    9423681    9428283      1       1  98779      0.65092      0.25755         0.25754         0.25754
Zm00001eb003550    1    9483547    9565925      8       4  98779     -0.51669      0.69731          0.6275         0.74263
Zm00001eb003670    1    9922122    9932704      1       1  98779   -0.0044657      0.50178          0.5007          0.5007
Zm00001eb003810    1   10427630   10507897      5       4  98779        3.529   0.00020853       0.0007955      0.00010231
Zm00001eb003880    1   10679227   10681893      1       1  98779      0.62185      0.26702         0.26698         0.26698
Zm00001eb004170    1   11486189   11491069      3       3  98779        1.723     0.042449        0.025256         0.07918
Zm00001eb004250    1   11847885   11880702      2       2  98779       1.0333      0.15072         0.16423         0.13981
Zm00001eb004260    1   11938116   11939457      1       1  98779       1.2167      0.11187         0.11228         0.11228
Zm00001eb004290    1   11999339   12034402      2       2  98779      0.62459      0.26612         0.27902         0.25356
Zm00001eb004360    1   12181024   12182613      1       1  98779      -1.9134      0.97215         0.97162         0.97162
Zm00001eb004420    1   12250196   12255463      1       1  98779     -0.59542      0.72422         0.72237         0.72237
Zm00001eb004470    1   12338113   12339599      1       1  98779       1.1735      0.12029         0.12072         0.12072
Zm00001eb004490    1   12343656   12345162      2       2  98779       1.4252     0.077052         0.09995        0.061005
Zm00001eb004540    1   12434130   12438763      4       2  98779      0.97546      0.16467         0.16175         0.17408
Zm00001eb004560    1   12516663   12520623      6       5  98779       6.0091   9.3292e-10      2.3856e-11      1.3461e-06
Zm00001eb004760    1   13031568   13034810      3       2  98779      0.94662      0.17192         0.12448         0.24069
Zm00001eb004940    1   13470997   13486090      1       1  98779      0.24128      0.40467         0.40409         0.40409
Zm00001eb005030    1   13799902   13806468      2       2  98779      -1.1136      0.86728           0.882         0.84444
