GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
Zm00001eb000310    1    1201797    1210068      1       1  98261      0.73254      0.23192         0.23199         0.23199
Zm00001eb000640    1    2737442    2740118      1       1  98261       4.5044   3.3278e-06      3.5417e-06      3.5417e-06
Zm00001eb000670    1    2800774    2803236      2       2  98261      0.84882      0.19799         0.20708         0.19028
Zm00001eb000720    1    2869576    2874482      7       3  98261      0.60162      0.27371         0.51783         0.14363
Zm00001eb000740    1    2874505    2883698      1       1  98261      -1.1774      0.88048         0.87937         0.87937
Zm00001eb000750    1    2875398    2880118      1       1  98261      -1.1774      0.88048         0.87937         0.87937
Zm00001eb000780    1    2950594    2963259      3       3  98261     -0.21022      0.58325         0.60028          0.5504
Zm00001eb000810    1    2991876    3014032      6       3  98261       3.5876   0.00016688       0.0057942      1.6495e-05
Zm00001eb000830    1    3028126    3030012      3       3  98261       3.5668   0.00018069      0.00044794      0.00012013
Zm00001eb000920    1    3263012    3279756      1       1  98261      -1.4447      0.92573         0.92483         0.92483
Zm00001eb000960    1    3359130    3361295      1       1  98261       5.2879   6.1876e-08      6.7263e-08      6.7263e-08
Zm00001eb000970    1    3362236    3365818      1       1  98261       0.7842      0.21646          0.2166          0.2166
Zm00001eb001040    1    3473728    3478290      4       3  98261       3.0516     0.001138       0.0012251       0.0014713
Zm00001eb001110    1    3642003    3652191      8       7  98261       3.9962   3.2186e-05       1.433e-05      0.00041833
Zm00001eb001120    1    3732742    3735652      1       1  98261      0.83113      0.20295         0.20308         0.20308
Zm00001eb001430    1    4173806    4249156     11       7  98261       3.2781   0.00052259      0.00050688       0.0015046
Zm00001eb001480    1    4358163    4359539      2       1  98261       1.6399     0.050513        0.050298        0.051256
Zm00001eb001510    1    4447853    4452527      3       3  98261       1.2498      0.10569         0.09672          0.1184
Zm00001eb001690    1    5055289    5057805      3       3  98261        0.663      0.25367         0.18941         0.33988
Zm00001eb001870    1    5434423    5440930      1       1  98261       1.6232     0.052271        0.052634        0.052634
Zm00001eb002000    1    5743584    5766324     13      11  98261       3.6158   0.00014973      2.6287e-05       0.0045918
Zm00001eb002100    1    6021571    6114922     14      12  98261      0.27148      0.39301          0.3024         0.48552
