GENE               CHR     START      STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
SORBI_3001G000100    1      1951      2616      1       1  71930     -0.91317      0.81942         0.81799         0.81799
SORBI_3001G000800    1     62892     69306      2       2  71930       1.0718       0.1419          0.1725         0.11849
SORBI_3001G000900    1     79159     81636      4       3  71930      0.87011      0.19212         0.19252         0.19658
SORBI_3001G001200    1    109968    112306      1       1  71930       2.8183     0.002414       0.0024746       0.0024746
SORBI_3001G001300    1    112766    116048      2       2  71930       2.2096     0.013567       0.0071116         0.02756
SORBI_3001G002000    1    162161    167916      2       2  71930       2.1883     0.014323        0.013595        0.016092
SORBI_3001G002100    1    173605    175832      1       1  71930        1.902     0.028589        0.028848        0.028848
SORBI_3001G002400    1    216906    219523      1       1  71930       1.3341     0.091085        0.091471        0.091471
SORBI_3001G002700    1    258383    260238      1       1  71930      -1.4321      0.92394         0.92284         0.92284
SORBI_3001G003400    1    298066    299728      3       2  71930      -1.4838      0.93107         0.94244         0.91085
SORBI_3001G003500    1    300363    306318      1       1  71930        1.084      0.13919         0.13952         0.13952
SORBI_3001G003600    1    309245    311054      3       2  71930       1.1956      0.11592         0.17318         0.07989
SORBI_3001G003900    1    334170    338183      3       3  71930       3.8176   6.7386e-05      7.6546e-05      9.5241e-05
SORBI_3001G004100    1    355496    360888      3       3  71930      0.75766      0.22433         0.15529         0.32565
SORBI_3001G004400    1    380347    391045      1       1  71930       1.1281      0.12964         0.12997         0.12997
SORBI_3001G006300    1    576040    577925      1       1  71930      -1.4495       0.9264         0.92521         0.92521
SORBI_3001G006400    1    583778    588934      1       1  71930     -0.49297      0.68898         0.68755         0.68755
SORBI_3001G006600    1    661532    669834      1       1  71930      0.44206      0.32922         0.32886         0.32886
SORBI_3001G006800    1    691687    694091      4       3  71930      0.62201      0.26697         0.23305           0.305
SORBI_3001G007000    1    705245    711484      1       1  71930      0.93989      0.17364         0.17393         0.17393
SORBI_3001G007500    1    728051    731978      1       1  71930     -0.11762      0.54682         0.54582         0.54582
SORBI_3001G007800    1    739596    746898      3       3  71930       2.3922     0.008375        0.013519       0.0061329
SORBI_3001G008200    1    759332    762941      1       1  71930       0.3872       0.3493           0.349           0.349
SORBI_3001G008300    1    766997    772094      4       3  71930     -0.84859      0.80195         0.77442         0.80883
SORBI_3001G008800    1    824643    826523      2       1  71930     -0.20587      0.58155         0.58129         0.57958
SORBI_3001G009000    1    833474    841001      2       2  71930      0.33734      0.36793         0.40484         0.33214
SORBI_3001G009200    1    848269    854834      3       3  71930    0.0021419      0.49915         0.51464         0.47507
SORBI_3001G009300    1    860540    865043      2       2  71930      0.16941      0.43274         0.38599         0.48144
