rs chr ps p_wald
S10_605251 10 104675 0.6564281
S10_605252 10 104676 0.1515294
S10_605253 10 104677 0.3956123
S10_605255 10 104679 0.3698526
S10_628920 10 128374 0.9904423
S10_628928 10 128382 0.8034604
S10_628944 10 128398 0.3056435
S10_629079 10 128533 0.3489137
S10_629095 10 128549 0.8695829
S10_629096 10 128550 0.656819
S10_629099 10 128553 0.03995754
S10_634952 10 134401 0.1462542
S10_634999 10 134448 0.6159444
S10_718001 10 219163 0.1503133
S10_718714 10 219876 0.4663625
S10_767965 10 271473 0.6563387
S10_895149 10 399125 0.8077828
S10_895408 10 399384 0.9255498
S10_946731 10 452176 0.2863113
S10_946732 10 452177 0.3728352
S10_946735 10 452180 0.5238368
S10_946736 10 452181 0.6424973
S10_946737 10 452182 0.9432402
S10_946741 10 452186 0.8194425
S10_946744 10 452189 0.8116079
S10_946755 10 452200 0.6826502
S10_1026780 10 532062 0.3893558
S10_1026781 10 532063 0.5391195
S10_1026785 10 532067 0.5571166
S10_1026792 10 532074 0.1656819
S10_1026801 10 532083 0.6574908
S10_1026809 10 532091 0.8214635
S10_1026812 10 532094 0.930451
S10_1026814 10 532096 0.7190767
S10_1026818 10 532100 0.9279789
S10_1026821 10 532103 0.322665
S10_1083762 10 580670 0.7211673
S10_1083763 10 580669 0.8393015
S10_1083771 10 580661 0.0456792
S10_1083800 10 580632 0.8222423
S10_1084811 10 579621 0.006396822
S10_1084913 10 579519 0.16882
S10_1084947 10 579485 0.9677646
S10_1084960 10 579472 0.3781682
S10_1088261 10 576171 0.5901226
S10_1088273 10 576159 0.2356365
S10_1135417 10 650423 0.90452
S10_1135634 10 650640 0.9731739
S10_1135796 10 650802 0.06629237
S10_1135819 10 650825 0.03455144
S10_1135832 10 650838 0.3589493
S10_1135839 10 650845 0.2023341
S10_1135851 10 650857 0.5654623
S10_1135852 10 650858 0.2464628
S10_1137844 10 652850 0.9985375
S10_1138377 10 653383 0.02704767
S10_1138386 10 653392 0.5164632
S10_1140503 10 655509 0.7159819
S10_1140774 10 655780 0.1410792
S10_1140777 10 655783 0.3241678
S10_1148472 10 663478 0.6119275
S10_1148694 10 663700 0.9663326
S10_1148841 10 663847 0.2579169
S10_1149724 10 664730 0.5196135
S10_1149726 10 664732 0.5268379
S10_1150461 10 665467 0.3761374
S10_1150464 10 665470 0.5731978
S10_1150676 10 665682 0.2408799
S10_1150831 10 665837 0.2855042
S10_1153911 10 668917 0.3273185
S10_1153918 10 668924 0.2316169
S10_1154151 10 669157 0.7707192
S10_1154152 10 669158 0.593648
S10_1154154 10 669160 0.6390152
S10_1154268 10 669274 0.2125082
S10_1279463 10 784940 0.8454144
S10_1279490 10 784967 0.656053
S10_1280090 10 785567 0.4931842
S10_1280091 10 785568 0.1166402
S10_1280109 10 785586 0.6366928
S10_1280903 10 786380 0.2063939
S10_1280961 10 786438 0.7756456
S10_1281794 10 787271 0.6194773
S10_1282219 10 787696 0.392954
S10_1283169 10 788646 0.9897577
S10_1283173 10 788650 0.9503837
S10_1283212 10 788689 0.5968804
S10_1283346 10 788823 0.9177549
S10_1283461 10 788938 0.8236734
S10_1283470 10 788947 0.4630483
S10_1283471 10 788948 0.1950141
S10_1283623 10 789100 0.03290118
S10_1283653 10 789130 0.3693257
S10_1283699 10 789176 0.154734
S10_1283703 10 789180 0.4954575
S10_1283704 10 789181 0.5674817
S10_1283710 10 789187 0.7399268
S10_1283726 10 789203 0.5205121
S10_1285045 10 790522 0.2331431
S10_1285095 10 790572 0.484649
S10_1285159 10 790636 0.8532897
S10_1285290 10 790767 0.8076624
S10_1285447 10 790924 0.4372727
S10_1286289 10 791766 0.6904772
S10_1286298 10 791775 0.5089775
S10_1286512 10 791989 0.8818249
S10_1286513 10 791990 0.7611927
S10_1286515 10 791992 0.8311164
S10_1286517 10 791994 0.6607657
S10_1286523 10 792000 0.8650615
S10_1286882 10 792359 0.8653201
S10_1286883 10 792360 0.6120022
S10_1286902 10 792379 0.5451459
S10_1286911 10 792388 0.7239237
S10_1286922 10 792399 0.1393738
S10_1287742 10 793219 0.547372
S10_1301088 10 806649 0.005137758
S10_1301117 10 806678 0.5880895
S10_1301236 10 806797 0.314045
S10_1301260 10 806821 0.1183201
S10_1301277 10 806838 0.513153
S10_1301342 10 806903 0.08534963
S10_1301516 10 807077 0.3616184
S10_1301538 10 807099 0.9559878
S10_1301561 10 807122 0.8602797
S10_1301563 10 807124 0.9334424
S10_1318545 10 820427 0.3345863
S10_1318640 10 820522 0.02850356
S10_1318710 10 820592 0.1789065
S10_1318729 10 820611 0.1174956
S10_1318758 10 820640 0.6545307
S10_1319612 10 821494 0.7500468
S10_1321333 10 823215 0.2426114
S10_1321590 10 823472 0.9278161
S10_1321624 10 823506 0.5167144
S10_1321628 10 823510 0.6552102
S10_1321685 10 823567 0.7794542
S10_1321838 10 823720 0.9998789
S10_1321851 10 823733 0.5619435
S10_1321859 10 823741 0.7495803
S10_1321874 10 823756 0.6377167
S10_1321877 10 823759 0.9683147
S10_1321878 10 823760 0.8906799
