rs chr ps p_wald
S3_990729 3 1027837 0.1016299
S3_990942 3 1028050 0.5025709
S3_990966 3 1028074 0.9876319
S3_990972 3 1028080 0.01806925
S3_1036508 3 1072703 0.008485796
S3_1036520 3 1072715 0.9895182
S3_1036553 3 1072748 0.5291957
S3_1036561 3 1072756 0.9357208
S3_1036574 3 1072769 0.6930674
S3_1036576 3 1072771 0.5011728
S3_1036586 3 1072781 0.2938443
S3_1036587 3 1072782 0.09001109
S3_1037853 3 1074048 0.4699229
S3_1037869 3 1074064 0.9473141
S3_1037874 3 1074069 0.5702483
S3_1037882 3 1074077 0.674719
S3_1037903 3 1074098 0.9489574
S3_1080336 3 1112798 0.3936233
S3_1080337 3 1112799 0.3506807
S3_1080361 3 1112823 0.4486191
S3_1080366 3 1112828 0.4474647
S3_1080381 3 1112843 0.5473479
S3_1080387 3 1112849 0.6705033
S3_1080388 3 1112850 0.3684029
S3_1095451 3 1127909 0.8443824
S3_1095492 3 1127950 0.815391
S3_1103806 3 1136263 0.5326812
S3_1103819 3 1136276 0.4272205
S3_1103839 3 1136296 0.3827864
S3_1104193 3 1136650 0.6437871
S3_1104194 3 1136651 0.3602645
S3_1104224 3 1136681 0.8244943
S3_1106913 3 1139370 0.9510182
S3_1258153 3 1309381 0.09798351
S3_1260474 3 1311698 0.3291773
S3_1260566 3 1311790 0.3442885
S3_1260609 3 1311833 0.7552421
S3_1260681 3 1311905 0.9189695
S3_1260699 3 1311923 0.3029774
S3_1261055 3 1312278 0.3544186
S3_1261207 3 1312430 0.1471248
S3_1261208 3 1312431 0.6260091
S3_1261569 3 1312794 0.8028825
S3_1261624 3 1312849 0.916945
S3_1261723 3 1312948 0.5698363
S3_1261965 3 1313190 0.5261111
S3_1261966 3 1313191 0.002516224
S3_1262017 3 1313242 0.02759597
S3_1262110 3 1313335 0.9151174
S3_1262195 3 1313420 0.3312084
S3_1262233 3 1313458 0.07171088
S3_1262333 3 1313558 0.970963
S3_1262363 3 1313588 0.4962518
S3_1262449 3 1313674 0.3893157
S3_1289498 3 1393221 0.9809284
S3_1289855 3 1393578 0.6947233
S3_1289918 3 1393641 0.3799583
S3_1289966 3 1393689 0.1879525
S3_1290787 3 1394510 0.7433351
S3_1295292 3 1399081 0.1233781
S3_1295710 3 1399499 0.1894145
S3_1297748 3 1401537 0.5389835
S3_1297785 3 1401574 0.1629332
S3_1297805 3 1401594 0.8819652
S3_1297806 3 1401595 0.9909433
S3_1297822 3 1401611 0.3180142
S3_1298054 3 1401843 0.4619493
S3_1298060 3 1401849 0.8215224
S3_1298106 3 1401895 0.7131488
S3_1303812 3 1407087 0.3056486
S3_1326393 3 1428941 0.2507432
S3_1326407 3 1428955 0.2299897
S3_1326409 3 1428957 0.2575554
S3_1326433 3 1428981 0.9253413
S3_1326446 3 1428994 0.8492252
S3_1326458 3 1429006 0.425065
S3_1326509 3 1429057 0.1006724
S3_1326567 3 1429115 0.2774975
S3_1326601 3 1429149 0.09960548
S3_1326943 3 1429491 0.3977215
S3_1327240 3 1429788 0.09438489
S3_1327288 3 1429836 0.8342701
S3_1327289 3 1429837 0.7954591
S3_1327291 3 1429839 0.8105765
S3_1327292 3 1429840 0.8105765
S3_1327300 3 1429848 0.3898727
S3_1327315 3 1429863 0.5773532
S3_1337663 3 1440513 0.7467243
S3_1337664 3 1440514 0.6069315
S3_1337674 3 1440524 0.5627059
S3_1337683 3 1440533 0.868249
