rs chr ps p_wald
S10_605251 10 104675 0.2271385
S10_605252 10 104676 0.5922511
S10_605253 10 104677 0.2823183
S10_605255 10 104679 0.189327
S10_628920 10 128374 0.4405075
S10_628944 10 128398 0.5121821
S10_629079 10 128533 0.579345
S10_629095 10 128549 0.2848282
S10_629096 10 128550 0.2158109
S10_629099 10 128553 0.8647483
S10_634952 10 134401 0.6130091
S10_634999 10 134448 0.2333361
S10_718001 10 219163 0.3918429
S10_718714 10 219876 0.7590006
S10_767965 10 271473 0.3175554
S10_895149 10 399125 0.6081848
S10_895408 10 399384 0.3305427
S10_946731 10 452176 0.6541726
S10_946732 10 452177 0.4406911
S10_946735 10 452180 0.2740011
S10_946736 10 452181 0.6661169
S10_946737 10 452182 0.7211865
S10_946741 10 452186 0.4619493
S10_946744 10 452189 0.02137559
S10_946755 10 452200 0.6904572
S10_1026780 10 532062 0.9177285
S10_1026781 10 532063 0.9740569
S10_1026785 10 532067 0.8773891
S10_1026792 10 532074 0.2387852
S10_1026801 10 532083 0.7213259
S10_1026809 10 532091 0.7767334
S10_1026812 10 532094 0.7619584
S10_1026814 10 532096 0.443242
S10_1026818 10 532100 0.5532121
S10_1026821 10 532103 0.4654178
S10_1083762 10 580670 0.2889589
S10_1083763 10 580669 0.2519688
S10_1083771 10 580661 0.268067
S10_1083800 10 580632 0.5969002
S10_1084811 10 579621 0.9022717
S10_1084913 10 579519 0.5137871
S10_1084947 10 579485 0.9839464
S10_1084960 10 579472 0.6142129
S10_1088261 10 576171 0.9866613
S10_1088273 10 576159 0.03333183
S10_1135417 10 650423 0.480164
S10_1135634 10 650640 0.6306306
S10_1135796 10 650802 0.8787775
S10_1135819 10 650825 0.6511792
S10_1135832 10 650838 0.3945248
S10_1135839 10 650845 0.4493352
S10_1135851 10 650857 0.9098269
S10_1135852 10 650858 0.2816631
S10_1137844 10 652850 0.9772345
S10_1138377 10 653383 0.385057
S10_1138386 10 653392 0.6900327
S10_1140503 10 655509 0.5304808
S10_1140774 10 655780 0.9147849
S10_1140777 10 655783 0.1958195
S10_1148472 10 663478 0.05066182
S10_1148694 10 663700 0.9812288
S10_1148841 10 663847 0.2241735
S10_1149724 10 664730 0.7287611
S10_1149726 10 664732 0.8328544
S10_1150461 10 665467 0.450545
S10_1150464 10 665470 0.5832413
S10_1150676 10 665682 0.9674048
S10_1150831 10 665837 0.7159187
S10_1153911 10 668917 0.1625344
S10_1153918 10 668924 0.1287079
S10_1154151 10 669157 0.160093
S10_1154152 10 669158 0.5030463
S10_1154154 10 669160 0.1398217
S10_1154268 10 669274 0.04729401
S10_1279463 10 784940 0.05852023
S10_1279490 10 784967 0.8109495
S10_1280090 10 785567 0.3916313
S10_1280091 10 785568 0.3224328
S10_1280109 10 785586 0.9505034
S10_1280903 10 786380 0.6823455
S10_1280961 10 786438 0.8614792
S10_1281794 10 787271 0.08586912
S10_1282219 10 787696 0.2585702
S10_1283169 10 788646 0.003425686
S10_1283173 10 788650 0.004423736
S10_1283212 10 788689 0.01440473
S10_1283346 10 788823 0.05057283
S10_1283461 10 788938 0.397877
S10_1283470 10 788947 0.2310787
S10_1283471 10 788948 0.7364137
S10_1283623 10 789100 0.2011632
S10_1283653 10 789130 0.9790006
S10_1283699 10 789176 0.4156302
S10_1283703 10 789180 0.1230106
S10_1283704 10 789181 0.1724558
S10_1283710 10 789187 0.859101
S10_1283726 10 789203 0.09551016
S10_1285045 10 790522 0.498067
S10_1285095 10 790572 0.4452933
S10_1285159 10 790636 0.5061599
S10_1285290 10 790767 0.5257273
S10_1285447 10 790924 0.9506375
S10_1286289 10 791766 0.8805429
S10_1286298 10 791775 0.07548633
S10_1286512 10 791989 0.2758785
S10_1286513 10 791990 0.2019773
S10_1286515 10 791992 0.2295413
S10_1286517 10 791994 0.2675845
S10_1286523 10 792000 0.2765662
S10_1286882 10 792359 0.038064
S10_1286883 10 792360 0.1932969
S10_1286902 10 792379 0.1270306
S10_1286911 10 792388 0.2492063
S10_1286922 10 792399 0.5872854
S10_1287742 10 793219 0.9542858
S10_1301088 10 806649 0.2851344
S10_1301117 10 806678 0.7106281
S10_1301236 10 806797 0.1706692
S10_1301260 10 806821 0.4975912
S10_1301277 10 806838 0.06721801
S10_1301342 10 806903 0.856122
S10_1301516 10 807077 0.1818778
S10_1301538 10 807099 0.01872031
S10_1301561 10 807122 0.02526655
S10_1301563 10 807124 0.02092632
S10_1318545 10 820427 0.9696916
S10_1318640 10 820522 0.7622552
S10_1318710 10 820592 0.555353
S10_1318729 10 820611 0.3748993
S10_1318758 10 820640 0.5323752
S10_1319612 10 821494 0.002427609
S10_1321333 10 823215 0.254167
S10_1321590 10 823472 0.2587792
S10_1321624 10 823506 0.4198458
S10_1321628 10 823510 0.1560208
S10_1321685 10 823567 0.5853944
S10_1321838 10 823720 0.7213048
S10_1321851 10 823733 0.9695051
S10_1321859 10 823741 0.6185731
S10_1321874 10 823756 0.670793
S10_1321877 10 823759 0.7558633
S10_1321878 10 823760 0.8127187
S10_1321916 10 823798 0.3869152
S10_1322412 10 824294 0.6017571
S10_1322427 10 824309 0.1088575
S10_1322431 10 824313 0.1122913
S10_1322448 10 824330 0.8594721
S10_1322600 10 824482 0.1353862
S10_1322618 10 824500 0.383652
S10_1322636 10 824518 0.9537836
S10_1322716 10 824598 0.1910602
S10_1322763 10 824645 0.3827532
S10_1348179 10 857397 0.03380661
S10_1348205 10 857423 0.4379214
S10_1348227 10 857445 0.6585377
S10_1348231 10 857449 0.3347736
S10_1348250 10 857468 0.2575619
S10_1348255 10 857473 0.3785743
S10_1348274 10 857492 0.3888358
S10_1348276 10 857494 0.5784484
S10_1348293 10 857511 0.6398184
S10_1348472 10 857690 0.9091839
S10_1348473 10 857691 0.6654531
S10_1348474 10 857692 0.6812455
S10_1348476 10 857694 0.6287527
S10_1348477 10 857695 0.817578
S10_1348492 10 857710 0.8852133
S10_1348515 10 857733 0.8619712
S10_1348527 10 857745 0.06046352
S10_1348686 10 857904 0.9892766
S10_1348800 10 858018 0.182706
S10_1348841 10 858059 0.3286541
S10_1348867 10 858085 0.07240628
S10_1348911 10 858129 0.01019635
S10_1348924 10 858142 0.820744
S10_1348970 10 858188 0.6193299
S10_1348998 10 858216 0.3303656
S10_1349038 10 858256 0.2388871
S10_1349048 10 858266 0.05811952
S10_1349051 10 858269 0.6053835
S10_1349053 10 858271 0.2850726
S10_1349096 10 858314 0.1352579
S10_1349098 10 858316 0.116226
S10_1349115 10 858333 0.3929549
S10_1349153 10 858371 0.7198813
S10_1349155 10 858373 0.7768156
S10_1349156 10 858374 0.9598693
S10_1349158 10 858376 0.7768156
S10_1349159 10 858377 0.6401581
S10_1349163 10 858381 0.6948776
S10_1349172 10 858390 0.4693513
S10_1349199 10 858417 0.7411134
S10_1349295 10 858513 0.6618764
S10_1349368 10 858586 0.328306
S10_1349814 10 859032 0.3756992
S10_1349818 10 859036 0.4319218
S10_1349820 10 859038 0.4166104
S10_1349899 10 859117 0.4107581
S10_1350748 10 859966 0.3269909
S10_1412038 10 916043 0.6872737
S10_1412948 10 916953 0.3128568
S10_1412961 10 916966 0.4142301
S10_1413015 10 917020 0.2013743
S10_1413017 10 917022 0.1914524
S10_1413020 10 917025 0.5078913
S10_1413039 10 917044 0.3349992
S10_1413548 10 917553 0.2454847
S10_1413577 10 917582 0.4901656
S10_1413578 10 917583 0.5123526
S10_1413579 10 917584 0.5061576
S10_1415244 10 919249 0.220321
S10_1415273 10 919278 0.03826311
S10_1415344 10 919349 0.3966623
S10_1416960 10 920965 0.6292405
S10_1416975 10 920980 0.3688927
S10_1417083 10 921088 0.1302917
S10_1422632 10 926637 0.1740397
S10_1422655 10 926660 0.5368534
S10_1422669 10 926674 0.3635914
S10_1422674 10 926679 0.1727471
S10_1422749 10 926754 0.2846808
S10_1422899 10 926904 0.273348
S10_1422918 10 926923 0.6754874
S10_1422923 10 926928 0.284089
S10_1422950 10 926955 0.6784492
S10_1427597 10 931602 0.1748586
S10_1498379 10 1009155 0.487854
S10_1498441 10 1009217 0.5204693
S10_1498451 10 1009227 0.3036011
S10_1498474 10 1009250 0.009445845
S10_1498498 10 1009274 0.9397028
S10_1498504 10 1009280 0.2959607
S10_1498522 10 1009298 0.2988875
S10_1498549 10 1009325 0.2293735
S10_1499187 10 1009963 0.4956258
S10_1499695 10 1010471 0.8215654
S10_1501187 10 1011963 0.0433074
S10_1537546 10 1058282 0.1233632
S10_1537714 10 1058450 0.2017259
S10_1633385 10 1197956 0.4854429
S10_1633399 10 1197942 0.2612114
S10_1633411 10 1197930 0.6731802
S10_1633416 10 1197925 0.2452138
S10_1633424 10 1197917 0.1060468
S10_1633432 10 1197909 0.08121218
S10_1633438 10 1197903 0.1905261
S10_1633440 10 1197901 0.06762374
S10_1638120 10 1193222 0.9907076
S10_1638125 10 1193217 0.8516143
