rs chr ps p_wald
S4_28990 4 556507 0.3134866
S4_29053 4 556570 0.4813139
S4_29298 4 556815 0.4370088
S4_29441 4 556958 0.1264454
S4_29451 4 556968 0.9293541
S4_30007 4 557524 0.5494835
S4_30540 4 558057 0.1248528
S4_30549 4 558066 0.009128343
S4_30681 4 558198 0.5162311
S4_30733 4 558250 0.8825617
S4_30838 4 558355 0.6962981
S4_31143 4 558660 0.7523764
S4_31278 4 558795 0.8983483
S4_31279 4 558796 0.9879125
S4_31280 4 558797 0.8983483
S4_31281 4 558798 0.7861599
S4_31287 4 558804 0.7938021
S4_31290 4 558807 0.8152884
S4_31326 4 558843 0.2947378
S4_31461 4 558978 0.07432635
S4_31587 4 559104 0.691927
S4_32399 4 559916 0.5877336
S4_32475 4 559992 0.1305898
S4_32507 4 560024 0.2233473
S4_34844 4 562361 0.2321037
S4_34960 4 562477 0.2027235
S4_35275 4 562792 0.4631588
S4_62537 4 516290 0.2679545
S4_63089 4 563739 0.3247592
S4_63116 4 563766 0.6923545
S4_63128 4 563778 0.9804068
S4_64070 4 564720 0.4884359
S4_72948 4 573596 0.4355483
S4_72953 4 573601 0.6180288
S4_72961 4 573609 0.6382516
S4_72969 4 573617 0.4395975
S4_72971 4 573619 0.6781621
S4_72974 4 573622 0.3689342
S4_72976 4 573624 0.9158217
S4_72993 4 573641 0.2675218
S4_73004 4 573652 0.4205463
S4_73037 4 573685 0.6528835
S4_138426 4 639133 0.2429514
S4_138427 4 639134 0.05243649
S4_138485 4 639192 0.2089092
S4_215603 4 756827 0.5503588
S4_335154 4 847863 0.4552668
S4_341192 4 853900 0.900325
S4_341250 4 853958 0.3755702
S4_464898 4 1028196 0.6933069
S4_513325 4 1033994 0.599754
S4_513439 4 1034108 0.2735823
S4_513505 4 1034174 0.6558633
S4_513515 4 1034184 0.06933537
S4_513911 4 1034580 0.1670117
S4_514013 4 1034682 0.9230865
S4_514202 4 1034871 0.5500487
S4_514226 4 1034895 0.5699426
S4_514330 4 1034999 0.9214393
S4_514585 4 1035254 0.0008681305
S4_514591 4 1035260 0.3270771
S4_514597 4 1035266 0.4203943
S4_514612 4 1035281 0.05774729
S4_596615 4 1127023 0.8893157
S4_596669 4 1127077 0.6729696
S4_596690 4 1127098 0.8386377
S4_596691 4 1127099 0.8045699
S4_596743 4 1127151 0.8454899
S4_596752 4 1127160 0.6715995
S4_596852 4 1127260 0.30749
S4_596872 4 1127280 0.5272527
S4_596986 4 1127394 0.1030024
S4_596988 4 1127396 0.1393566
S4_597015 4 1127423 0.1215527
S4_608683 4 1139090 0.8001629
S4_608695 4 1139102 0.5603064
S4_608697 4 1139104 0.5112785
S4_608698 4 1139105 0.5426936
S4_608699 4 1139106 0.7539743
S4_608700 4 1139107 0.5915816
S4_608732 4 1139139 0.8426429
S4_609771 4 1140236 0.3999722
S4_609938 4 1140403 0.9161472
S4_609950 4 1140415 0.9161472
S4_619495 4 1149961 0.6926237
S4_619553 4 1150019 0.04221262
S4_619583 4 1150049 0.6044623
S4_619587 4 1150053 0.587312
S4_619592 4 1150058 0.8376276
S4_619633 4 1150099 0.8264366
S4_635493 4 1165870 0.2766759
S4_635527 4 1165904 0.6937454
S4_635532 4 1165909 0.517866
S4_635583 4 1165960 0.9603859
S4_689383 4 1221230 0.0003843969
S4_689385 4 1221232 7.702201e-05
S4_689412 4 1221259 0.0001857242
S4_689413 4 1221260 0.9526875
S4_691411 4 1223258 0.3643399
S4_691427 4 1223274 0.09873659
S4_691445 4 1223292 0.080302
S4_691461 4 1223308 0.6660569
S4_692607 4 1224454 0.667595
S4_693821 4 1225668 0.02450911
S4_693933 4 1225780 0.4021433
S4_693969 4 1225816 0.4299509
S4_693972 4 1225819 0.8938199
S4_693974 4 1225821 0.8938199
S4_693977 4 1225824 0.4157726
S4_693981 4 1225828 0.4157726
S4_694001 4 1225848 0.5315965
S4_694853 4 1226700 0.3463613
S4_695264 4 1227111 0.3454492
S4_695520 4 1227367 0.9509939
S4_695522 4 1227369 0.5137752
S4_764173 4 1283769 0.9750293
S4_764178 4 1283774 0.8652764
S4_764225 4 1283821 0.9561544
S4_764226 4 1283822 0.8879721
S4_764227 4 1283823 0.8879721
S4_764228 4 1283824 0.9367823
S4_764235 4 1283831 0.7732104
S4_764236 4 1283832 0.7540825
S4_764238 4 1283834 0.7220217
S4_764239 4 1283835 0.7942103
S4_764240 4 1283836 0.7541951
S4_764244 4 1283840 0.4481075
S4_764261 4 1283857 0.5585847
S4_764334 4 1283930 0.639964
S4_764463 4 1284059 0.8385605
S4_764475 4 1284071 0.4602293
S4_764537 4 1284133 0.8230422
S4_764539 4 1284135 0.5205113
S4_764555 4 1284151 0.1879662
S4_764558 4 1284154 0.02740087
