rs chr ps p_wald
S8_17988 8 363813 0.7550463
S8_18006 8 363831 0.1136323
S8_44573 8 390398 0.7076174
S8_44604 8 390429 0.7915798
S8_44724 8 390549 0.04160542
S8_65923 8 411824 0.07947918
S8_66045 8 411946 0.876969
S8_66204 8 412105 0.431014
S8_66240 8 412141 0.729459
S8_96125 8 442779 0.6680367
S8_96127 8 442781 0.2925946
S8_96128 8 442782 0.2686472
S8_96135 8 442789 0.869517
S8_96136 8 442790 0.869517
S8_96153 8 442807 0.04111005
S8_96219 8 442873 0.6719748
S8_96248 8 442902 0.2873
S8_96344 8 442998 0.9252294
S8_96346 8 443000 0.8899836
S8_96526 8 443180 0.2956373
S8_96539 8 443193 0.1370558
S8_96540 8 443194 0.09858723
S8_96620 8 443274 0.1545681
S8_96667 8 443321 0.311101
S8_96789 8 443443 0.4182135
S8_96843 8 443497 0.5332605
S8_97045 8 443699 0.8358453
S8_97275 8 443929 0.8144467
S8_97337 8 443991 0.5728435
S8_97338 8 443992 0.3630007
S8_97341 8 443995 0.2826128
S8_97371 8 444025 0.6134529
S8_97579 8 444233 0.2838329
S8_97623 8 444277 0.2249239
S8_97635 8 444289 0.9112086
S8_97695 8 444349 0.99493
S8_97749 8 444403 0.5119083
S8_97806 8 444460 0.3869274
S8_97827 8 444481 0.2841981
S8_98088 8 444742 0.7378322
S8_168209 8 515338 0.6459046
S8_169301 8 516430 0.8621277
S8_169481 8 516610 0.5517739
S8_170987 8 518116 0.1141696
S8_172336 8 519465 0.2891684
S8_172352 8 519481 0.2176518
S8_172422 8 519551 0.8603877
S8_173438 8 520567 0.4672835
S8_213674 8 560775 0.6789796
S8_213721 8 560822 0.9653213
S8_213745 8 560846 0.09585521
S8_213772 8 560873 0.2472764
S8_289735 8 662417 0.09972011
S8_289869 8 662551 0.1861646
S8_289903 8 662585 0.8175069
S8_331810 8 708286 0.818247
S8_331835 8 708261 0.8684529
S8_333562 8 706534 0.4683044
S8_333590 8 706506 0.9785467
S8_333591 8 706505 0.9486105
S8_333592 8 706504 0.9575807
S8_333593 8 706503 0.856899
S8_333596 8 706500 0.9947628
S8_333597 8 706499 0.7299449
S8_333599 8 706497 0.5166156
S8_333601 8 706495 0.6355795
S8_333602 8 706494 0.4909309
S8_333603 8 706493 0.5013072
S8_333605 8 706491 0.4322387
S8_333606 8 706490 0.6267122
