rs chr ps p_wald
S5_313 5 285047 0.7991944
S5_319 5 285053 0.9118667
S5_363 5 285097 0.2688058
S5_369 5 285103 0.8584196
S5_387 5 285121 0.5432049
S5_391 5 285125 0.2485536
S5_392 5 285126 0.3145938
S5_402 5 285136 0.4809145
S5_416 5 285150 0.6678459
S5_421 5 285155 0.9956493
S5_22863 5 307645 0.5555127
S5_37231 5 322013 0.2117949
S5_37301 5 322083 0.935921
S5_38073 5 322855 0.3970383
S5_38134 5 322916 0.6656546
S5_40152 5 324934 0.3755455
S5_42604 5 327386 0.4555721
S5_49928 5 334710 0.2785569
S5_49936 5 334718 0.2349981
S5_107885 5 391721 0.9132586
S5_107945 5 391781 0.959534
S5_108973 5 392809 0.5950222
S5_110143 5 393979 0.517274
S5_187259 5 465688 0.3610111
S5_187267 5 465696 0.02996218
S5_187270 5 465699 0.9504182
S5_187963 5 466392 0.9947617
S5_187973 5 466402 0.2662256
S5_238138 5 517077 0.315875
S5_240455 5 519394 0.6208407
S5_253838 5 527282 0.6790026
S5_375292 5 687258 0.03404287
S5_375322 5 687288 0.7942436
S5_375335 5 687301 0.44635
S5_375511 5 687477 0.1408642
S5_435306 5 746393 0.4220426
S5_534269 5 845098 0.4798945
S5_534477 5 845306 0.1092999
S5_534521 5 845350 0.04289298
S5_534794 5 845623 0.8842579
S5_534889 5 845718 0.8563627
S5_534897 5 845726 0.9055648
S5_534918 5 845747 0.2831586
S5_535496 5 846327 0.3638349
S5_536143 5 846974 0.8710702
S5_536169 5 847000 0.236024
S5_536180 5 847011 0.398044
S5_536227 5 847058 0.6726843
S5_599220 5 910047 0.4578037
S5_599315 5 910142 0.4922682
S5_599432 5 910259 0.02979792
S5_599612 5 910439 0.2421296
S5_600673 5 911500 0.8163796
S5_646716 5 956927 0.9358685
S5_646731 5 956942 0.77095
S5_651151 5 961362 0.1071138
S5_651386 5 961597 0.2956166
S5_651425 5 961636 0.232178
S5_651590 5 961801 0.5735885
S5_651602 5 961813 0.7126875
S5_651650 5 961861 0.6549796
S5_651651 5 961862 0.5875714
S5_651656 5 961867 0.6019953
S5_651657 5 961868 0.1814553
S5_651663 5 961874 0.7488038
S5_651668 5 961879 0.08792893
S5_651669 5 961880 0.6563119
S5_651678 5 961889 0.1045837
S5_651689 5 961900 0.8673727
S5_651751 5 961962 0.4367966
S5_651858 5 962069 0.3379595
S5_657168 5 967379 0.796673
S5_657192 5 967403 0.2574021
S5_657198 5 967409 0.9353958
S5_657251 5 967462 0.07952519
S5_657889 5 968100 0.05424444
S5_657905 5 968116 0.216765
S5_657917 5 968128 0.1548263
S5_658094 5 968305 0.06259127
S5_658175 5 968386 0.8254196
S5_658208 5 968419 0.03562427
S5_659057 5 969268 0.6767224
S5_659147 5 969358 0.328162
S5_659777 5 969988 0.6403224
S5_659796 5 970007 0.4776075
S5_659843 5 970054 0.9736148
S5_659927 5 970138 0.03581157
S5_662173 5 972384 0.2736915
S5_665188 5 975403 0.1653109
S5_665220 5 975435 0.6181074
S5_665326 5 975541 0.7164773
S5_666065 5 976280 0.2259901
S5_666069 5 976284 0.5454371
S5_666071 5 976286 0.5773159
S5_666119 5 976334 0.204189
S5_666158 5 976373 0.5887615
S5_666170 5 976385 0.3510307
S5_666315 5 976530 0.9484355
S5_666506 5 976721 0.7927496
S5_671198 5 981413 0.9598042
S5_671587 5 981802 0.9814205
S5_682373 5 992587 0.40663
S5_741706 5 1049100 0.6066324
S5_741728 5 1049122 0.3860602
S5_741755 5 1049149 0.4322487
S5_743787 5 1051181 0.4039332
S5_744079 5 1051473 0.6907361
S5_749312 5 1056706 0.9531853
S5_755389 5 1062783 0.07441024
S5_756510 5 1063904 0.7923467
S5_756522 5 1063916 0.1234136
S5_756534 5 1063928 0.05906795
S5_756562 5 1063956 0.5901657
S5_803502 5 1107684 0.151922
S5_805081 5 1109263 0.1369762
S5_805514 5 1109696 0.3285803
S5_805554 5 1109736 0.7426131
S5_807719 5 1111901 0.07337579
S5_807726 5 1111908 0.09562368
S5_807755 5 1111937 0.0748918
S5_807760 5 1111942 0.8061914
S5_808645 5 1112827 0.7237274
S5_808669 5 1112851 0.03252717
S5_808679 5 1112861 0.3209251
S5_808702 5 1112884 0.5997843
S5_809415 5 1113597 0.5212442
S5_812682 5 1117588 0.7433413
S5_812689 5 1117595 0.1164429
S5_812707 5 1117613 0.7921965
S5_812712 5 1117618 0.9980704
S5_814297 5 1119203 0.4926637
S5_814310 5 1119216 0.4531164
S5_814316 5 1119222 0.8695899
S5_814849 5 1119755 0.7737799
S5_814850 5 1119756 0.7896087
S5_859710 5 1171679 0.1940159
S5_859788 5 1171757 0.02047413
S5_883682 5 1192412 0.953633
S5_883815 5 1192545 0.8898943
S5_883858 5 1192588 0.9908398
S5_883897 5 1192627 0.9574483
S5_883967 5 1192697 0.6601042
S5_883969 5 1192699 0.2389268
S5_883971 5 1192701 0.1856312
S5_883975 5 1192705 0.2389268
S5_883982 5 1192712 0.7676526
S5_889996 5 1198726 0.02523845
S5_890006 5 1198736 0.3859747
S5_891972 5 1200702 0.05611071
S5_892680 5 1201410 0.149614
S5_892687 5 1201417 0.7506164
S5_898103 5 1206833 0.9126129
S5_898206 5 1206936 0.6314966
S5_899177 5 1207907 0.8570248
S5_899197 5 1207927 0.2872111
S5_899198 5 1207928 0.1952848
S5_899202 5 1207932 0.007729985
S5_899203 5 1207933 0.006890655
S5_899206 5 1207936 0.6193149
S5_899262 5 1207992 0.08794057
S5_899266 5 1207996 0.8531562
S5_899291 5 1208021 0.912882
S5_899292 5 1208022 0.13316
S5_899313 5 1208043 0.888042
S5_899440 5 1208170 0.8918617
S5_899442 5 1208172 0.7544015
S5_899443 5 1208173 0.9209038
S5_899467 5 1208197 0.811546
S5_899483 5 1208213 0.4955376
S5_899497 5 1208227 0.3170482
S5_899514 5 1208244 0.7994766
S5_899531 5 1208261 0.1556325
S5_899532 5 1208262 0.6968249
S5_899535 5 1208265 0.9968485
S5_899570 5 1208300 0.6197471
S5_899851 5 1208581 0.4306824
S5_899922 5 1208652 0.5029456
S5_900203 5 1208933 0.2509878
S5_900278 5 1209008 0.4679454
S5_900296 5 1209026 0.5046975
S5_900450 5 1209180 0.1569866
S5_900485 5 1209215 0.1404753
S5_900522 5 1209252 0.9474985
S5_900529 5 1209259 0.4608725
S5_900541 5 1209271 0.2253843
S5_900547 5 1209277 0.2572504
S5_900573 5 1209303 0.3457917
S5_900617 5 1209347 0.1105307
S5_900658 5 1209388 0.6023355
S5_900691 5 1209421 0.4270933
S5_900706 5 1209436 0.2315812
S5_903850 5 1212580 0.0250113
S5_903875 5 1212605 0.04727373
S5_904274 5 1213004 0.672889
S5_904375 5 1213105 0.6610223
S5_904390 5 1213120 0.7207003
S5_904401 5 1213131 0.2035952
S5_904403 5 1213133 0.8226103
S5_904408 5 1213138 0.5791202
S5_904415 5 1213145 0.3966641
S5_904532 5 1213262 0.05462341
S5_904541 5 1213271 0.1639191
S5_913856 5 1222586 0.8372781
S5_913888 5 1222618 0.004567046
S5_913955 5 1222685 0.07575604
S5_913961 5 1222691 0.3886442
S5_913971 5 1222701 0.4112002
S5_914049 5 1222779 0.5572291
S5_914878 5 1223608 0.9386157
S5_914883 5 1223613 0.08736057
S5_914915 5 1223645 0.3997291
S5_914922 5 1223652 0.6263402
S5_914923 5 1223653 0.06611819
S5_914931 5 1223661 0.3845857
S5_914941 5 1223671 0.8420532
S5_917026 5 1225756 0.8812863
S5_917138 5 1225868 0.911929
S5_917186 5 1225916 0.7574493
S5_917230 5 1225960 0.5603864
S5_917232 5 1225962 0.8002969
S5_917358 5 1226088 0.1190413
S5_917392 5 1226122 0.01661852
S5_919093 5 1227823 0.9612859
S5_919192 5 1227922 0.5903777
S5_919231 5 1227961 0.1313799
S5_919911 5 1228641 0.2478159
S5_919912 5 1228642 0.1826529
S5_919962 5 1228692 0.7571967
S5_919979 5 1228709 0.7607252
