rs chr ps p_wald
S1_10045 1 46446 0.954284
S1_10638 1 47039 0.08844243
S1_128373 1 163015 0.04500481
S1_157465 1 201392 0.04256877
S1_222471 1 253180 0.3332793
S1_222473 1 253182 0.255279
S1_222588 1 253297 0.4402935
S1_222877 1 253586 0.4083633
S1_237571 1 361956 0.7328829
S1_237590 1 361937 0.2821087
S1_239225 1 360302 0.1334629
S1_264849 1 328305 0.5278634
S1_267769 1 325385 0.8614977
S1_267832 1 325322 0.2642393
S1_267836 1 325318 0.101474
S1_267848 1 325306 0.6861465
S1_279082 1 314074 0.1784017
S1_379293 1 410839 0.01317616
S1_515883 1 552086 0.0941509
S1_517642 1 553296 0.02502805
S1_643078 1 678427 0.02160764
S1_643082 1 678431 0.2258051
S1_643227 1 678576 0.1779883
S1_643718 1 679067 0.02117973
S1_643719 1 679068 0.01501184
S1_643721 1 679070 0.02427577
S1_643766 1 679115 0.02862441
S1_644637 1 679986 0.2064653
S1_644654 1 680003 0.2106619
S1_650740 1 686088 0.6220734
S1_768337 1 789347 0.7372041
S1_768338 1 789348 0.02969283
S1_982989 1 1003992 0.8582795
S1_991954 1 1012956 0.5600905
S1_992572 1 1013574 0.395836
S1_992727 1 1013729 0.420915
S1_992899 1 1013901 0.2439359
S1_1000282 1 1021284 0.6852321
S1_1001395 1 1022397 0.314701
S1_1001568 1 1022570 0.0716055
S1_1005413 1 1026414 0.5927616
S1_1037085 1 1058719 0.05433704
S1_1037087 1 1058721 0.1633348
S1_1037089 1 1058723 0.0459459
S1_1037092 1 1058726 0.03553145
S1_1037097 1 1058731 0.06567005
S1_1041925 1 1063559 0.3085609
S1_1167803 1 1208449 0.2286064
S1_1168987 1 1209633 0.8762686
S1_1195312 1 1218764 0.39712
S1_1195734 1 1219188 0.236681
S1_1201921 1 1225375 0.8055039
S1_1202400 1 1225854 0.2333573
S1_1202405 1 1225859 0.7379109
S1_1466736 1 1499002 0.4269907
S1_1467252 1 1499518 0.559191
S1_1474757 1 1507022 0.004286334
S1_1474816 1 1507081 0.04954724
S1_1567857 1 1602038 0.0006598699
S1_1568364 1 1602545 0.3338259
S1_1665404 1 1706914 0.1522208
S1_1665405 1 1706915 0.1340957
S1_1665408 1 1706918 0.2138036
S1_1665418 1 1706928 0.1673744
S1_1665430 1 1706940 0.5382361
S1_1666173 1 1707683 0.3891794
S1_1666193 1 1707703 0.2284438
S1_1666306 1 1707816 0.2090763
S1_1666318 1 1707828 0.04194041
S1_1666323 1 1707833 0.3971621
S1_1704721 1 1748675 0.9866919
S1_1763220 1 1807959 0.1892525
S1_1763292 1 1808031 0.2328515
S1_1763337 1 1808076 0.3737138
S1_1763359 1 1808098 0.6015513
S1_1763397 1 1808136 0.8331045
S1_1763421 1 1808160 0.1246094
S1_1764058 1 1808797 0.2830987
S1_1780378 1 1825117 0.4063259
S1_1780412 1 1825151 0.844872
S1_1780418 1 1825157 0.2414925
S1_1782554 1 1827293 0.7308025
S1_1787667 1 1832406 0.03835414
S1_1787668 1 1832407 0.04761744
S1_1787669 1 1832408 0.0278936
S1_1787671 1 1832410 0.03324041
S1_1787672 1 1832411 0.8194237
S1_1787674 1 1832413 0.03284885
S1_1787675 1 1832414 0.04563282
S1_1787676 1 1832415 0.03835414
S1_1787867 1 1832606 0.004407025
S1_1787870 1 1832609 0.006421418
S1_1787871 1 1832610 0.00648985
S1_1787874 1 1832613 0.009516543
S1_1787875 1 1832614 0.005375769
S1_1787885 1 1832624 0.1279154
S1_1787892 1 1832631 0.01518181
S1_1792012 1 1836751 0.005870433
S1_1804228 1 1848966 0.01638959
S1_1804237 1 1848975 0.8196159
S1_1860140 1 1912226 0.002211434
S1_1860152 1 1912238 0.2906424
S1_1860171 1 1912257 0.09983652
S1_1880687 1 1934391 0.5445735
S1_1880698 1 1934402 0.09478852
S1_1880700 1 1934404 0.4896123
S1_1880826 1 1934530 0.1306389
S1_1880827 1 1934531 0.3386332
S1_1880854 1 1934558 0.7226174
S1_1880866 1 1934570 0.3637723
S1_1956837 1 2011580 0.1902779
S1_1957407 1 2012150 0.1528319
S1_1965616 1 2020361 0.7077992
S1_1965798 1 2020543 0.5689665
S1_1965882 1 2020627 0.8057623
S1_1965906 1 2020651 0.718684
S1_1966774 1 2021519 0.7394913
S1_1966779 1 2021524 0.06377548
S1_1966871 1 2021616 0.1728019
S1_1967519 1 2022264 0.6364168
S1_1967526 1 2022271 0.989027
S1_1967744 1 2022489 0.07456739
S1_1968002 1 2022747 0.425554
S1_1968038 1 2022783 0.6896525
S1_1968074 1 2022819 0.7762482
S1_1968281 1 2023026 0.9022747
S1_1968313 1 2023058 0.6849978
S1_1968331 1 2023076 0.5946637
S1_1968676 1 2023421 0.8468386
