rs chr ps p_wald
S9_313131 9 1795427 0.7039538
S9_313208 9 1795504 0.1001137
S9_318633 9 1800929 0.504837
S9_318726 9 1801022 0.3982522
S9_318789 9 1801085 0.4809649
S9_355661 9 1838925 0.4005048
S9_438965 9 1921968 0.7756313
S9_460111 9 1942357 0.2836493
S9_460114 9 1942360 0.9986617
S9_460115 9 1942361 0.9361907
S9_460139 9 1942385 0.3213003
S9_460147 9 1942393 0.3320835
S9_460185 9 1942431 0.2315246
S9_460218 9 1942464 0.09791344
S9_460259 9 1942505 0.03908977
S9_479539 9 1961784 0.4485557
S9_479566 9 1961811 0.9539676
S9_479573 9 1961818 0.1843522
S9_479697 9 1961942 0.2055978
S9_479709 9 1961954 0.06133461
S9_479733 9 1961978 0.5754091
S9_479737 9 1961982 0.274421
S9_563956 9 2056248 0.5700759
S9_563961 9 2056253 0.2956223
S9_564048 9 2056340 0.2990523
S9_564051 9 2056343 0.9589684
S9_564100 9 2056392 0.3990346
S9_564114 9 2056406 0.2948685
S9_564129 9 2056421 0.8717422
S9_564167 9 2056459 0.133263
S9_564309 9 2056601 0.02067288
S9_566060 9 2058352 0.6291844
S9_566094 9 2058386 0.3310735
S9_566097 9 2058389 0.6476928
S9_566105 9 2058397 0.08287497
S9_566370 9 2058662 0.2124792
S9_566372 9 2058664 0.2399773
S9_566381 9 2058673 0.002657859
S9_566438 9 2058730 0.9478283
S9_566477 9 2058769 0.2461726
S9_566564 9 2058856 0.1241739
S9_567464 9 2059756 0.9535435
S9_567826 9 2060118 0.8835541
S9_567881 9 2060173 0.7789299
S9_567893 9 2060185 0.5059881
S9_567894 9 2060186 0.8579345
S9_567897 9 2060189 0.6674724
S9_567898 9 2060190 0.6420427
S9_567909 9 2060201 0.7382462
S9_571505 9 2063797 0.5943977
S9_574841 9 2067135 0.5847495
S9_574894 9 2067188 0.4489415
S9_574900 9 2067194 0.4012765
S9_575075 9 2067369 0.02348815
S9_575085 9 2067379 0.01456978
S9_575093 9 2067387 0.1739203
S9_575099 9 2067393 0.3422603
S9_575102 9 2067396 0.2247777
S9_575668 9 2067962 0.2292729
S9_575898 9 2068192 0.7665503
S9_696939 9 2188404 0.447678
S9_696941 9 2188406 0.8740947
S9_696966 9 2188431 0.6601159
S9_706039 9 2205137 0.8835597
S9_706057 9 2205155 0.5878637
S9_706059 9 2205157 0.7844351
S9_706293 9 2205391 0.5775574
S9_706439 9 2205537 0.009924689
S9_706448 9 2205546 0.0007771943
S9_706514 9 2205612 0.1130677
S9_706537 9 2205635 0.004800489
S9_706572 9 2205670 0.4776236
S9_706659 9 2205757 0.02314077
S9_766717 9 2249348 0.2006078
S9_766720 9 2249351 0.8900611
S9_766757 9 2249388 0.7653187
S9_766913 9 2249544 0.2147079
S9_999394 9 2406575 0.4345164
S9_999405 9 2406564 0.7980139
S9_999406 9 2406563 0.2527281
S9_999410 9 2406559 0.5445589
S9_999412 9 2406557 0.6017489
S9_999414 9 2406555 0.5839262
S9_999983 9 2405986 0.2678735
S9_1000006 9 2405963 0.1100957
S9_1000008 9 2405961 0.09327613
S9_1000009 9 2405960 0.5109548
S9_1000014 9 2405955 0.0532019
S9_1000041 9 2405928 0.3858637
S9_1000073 9 2405896 0.7734735
S9_1000084 9 2405885 0.7281984
S9_1000092 9 2405877 0.06424559
S9_1000097 9 2405872 0.1461318
S9_1000197 9 2405772 0.8692288
S9_1000199 9 2405770 0.9976846
S9_1000332 9 2405637 0.353443
S9_1000361 9 2405608 0.1694087
S9_1000371 9 2405598 0.613623
S9_1000379 9 2405590 0.918847
S9_1000384 9 2405585 0.7555178
S9_1000407 9 2405562 0.6565709
S9_1000421 9 2405548 0.4835587
S9_1000542 9 2405427 0.9656338
S9_1002569 9 2403400 0.1595559
S9_1002574 9 2403395 0.3840374
S9_1025908 9 2380064 0.1859556
S9_1028245 9 2377727 0.7958159
S9_1028260 9 2377712 0.3571508
S9_1028270 9 2377702 0.6549398
S9_1028647 9 2377325 0.7542111
S9_1029028 9 2376944 0.2939153
S9_1029053 9 2376919 0.5645241
S9_1045728 9 2445436 0.4227381
S9_1045731 9 2445439 0.4817107
S9_1045733 9 2445441 0.1770317
S9_1045736 9 2445444 0.3375179
S9_1045741 9 2445449 0.007062097
S9_1045747 9 2445455 0.02663546
S9_1045774 9 2445482 0.4198016
S9_1045807 9 2445515 0.2538666
