Marker Chr Pos p
S5_35349 5 35349 6.58184718947526e-05
S5_38168 5 38168 0.000351143124510134
S5_86219 5 86219 0.000919786818158205
S5_86221 5 86221 0.000925211211192153
S5_86222 5 86222 0.000919786818158205
S5_86852 5 86852 3.38584158100469e-05
S5_106587 5 106587 0.000981681145012053
S5_106588 5 106588 5.12086973457073e-05
S5_106589 5 106589 0.000926000134554536
S5_106590 5 106590 0.000926000134554536
S5_170951 5 170951 0.00010277472620624
S5_171218 5 171218 0.000237713358668044
S5_213078 5 213078 0.000855159571534763
S5_292629 5 292629 0.000167411195610647
S5_327298 5 327298 0.000697718554918394
S5_371448 5 371448 0.00034446066679023
S5_371452 5 371452 0.00034446066679023
S5_376837 5 376837 3.04412939860749e-06
S5_381808 5 381808 0.000222997737886404
S5_382148 5 382148 0.00056724080716222
S5_401044 5 401044 0.00018855151633931
S5_415632 5 415632 6.34947730155638e-06
S5_432501 5 432501 0.000389001411938929
S5_432586 5 432586 0.000403005971133871
S5_432602 5 432602 0.000403005971133871
S5_434981 5 434981 0.000543623433059834
S5_435064 5 435064 0.000667508722608904
S5_435085 5 435085 0.000667508722608904
S5_435120 5 435120 0.000461781748374726
S5_438776 5 438776 5.41452953117906e-05
S5_438779 5 438779 5.41452953117906e-05
S5_438790 5 438790 5.41452953117906e-05
S5_447073 5 447073 4.42071875455935e-05
S5_447075 5 447075 4.42071875455935e-05
S5_499797 5 499797 8.33252347091616e-06
S5_499802 5 499802 7.79206148472955e-06
S5_580173 5 580173 0.000261716717137478
S5_602318 5 602318 0.000339648888062057
S5_631082 5 631082 0.000483581467839425
S5_639852 5 639852 0.000620973971559525
S5_642779 5 642779 1.7818118662746e-05
S5_825855 5 825855 0.000436405009285876
S5_839672 5 839672 0.00022188716393499
S5_924549 5 924549 5.334222326841e-06
S5_998982 5 998982 0.00069567157275325
S5_1001139 5 1001139 0.000530769385566174
S5_1001308 5 1001308 0.000819134636528809
S5_1046156 5 1046156 1.39014933142453e-05
S5_1146724 5 1146724 3.4850115475177e-05
S5_1176824 5 1176824 4.24726333160054e-05
S5_1176860 5 1176860 0.000236962363685858
S5_1212649 5 1212649 0.000346327924691267
S5_1225997 5 1225997 0.000667229912906573
S5_1249518 5 1249518 4.10529991518694e-06
S5_1306663 5 1306663 5.4740878213599e-05
S5_1306683 5 1306683 5.4740878213599e-05
S5_1319032 5 1319032 0.000360726481628267
S5_1319035 5 1319035 0.000356767799533361
S5_1371963 5 1371963 2.31086249577131e-08
S5_1405484 5 1405484 0.000815210522024013
S5_1408312 5 1408312 0.000129177807878774
S5_1411321 5 1411321 6.4338507819195e-05
S5_1458549 5 1458549 7.47950533108414e-07
S5_1469791 5 1469791 0.000454881651350184
S5_1469792 5 1469792 1.64023231627674e-06
S5_1469796 5 1469796 0.000454881651350184
S5_1469798 5 1469798 0.000454881651350184
S5_1483999 5 1483999 0.000187765539917273
S5_1484057 5 1484057 0.000792639305980712
S5_1484065 5 1484065 0.000792639305980712
S5_1484073 5 1484073 0.000792639305980712
S5_1484106 5 1484106 0.000792639305980712
S5_1505073 5 1505073 0.000650859085219783
S5_1507327 5 1507327 2.46567620976135e-05
S5_1507344 5 1507344 2.46567620976135e-05
S5_1511602 5 1511602 0.000370473748408496
S5_1535127 5 1535127 0.000969585052713809
S5_1546302 5 1546302 0.000366481616064561
S5_1546477 5 1546477 0.000140956946627305
S5_1549419 5 1549419 0.000896259620710446
S5_1560817 5 1560817 0.000827642467811657
S5_1561256 5 1561256 8.77793303393474e-08
S5_1561271 5 1561271 9.36247300892204e-08
S5_1604944 5 1604944 0.000182311762104786
S5_1604945 5 1604945 0.000182311762104786
S5_1611375 5 1611375 1.21793245008144e-05
S5_1613338 5 1613338 0.000418443888270308
S5_1619795 5 1619795 0.000704567011510294
S5_1625838 5 1625838 0.000256619434447969
S5_1649193 5 1649193 0.000840154013546793
S5_1649273 5 1649273 9.67623473985237e-05
S5_1649353 5 1649353 2.83571848708983e-05
S5_1649374 5 1649374 2.83571848708944e-05
S5_1762256 5 1762256 5.53301770277315e-06
S5_1762286 5 1762286 5.53301770277315e-06
S5_1938851 5 1938851 0.000626414254129947
S5_1939213 5 1939213 0.00042090523153402
S5_2013116 5 2013116 3.18557310256107e-05
S5_2186414 5 2186414 0.000188646337785424
S5_2250513 5 2250513 0.000310879978152025
S5_2250515 5 2250515 0.000310879978152025
S5_2250517 5 2250517 0.000310879978152025
S5_2250518 5 2250518 0.000310879978152025
S5_2250520 5 2250520 0.000310879978152025
S5_2283734 5 2283734 0.000813967401036614
S5_2346024 5 2346024 0.000173589279717483
S5_2423185 5 2423185 0.000772791115602054
S5_2705572 5 2705572 2.45793301530128e-05
S5_2705600 5 2705600 0.000437996252030665
S5_2798097 5 2798097 0.000155145648614094
S5_2798110 5 2798110 4.99508614147617e-05
S5_2839151 5 2839151 9.59807940305936e-05
S5_2903692 5 2903692 0.000807494553177759
S5_2928050 5 2928050 0.000981737897887066
S5_2935152 5 2935152 4.7464398416543e-05
S5_2939229 5 2939229 0.000334129683906068
S5_2939230 5 2939230 0.000334129683906068
S5_2951441 5 2951441 0.000736684663051514
S5_3051437 5 3051437 0.000448457728047306
S5_3051439 5 3051439 0.000448457728047306
S5_3051451 5 3051451 0.000490582589454488
S5_3076592 5 3076592 0.000497210875662824
S5_3124178 5 3124178 0.000839390665123942
S5_3220958 5 3220958 0.000451690841412007
S5_3224269 5 3224269 0.000608718516470002
S5_3224469 5 3224469 0.000139251604511567
S5_3224513 5 3224513 0.000569223740936748
S5_3231933 5 3231933 0.000800067760645362
S5_3232797 5 3232797 0.000128253952281795
S5_3262504 5 3262504 0.000190335783503839
S5_3371388 5 3371388 2.83431981129407e-05
S5_3380221 5 3380221 1.94499321504088e-05
S5_3406889 5 3406889 0.000713123501872281
S5_3416704 5 3416704 1.24014222796255e-05
S5_3520252 5 3520252 0.00074911254348851
S5_3709003 5 3709003 0.000586256799021032
S5_3753467 5 3753467 7.1997997039847e-05
S5_3832322 5 3832322 1.04650312416347e-05
S5_3870490 5 3870490 8.69555972931838e-06
S5_4347513 5 4347513 0.000593091278689193
S5_4404459 5 4404459 0.000542155719603632
S5_4428738 5 4428738 0.000124319166046686
S5_4500117 5 4500117 0.000549548975367693
S5_4515800 5 4515800 0.000817413502761167
S5_4541338 5 4541338 0.000334712572961639
S5_4755749 5 4755749 0.000538998596151019
S5_4859536 5 4859536 0.00016249492475415
S5_4872422 5 4872422 0.00069304053542802
S5_4946383 5 4946383 2.99546673616125e-05
S5_5011503 5 5011503 0.000763729816636064
S5_5037632 5 5037632 2.17333084241309e-05
S5_5039138 5 5039138 0.000716991282296098
S5_5128233 5 5128233 0.000620877516991595
S5_5159965 5 5159965 0.000145096005870493
S5_5160194 5 5160194 0.000207211918168046
S5_5161765 5 5161765 0.000471954837526335
S5_5306283 5 5306283 0.000189750005270759
S5_5306290 5 5306290 0.000360567362798635
S5_5306434 5 5306434 0.000299081465277097
S5_5306446 5 5306446 0.000224351425781977
S5_5306589 5 5306589 0.000422229264728957
S5_5306625 5 5306625 2.07889465496075e-05
S5_5306643 5 5306643 2.07889465496075e-05
S5_5325431 5 5325431 0.000773459494013498
S5_5395139 5 5395139 0.000188652632227164
S5_5400586 5 5400586 7.50509475478641e-05
S5_5575949 5 5575949 0.000134256565115196
S5_5628191 5 5628191 0.000638553334800213
S5_5687683 5 5687683 1.33101709368521e-06
S5_5687908 5 5687908 4.77741229801156e-05
S5_5687925 5 5687925 9.8289214158138e-05
S5_5687927 5 5687927 9.8289214158138e-05
S5_5689978 5 5689978 0.00040117314692678
S5_5763268 5 5763268 9.18984764240506e-05
S5_5763278 5 5763278 9.09225836869575e-05
S5_5768280 5 5768280 0.000708420570060553
S5_5768282 5 5768282 0.000708420570060553
S5_5772374 5 5772374 0.000244546084373738
S5_5775648 5 5775648 4.74542011067663e-05
S5_5786766 5 5786766 0.000412648793471138
S5_5788647 5 5788647 2.19557036214376e-07
S5_5788918 5 5788918 0.000147803191113905
S5_5795111 5 5795111 0.000997439599100909
S5_5795359 5 5795359 4.05024618798163e-05
S5_5795364 5 5795364 0.000713536418254147
S5_5807906 5 5807906 0.000548964126545281
S5_5819989 5 5819989 2.71879842506605e-05
S5_5820036 5 5820036 5.79276834255115e-05
S5_5820223 5 5820223 0.000603057629528895
S5_5841115 5 5841115 2.32973430978698e-05
S5_5860453 5 5860453 8.87645959052759e-05
S5_5860552 5 5860552 1.00714131870612e-06
S5_5860557 5 5860557 1.14377330512185e-06
S5_5914521 5 5914521 0.000676741170733853
S5_5925078 5 5925078 0.000193306970454012
S5_5926759 5 5926759 0.000890551743980264
S5_5927362 5 5927362 0.000134622148731957
S5_5927363 5 5927363 0.000104387410619123
S5_5927367 5 5927367 0.000215978232285821
S5_5927553 5 5927553 0.000164107261942456
S5_5932482 5 5932482 3.17453839394204e-05
S5_5943361 5 5943361 0.000411916847660772
S5_6099755 5 6099755 0.000295895509333963
S5_6112807 5 6112807 6.05906415723362e-05
S5_6112823 5 6112823 0.000186384096787813
S5_6113024 5 6113024 0.000473246153445228
S5_6117596 5 6117596 0.000217071812047224
S5_6117630 5 6117630 0.000334552575289582
S5_6160143 5 6160143 1.55317496601944e-05
S5_6233996 5 6233996 0.000173355083076844
S5_6234000 5 6234000 9.61229885478465e-06
S5_6234033 5 6234033 0.000106761791231616
S5_6237271 5 6237271 1.11240960563836e-07
S5_6279144 5 6279144 5.95539822415386e-12
S5_6332296 5 6332296 6.70452473255082e-05
S5_6332298 5 6332298 6.70452473255082e-05
S5_6332611 5 6332611 3.20972945254353e-05
