Marker Chr Pos p
S3_21883 3 21883 1.08434874401424e-05
S3_22457 3 22457 1.08218334411307e-12
S3_44883 3 44883 9.75170391997167e-10
S3_67469 3 67469 2.39882046400626e-09
S3_81943 3 81943 0.000939143985637383
S3_116574 3 116574 8.92728308323781e-09
S3_121681 3 121681 1.14092210472945e-10
S3_130719 3 130719 2.16438612493924e-11
S3_164708 3 164708 2.95961212862115e-05
S3_165623 3 165623 2.68120858031078e-15
S3_168335 3 168335 2.65652195555503e-05
S3_193522 3 193522 8.8159257968222e-12
S3_193773 3 193773 2.04800220836794e-13
S3_195106 3 195106 0.000546488395941553
S3_196867 3 196867 8.48487576251601e-06
S3_196898 3 196898 1.04393315142667e-10
S3_197130 3 197130 0.000181997406027103
S3_197131 3 197131 0.000180224908100896
S3_197318 3 197318 1.65133131093794e-09
S3_204506 3 204506 3.01233091844078e-10
S3_218998 3 218998 2.36255284454872e-07
S3_219950 3 219950 0.000557774947915065
S3_220033 3 220033 1.35913811431175e-05
S3_220392 3 220392 9.13781439298939e-05
S3_220534 3 220534 1.94864882050667e-08
S3_220841 3 220841 1.60952980205109e-05
S3_225707 3 225707 0.000273466234479787
S3_225731 3 225731 0.000273466234479787
S3_225949 3 225949 1.85675066790922e-05
S3_245120 3 245120 8.0399936672583e-05
S3_245401 3 245401 0.00014024960305983
S3_260416 3 260416 1.77085692525579e-11
S3_261302 3 261302 4.25755957767817e-08
S3_297957 3 297957 3.86088625786536e-07
S3_299855 3 299855 7.54848756841204e-06
S3_309269 3 309269 1.77826261590631e-05
S3_314967 3 314967 1.68694437952727e-07
S3_316531 3 316531 0.000172105417046837
S3_316926 3 316926 2.84237700367935e-11
S3_357860 3 357860 1.60482334889728e-08
S3_363562 3 363562 0.00037591495959033
S3_365587 3 365587 7.91346245582743e-09
S3_365694 3 365694 2.27009439505006e-05
S3_365849 3 365849 2.02359434860046e-10
S3_385024 3 385024 3.77769299779874e-05
S3_391119 3 391119 9.21890402099863e-07
S3_407682 3 407682 0.000843849781728374
S3_409379 3 409379 5.91005996224915e-05
S3_409439 3 409439 0.000820639158378804
S3_416699 3 416699 8.79126506592218e-06
S3_421232 3 421232 1.9378355671413e-11
S3_439581 3 439581 0.000726325962363352
S3_441959 3 441959 4.21289117652373e-08
S3_443014 3 443014 0.000479338128683746
S3_443835 3 443835 1.56039172355805e-12
S3_448133 3 448133 0.000352540191145138
S3_454017 3 454017 1.25066782808781e-07
S3_464090 3 464090 0.000184102375071642
S3_482065 3 482065 0.000500910453948083
S3_505403 3 505403 2.73280618130717e-08
S3_516160 3 516160 4.45287318349793e-07
S3_517004 3 517004 0.000128857635327827
S3_525972 3 525972 3.5983356140428e-08
S3_526263 3 526263 4.22094948235375e-08
S3_526380 3 526380 0.000923291354545169
S3_526419 3 526419 1.51152004117849e-09
S3_526435 3 526435 1.46719311730127e-06
S3_542541 3 542541 5.1491039850101e-08
S3_542555 3 542555 4.3343577670875e-08
S3_542610 3 542610 3.46259195341992e-09
S3_551887 3 551887 5.50997356103403e-09
S3_555829 3 555829 6.23023957714072e-08
S3_559586 3 559586 2.57819397263787e-10
S3_587627 3 587627 2.5263744137604e-24
S3_592744 3 592744 1.93805033771591e-08
S3_595645 3 595645 2.25250213893638e-05
S3_606436 3 606436 0.000160309858520764
S3_614591 3 614591 3.13225452965533e-08
S3_625889 3 625889 2.40871050457033e-07
S3_629729 3 629729 3.13238515995957e-09
S3_631661 3 631661 3.74674701163563e-06
S3_632832 3 632832 3.50255896418832e-08
S3_642296 3 642296 2.35125193406648e-10
S3_642375 3 642375 8.52399380557888e-10
S3_673535 3 673535 0.000510819245088366
S3_673536 3 673536 0.000510819245088137
S3_678146 3 678146 2.13941898195434e-08
S3_678952 3 678952 1.5411632802407e-10
S3_689416 3 689416 2.60347979546645e-10
S3_689463 3 689463 2.30069984375276e-08
S3_689473 3 689473 2.30069984375276e-08
S3_689510 3 689510 2.30069984375222e-08
S3_689632 3 689632 3.68314345746948e-08
S3_689638 3 689638 3.68314345746948e-08
S3_691422 3 691422 1.05986763861933e-05
S3_694815 3 694815 1.1063299948649e-07
S3_694828 3 694828 1.56245240371906e-07
S3_696802 3 696802 4.44132387316294e-10
S3_700294 3 700294 1.25968859793211e-11
S3_700436 3 700436 3.37614161484823e-09
S3_702351 3 702351 3.54745820537067e-07
S3_702427 3 702427 6.30960191865009e-10
S3_702429 3 702429 6.55944899076993e-09
S3_702549 3 702549 2.66972953549511e-10
S3_702550 3 702550 2.66972953549511e-10
S3_702551 3 702551 2.66972953549511e-10
S3_705688 3 705688 2.74130936795157e-10
S3_705968 3 705968 6.42977803271786e-08
S3_706011 3 706011 1.21324202788675e-06
S3_706522 3 706522 4.39878313469681e-07
S3_706532 3 706532 4.10990593395831e-06
S3_706656 3 706656 2.83053846918084e-05
S3_709572 3 709572 7.87009016486975e-08
S3_732896 3 732896 1.12031941554874e-10
S3_747204 3 747204 1.97210675841286e-09
S3_752916 3 752916 6.15549288472138e-07
S3_765524 3 765524 5.15901121578784e-09
