Marker Chr Pos p
S4_9370 4 9370 2.25335495643589e-12
S4_11145 4 11145 0.00049247641138524
S4_11146 4 11146 0.000731257288932281
S4_90344 4 90344 0.000196629333738261
S4_159126 4 159126 4.01735720441515e-06
S4_159979 4 159979 6.94931874270686e-11
S4_160477 4 160477 1.02775092621154e-09
S4_161004 4 161004 3.47796340822112e-06
S4_173286 4 173286 0.000398088537526671
S4_184951 4 184951 4.3815496510877e-05
S4_185211 4 185211 6.28253234726136e-08
S4_187005 4 187005 3.85250322674243e-10
S4_187197 4 187197 1.03167533451652e-11
S4_187523 4 187523 7.58539049629593e-15
S4_187570 4 187570 7.58539049629895e-15
S4_188067 4 188067 8.4809988336859e-09
S4_188772 4 188772 2.71271370855499e-05
S4_189087 4 189087 0.000121182621135493
S4_189327 4 189327 9.10825635826758e-09
S4_189348 4 189348 1.84840704206573e-11
S4_190223 4 190223 0.000115600388121744
S4_210774 4 210774 0.000325254075405464
S4_211074 4 211074 2.76999640689597e-05
S4_211075 4 211075 2.76999640689597e-05
S4_212144 4 212144 2.96930053474981e-05
S4_212145 4 212145 2.96930053474981e-05
S4_217078 4 217078 0.000158265643217768
S4_218999 4 218999 1.4514910456086e-12
S4_219344 4 219344 1.39135790522388e-05
S4_219375 4 219375 8.44943596403237e-07
S4_241354 4 241354 0.000205607813689169
S4_276091 4 276091 6.94813389627713e-18
S4_278509 4 278509 5.19669983968273e-19
S4_294916 4 294916 7.68175151808274e-07
S4_295567 4 295567 1.42670302781134e-07
S4_299662 4 299662 2.7490212443128e-06
S4_359290 4 359290 1.67954974776954e-06
S4_382490 4 382490 1.64645400153489e-11
S4_387740 4 387740 2.71384696949162e-07
S4_403047 4 403047 9.45238207623354e-15
S4_403122 4 403122 0.000337409182912184
S4_409116 4 409116 1.01130352864514e-05
S4_409125 4 409125 0.000143719055653851
S4_409159 4 409159 1.38524668895437e-05
S4_409492 4 409492 1.26761323477797e-05
S4_409552 4 409552 2.10829795684964e-09
S4_418336 4 418336 0.0003733978723703
S4_418351 4 418351 0.000260089620538822
S4_421311 4 421311 0.000358173802041817
S4_421312 4 421312 0.000358173802041817
S4_423485 4 423485 5.94223204322305e-08
S4_438979 4 438979 3.23808384515231e-05
S4_442168 4 442168 7.63227199777678e-08
S4_442286 4 442286 1.80345209997834e-11
S4_442307 4 442307 1.55131097148425e-09
S4_442310 4 442310 2.70609333640125e-09
S4_442496 4 442496 4.88230432592535e-13
S4_444079 4 444079 1.84855250317122e-05
S4_447022 4 447022 5.69705829094446e-05
S4_449272 4 449272 3.92088021822427e-06
S4_449273 4 449273 4.16034188456586e-06
S4_459565 4 459565 3.71643443661913e-08
S4_470956 4 470956 2.97210176919921e-06
S4_472918 4 472918 1.16478104138635e-09
S4_484950 4 484950 1.89922037917345e-06
S4_486728 4 486728 5.67163631091245e-12
S4_486778 4 486778 5.67163631091245e-12
S4_487140 4 487140 3.26554411143871e-07
S4_488939 4 488939 1.41793348171276e-06
