Marker Chr Pos p
S1_2163 1 2163 9.99536380915011e-09
S1_14606 1 14606 5.38830668037998e-12
S1_20646 1 20646 5.36978059989407e-10
S1_20654 1 20654 5.36978059989407e-10
S1_68266 1 68266 0.000937382006422398
S1_69347 1 69347 1.76929207523965e-10
S1_69348 1 69348 3.16478266263692e-10
S1_69349 1 69349 2.16459868142872e-10
S1_69351 1 69351 2.77283562918516e-10
S1_69372 1 69372 5.79191084306045e-13
S1_69379 1 69379 1.42485642988795e-09
S1_80647 1 80647 1.59340106395374e-09
S1_108014 1 108014 2.60109913796984e-05
S1_108017 1 108017 2.60109913796905e-05
S1_112479 1 112479 4.92756890216663e-06
S1_115362 1 115362 1.51992185018242e-08
S1_127140 1 127140 4.12910821061601e-08
S1_128948 1 128948 2.80219075009357e-06
S1_128964 1 128964 5.72568003735864e-12
S1_128966 1 128966 9.09378796882897e-10
S1_129691 1 129691 1.01392260355546e-10
S1_129693 1 129693 1.02020418499058e-10
S1_131173 1 131173 1.57423147971549e-08
S1_132093 1 132093 0.000164792450404029
S1_146207 1 146207 1.77401625187852e-08
S1_169744 1 169744 3.70362183798786e-09
S1_169747 1 169747 1.71671355535977e-08
S1_169751 1 169751 5.60793978199294e-08
S1_169754 1 169754 6.05797123284408e-08
S1_169758 1 169758 5.60793978199256e-08
S1_169760 1 169760 7.49017931383547e-09
S1_176028 1 176028 2.58505345766779e-06
S1_176037 1 176037 3.21821516579628e-05
S1_176038 1 176038 2.46130664058831e-05
S1_189117 1 189117 1.21341274024637e-05
S1_189965 1 189965 1.67707446086062e-06
S1_190768 1 190768 1.79476559230499e-05
S1_193567 1 193567 3.37562254902644e-14
S1_195236 1 195236 2.62650805186972e-15
S1_198136 1 198136 4.68595763117195e-11
S1_198497 1 198497 2.84491308130358e-18
S1_206226 1 206226 1.43545038872003e-10
S1_230999 1 230999 5.27330675705574e-13
S1_246289 1 246289 2.06871242019028e-08
S1_246580 1 246580 0.000521401937187718
S1_248181 1 248181 1.32708410325572e-05
S1_248237 1 248237 2.83076656088717e-10
S1_248239 1 248239 6.82091787583835e-11
S1_248240 1 248240 6.82091787583723e-11
S1_258908 1 258908 1.40875090072134e-11
S1_258992 1 258992 2.29488513978863e-12
S1_265181 1 265181 2.11354840673284e-06
S1_269572 1 269572 6.17573773483471e-05
S1_274584 1 274584 0.000172020507533058
S1_274725 1 274725 5.5366581933243e-06
S1_276000 1 276000 1.0977798612443e-07
S1_282937 1 282937 7.42921276922169e-09
S1_282939 1 282939 7.42921276922169e-09
S1_282946 1 282946 3.35389851709967e-08
S1_282953 1 282953 3.35389851709877e-08
S1_282979 1 282979 3.35389851709967e-08
S1_291198 1 291198 9.07857173926237e-06
S1_299010 1 299010 1.39813267498667e-06
S1_302588 1 302588 3.51936198621547e-05
S1_302700 1 302700 1.26745331502928e-08
S1_310120 1 310120 6.20760590091035e-05
S1_310123 1 310123 0.000228521987090728
S1_310124 1 310124 0.000206759872622928
S1_336005 1 336005 1.64849455749341e-11
S1_336212 1 336212 8.11871320176637e-12
S1_336255 1 336255 1.83589242896132e-11
S1_338084 1 338084 0.000227397954776379
S1_338271 1 338271 1.92530263644618e-10
S1_360647 1 360647 7.72669150601455e-07
S1_360814 1 360814 4.49443950854001e-06
