Marker Chr Pos p
S9_72163 9 72163 3.0727131035522e-05
S9_369302 9 369302 0.000282530541051292
S9_435466 9 435466 0.000432483071648889
S9_493072 9 493072 0.000198474955580116
S9_519639 9 519639 1.50426741508671e-06
S9_546276 9 546276 0.000606989877880732
S9_546308 9 546308 0.000606989877880732
S9_553432 9 553432 0.000425558170345454
S9_553905 9 553905 8.34835158947498e-06
S9_554091 9 554091 0.000530466207592409
S9_561867 9 561867 3.93394160814205e-05
S9_592236 9 592236 8.08342605770558e-07
S9_707322 9 707322 0.000873042306713702
S9_863632 9 863632 0.000319690721508082
S9_1014187 9 1014187 0.000972498316166412
S9_1025975 9 1025975 8.78328095480008e-05
S9_1063488 9 1063488 0.000874935358726892
S9_1066689 9 1066689 0.00013578101894368
S9_1066690 9 1066690 0.000135781018943709
S9_1066692 9 1066692 0.00013578101894368
S9_1066693 9 1066693 0.000135781018943709
S9_1066694 9 1066694 0.000135781018943709
S9_1087413 9 1087413 6.91421156304833e-05
S9_1099372 9 1099372 0.000314501115068662
S9_1099760 9 1099760 9.80339802199576e-05
S9_1100880 9 1100880 0.000770634861201557
S9_1111550 9 1111550 5.33494063100231e-05
S9_1146845 9 1146845 0.000112956183971513
S9_1151760 9 1151760 0.000327718287503978
S9_1207169 9 1207169 1.31181074168649e-05
S9_1207172 9 1207172 1.31181074168649e-05
S9_1207175 9 1207175 1.31181074168649e-05
S9_1207178 9 1207178 1.31181074168649e-05
S9_1235073 9 1235073 3.90111650274432e-05
S9_1237552 9 1237552 0.000194193661096938
S9_1238799 9 1238799 0.000312145367806868
S9_1238801 9 1238801 0.000325043132246783
S9_1238804 9 1238804 0.000312145367806868
S9_1288889 9 1288889 5.23523839329943e-07
S9_1315310 9 1315310 0.000227372108795335
S9_1404084 9 1404084 1.21138731429399e-05
S9_1503814 9 1503814 0.000369108979405337
S9_1503815 9 1503815 0.000369108979405396
S9_1512964 9 1512964 7.32928083797064e-05
S9_1528032 9 1528032 0.000542975139272622
S9_1529126 9 1529126 0.000577610044950153
S9_1534606 9 1534606 0.000962691607619833
S9_1547744 9 1547744 0.000232084147970505
S9_1568612 9 1568612 2.46967925642667e-05
S9_1604865 9 1604865 7.56773772561572e-07
S9_1626327 9 1626327 7.35964068131557e-05
S9_1626334 9 1626334 0.000230999345121511
S9_1719466 9 1719466 5.11951651906482e-05
S9_1742633 9 1742633 1.56183078004476e-05
S9_1784279 9 1784279 2.29309022081816e-05
S9_1873577 9 1873577 7.05567567306804e-07
S9_1888184 9 1888184 2.8543731586056e-06
S9_1958649 9 1958649 0.000973574711871136
S9_2026059 9 2026059 1.38999209888539e-05
S9_2049015 9 2049015 9.87889597981936e-06
S9_2049018 9 2049018 9.87889597981936e-06
