Marker Chr Pos p
S1_399787 1 399787 1.75300419429962e-09
S1_688921 1 688921 0.000235950150117627
S1_744290 1 744290 0.000711181486386793
S1_744354 1 744354 2.58489812952597e-05
S1_783098 1 783098 7.28048104667449e-07
S1_783132 1 783132 7.28048104667449e-07
S1_790857 1 790857 1.97890928173474e-06
S1_790998 1 790998 0.000991588966862238
S1_935999 1 935999 0.000129656830706472
S1_1026373 1 1026373 1.22212635221014e-05
S1_1042800 1 1042800 2.88181031786574e-07
S1_1052600 1 1052600 2.0054500485562e-05
S1_1052601 1 1052601 1.97733285556733e-05
S1_1171830 1 1171830 5.7723883572896e-06
S1_1205518 1 1205518 0.000524153412852789
S1_1205523 1 1205523 0.000524153412852789
S1_1205529 1 1205529 0.000524153412852789
S1_1205530 1 1205530 0.000525781942691694
S1_1210002 1 1210002 0.000368177052695634
S1_1211700 1 1211700 0.000665969035998675
S1_1223474 1 1223474 0.000419814222199141
S1_1223547 1 1223547 0.000723361891465694
S1_1223549 1 1223549 0.000723361891465694
S1_1232715 1 1232715 0.000381443326495817
S1_1263607 1 1263607 0.000169322780808878
S1_1310767 1 1310767 5.71980580802397e-06
S1_1353364 1 1353364 0.000105234516112187
S1_1368043 1 1368043 2.58922329253504e-05
S1_1429922 1 1429922 0.000190581009240851
S1_1459866 1 1459866 0.000117692207384912
S1_1546172 1 1546172 9.0420772378081e-10
S1_1599581 1 1599581 0.00074238407858153
S1_1711769 1 1711769 1.59501375776411e-07
S1_1786146 1 1786146 1.28148790182736e-08
S1_1796539 1 1796539 3.45602318107428e-09
S1_1869088 1 1869088 0.000374165029343688
S1_1894658 1 1894658 0.000214915242178999
S1_1914058 1 1914058 7.030280603998e-09
S1_1923187 1 1923187 0.00025975632503944
S1_2021189 1 2021189 3.17793659647573e-06
S1_2021358 1 2021358 0.000203733440554509
S1_2125320 1 2125320 8.47806521856517e-05
S1_2125355 1 2125355 8.478065218553e-05
S1_2139024 1 2139024 4.02112004895237e-06
S1_2161203 1 2161203 8.19891417657361e-05
S1_2161204 1 2161204 8.19891417657396e-05
S1_2241920 1 2241920 6.02395793106572e-05
S1_2241930 1 2241930 5.8677220074402e-05
S1_2241943 1 2241943 6.02395793106572e-05
S1_2263819 1 2263819 0.00079747459613443
S1_2366057 1 2366057 1.47103855161798e-06
S1_2459679 1 2459679 0.000482147029236132
S1_2459688 1 2459688 0.000362386909515208
S1_2460910 1 2460910 0.000639373814728528
S1_2461228 1 2461228 1.48265533306978e-05
S1_2461371 1 2461371 0.000204996881668651
S1_2461392 1 2461392 0.000204996881668651
S1_2514901 1 2514901 6.48287277600646e-05
S1_2514961 1 2514961 1.70330816219901e-05
S1_2598200 1 2598200 0.000621877369833616
S1_2617974 1 2617974 0.000693029941642111
S1_2623299 1 2623299 2.31233296727392e-07
S1_2623311 1 2623311 5.5174217421152e-08
S1_2623319 1 2623319 2.87769908482815e-07
S1_2679609 1 2679609 0.000878860661657665
S1_2834265 1 2834265 7.93002459232943e-10
S1_2877534 1 2877534 1.64998517952085e-05
S1_2899794 1 2899794 0.00013368421998611
S1_2899811 1 2899811 0.00013368421998611
S1_2918013 1 2918013 5.98149758475536e-10
S1_2934963 1 2934963 0.000264540324581672
S1_2968903 1 2968903 0.000829588430631528
S1_2968905 1 2968905 0.000829588430631681
S1_2969196 1 2969196 2.79156725500075e-05
S1_3070732 1 3070732 0.000194140286413254
S1_3070789 1 3070789 5.06036374266811e-09
S1_3076106 1 3076106 8.61580153124054e-05
S1_3175407 1 3175407 0.000812073573382629
S1_3176793 1 3176793 0.000179118710924686
S1_3227225 1 3227225 0.000738630630788227
S1_3246923 1 3246923 9.89982751059247e-07
S1_3294196 1 3294196 9.26722928528856e-05
S1_3357182 1 3357182 0.000228256520236053
S1_3357183 1 3357183 0.000487380518360184
S1_3361185 1 3361185 0.000400383869106789
S1_3436036 1 3436036 0.000237382195580896
S1_3515697 1 3515697 0.000633470617381921
S1_3688877 1 3688877 0.000301878224369624
S1_3759251 1 3759251 0.000765763596654306
S1_3789658 1 3789658 1.5692260319398e-06
S1_3836688 1 3836688 0.000119071607245404
S1_3836711 1 3836711 0.00011907160724532
S1_3848181 1 3848181 4.54375293496053e-08
S1_3872928 1 3872928 7.76499151990353e-05
S1_3873440 1 3873440 4.26269315865994e-06
S1_3888728 1 3888728 1.54872202924664e-07
S1_3888811 1 3888811 1.37335374423698e-05
S1_3892439 1 3892439 4.89104348719655e-05
S1_3981487 1 3981487 0.000227550694498236
S1_4057430 1 4057430 0.000266733716809294
S1_4057451 1 4057451 0.000319297427144452
S1_4057452 1 4057452 0.00012714902856602
S1_4067423 1 4067423 2.11939624377546e-07
S1_4067424 1 4067424 2.11939624377582e-07
S1_4086754 1 4086754 4.10475321501725e-05
S1_4111918 1 4111918 1.48201965502518e-06
S1_4121528 1 4121528 2.25885852238998e-06
S1_4121529 1 4121529 2.25885852239068e-06
S1_4122218 1 4122218 5.8124252956278e-08
S1_4131987 1 4131987 8.41056952347557e-06
S1_4144156 1 4144156 0.000727014309957176
S1_4146075 1 4146075 7.37649884030721e-05
S1_4146361 1 4146361 5.08693932705735e-06
S1_4146896 1 4146896 3.94338888348751e-06
S1_4146902 1 4146902 3.94338888348751e-06
S1_4146974 1 4146974 1.86943653849672e-05
S1_4146990 1 4146990 1.86943653849672e-05
S1_4153699 1 4153699 1.66916354831309e-08
S1_4197664 1 4197664 9.20485503932338e-05
S1_4204493 1 4204493 0.000296693531190895
S1_4227308 1 4227308 0.00081377624920158
S1_4246893 1 4246893 0.000154858826458072
S1_4246894 1 4246894 6.7807045456945e-05
S1_4247816 1 4247816 2.34403156954012e-09
S1_4286568 1 4286568 0.000651469900447736
S1_4294612 1 4294612 9.97835657591756e-05
S1_4342630 1 4342630 1.35530190895476e-05
S1_4342781 1 4342781 3.96097660275211e-06
S1_4348500 1 4348500 8.02563297372322e-08
S1_4354584 1 4354584 3.56456985424609e-05
S1_4354999 1 4354999 0.000551207999736273
S1_4370869 1 4370869 7.82248972587266e-05
S1_4380159 1 4380159 0.000174259084630828
S1_4380308 1 4380308 0.000411598875576724
S1_4384230 1 4384230 0.000467454303646826
S1_4384254 1 4384254 0.000467454303646826
S1_4385155 1 4385155 2.53356238410314e-05
S1_4385179 1 4385179 2.53356238410272e-05
S1_4385770 1 4385770 0.000782777046139849
S1_4399266 1 4399266 2.33175627114545e-05
S1_4401572 1 4401572 0.000240596328637308
S1_4413542 1 4413542 2.67959237694363e-05
S1_4413743 1 4413743 8.28886809769339e-05
S1_4413748 1 4413748 4.32960287744186e-05
S1_4413801 1 4413801 2.81187009907652e-07
S1_4413979 1 4413979 0.000331670091552817
S1_4416694 1 4416694 4.39819410691687e-05
S1_4435578 1 4435578 8.04849584133477e-07
S1_4442254 1 4442254 0.000534815516213273
S1_4443041 1 4443041 6.38881519838681e-06
S1_4443285 1 4443285 0.00084813467758829
S1_4444227 1 4444227 0.000225467007963765
S1_4444308 1 4444308 0.000101352163803254
S1_4444615 1 4444615 5.32067286670776e-06
