Marker Chr Pos p
S4_111455 4 111455 2.68893911654723e-05
S4_140543 4 140543 9.35431467747396e-08
S4_180789 4 180789 1.39172079198982e-05
S4_187523 4 187523 0.000364112991395225
S4_187570 4 187570 0.000364112991395181
S4_206588 4 206588 0.000578524865114684
S4_218999 4 218999 3.45490268658365e-05
S4_219375 4 219375 0.000565272399166092
S4_295567 4 295567 0.000194067619445648
S4_295987 4 295987 0.000157143877537317
S4_298820 4 298820 0.000115467127642898
S4_299662 4 299662 6.24428540748934e-06
S4_354683 4 354683 3.96708353042249e-05
S4_406675 4 406675 0.00011993412245979
S4_406691 4 406691 0.000119934122459776
S4_550248 4 550248 0.000675796275433013
S4_698729 4 698729 0.000297710432858385
S4_765793 4 765793 0.000525484302974617
S4_792720 4 792720 0.000487442786519866
S4_793412 4 793412 7.85594262910752e-05
S4_866903 4 866903 0.000348620382065666
S4_894107 4 894107 4.84110936290893e-07
S4_967014 4 967014 0.000134250495229176
S4_1004023 4 1004023 0.000302364558323262
S4_1026133 4 1026133 5.35478328829354e-06
S4_1077035 4 1077035 8.85890963798072e-05
S4_1123395 4 1123395 0.000987611797612631
S4_1156549 4 1156549 0.000495388379129209
S4_1156550 4 1156550 0.000495388379129209
S4_1166644 4 1166644 4.37407004509715e-05
S4_1194230 4 1194230 0.000143592069038638
S4_1205148 4 1205148 0.000590894638902602
S4_1209693 4 1209693 0.000875170678800149
S4_1213588 4 1213588 0.000347521105341503
S4_1216845 4 1216845 0.000678738278159973
S4_1223493 4 1223493 0.000362228510919117
S4_1234355 4 1234355 1.30711406927347e-05
S4_1242425 4 1242425 0.000501915689614015
S4_1276329 4 1276329 0.000191787509112345
S4_1389140 4 1389140 1.65578273806172e-15
S4_1442206 4 1442206 1.24787012960824e-05
S4_1467507 4 1467507 0.000910221978151462
S4_1528858 4 1528858 0.000535413270354324
S4_1571978 4 1571978 0.00073556080792423
S4_1601910 4 1601910 0.000755499909191705
S4_1620853 4 1620853 9.99840036663553e-05
S4_1622116 4 1622116 0.000277007411098654
S4_1622150 4 1622150 0.000695049915506195
S4_1626275 4 1626275 4.95737495571577e-06
S4_1626311 4 1626311 1.83488931068095e-05
S4_1627290 4 1627290 8.26373792834885e-05
S4_1628474 4 1628474 8.04476820717093e-05
S4_1658231 4 1658231 0.000981587521368439
S4_1664568 4 1664568 0.000391080632046038
S4_1682742 4 1682742 0.000128306654178391
S4_1682753 4 1682753 0.000248893418188643
S4_1688155 4 1688155 1.71469033995587e-05
S4_1741263 4 1741263 0.000368476010303587
S4_1773714 4 1773714 0.000650231720411791
S4_1779404 4 1779404 0.000253831896555904
S4_1880818 4 1880818 0.000208105029354268
S4_1920277 4 1920277 0.000348100641386848
S4_2010383 4 2010383 8.29600539848257e-05
S4_2070164 4 2070164 0.000304888348275985
S4_2152850 4 2152850 0.000335843962954982
S4_2152852 4 2152852 0.000335843962954982
S4_2152853 4 2152853 0.000335843962954996
S4_2152854 4 2152854 0.000335843962954996
S4_2152855 4 2152855 0.000339173779647971
S4_2216435 4 2216435 0.000899380513833062
S4_2257828 4 2257828 0.000804733725205081
S4_2287738 4 2287738 0.000718417352128028
S4_2302623 4 2302623 0.0005537779760955
S4_2364696 4 2364696 0.000951586247304429
S4_2364974 4 2364974 1.8381317627523e-05
S4_2365603 4 2365603 9.76972087013919e-05
S4_2365623 4 2365623 0.00089838417088687
S4_2368121 4 2368121 9.26769948232642e-05
S4_2368404 4 2368404 5.93529698712156e-05
S4_2372901 4 2372901 4.31852882724688e-05
S4_2400575 4 2400575 2.7115948496798e-06
S4_2571295 4 2571295 0.000368942438274174
S4_2575780 4 2575780 4.37118816187987e-07
S4_2623258 4 2623258 0.000936027225152462
S4_2855978 4 2855978 0.000713836262090949
S4_2866424 4 2866424 0.000986176939098392
S4_2886014 4 2886014 0.000401968700629423
S4_2889509 4 2889509 2.78793800233619e-06
S4_2906533 4 2906533 0.000405421472559974
S4_2970800 4 2970800 8.06205769164312e-06
S4_2976716 4 2976716 1.95913260316713e-06
S4_3005536 4 3005536 0.000849803002464808
S4_3005609 4 3005609 0.000146616320489862
S4_3005610 4 3005610 0.000126059438940214
S4_3005611 4 3005611 0.000125124774348815
S4_3005613 4 3005613 0.000126059438940214
S4_3005614 4 3005614 0.000126059438940208
S4_3005616 4 3005616 0.000126059438940208
S4_3118605 4 3118605 3.80911094110641e-05
S4_3127587 4 3127587 6.42403965110833e-05
S4_3131652 4 3131652 0.000106172706730668
S4_3182395 4 3182395 3.18352423668446e-05
S4_3192456 4 3192456 7.26366307015654e-05
S4_3192477 4 3192477 5.67812221428721e-05
S4_3311103 4 3311103 7.39312297069428e-05
S4_3311104 4 3311104 7.39312297069428e-05
S4_3509809 4 3509809 2.12474137156313e-07
S4_3559057 4 3559057 5.876253563496e-05
S4_3596478 4 3596478 1.49914166398881e-07
S4_3639686 4 3639686 0.000387617878515612
S4_3639699 4 3639699 0.000335423682889377
S4_3671219 4 3671219 0.000349830633719122
S4_3711849 4 3711849 0.000376096340503677
S4_3712125 4 3712125 0.000138629422444579
S4_3808395 4 3808395 1.09995027641102e-13
S4_3810924 4 3810924 0.000314088958346759
S4_3913998 4 3913998 0.000211327335509523
S4_3929285 4 3929285 3.97056505193027e-05
S4_3974672 4 3974672 2.53785248297618e-06
S4_4004451 4 4004451 0.000159857103796232
S4_4004601 4 4004601 0.000115479236656983
S4_4129822 4 4129822 0.000773150142812235
S4_4222919 4 4222919 8.60700129771786e-05
S4_4250889 4 4250889 0.000728182625783312
S4_4342041 4 4342041 2.41675535030857e-05
S4_4393174 4 4393174 0.000163047410177669
S4_4446752 4 4446752 0.000270696285372193
S4_4477572 4 4477572 0.000580796763235885
S4_4480455 4 4480455 8.03927135196369e-07
S4_4516429 4 4516429 6.83828977983217e-05
S4_4541271 4 4541271 4.52054392581824e-08
S4_4547729 4 4547729 2.89576297165266e-06
S4_4547730 4 4547730 1.76245476542892e-06
S4_4595576 4 4595576 0.000269816620787597
S4_4603578 4 4603578 3.61339130342755e-06
S4_4644758 4 4644758 3.76909866477307e-05
S4_4644762 4 4644762 3.62527801269068e-06
S4_4644765 4 4644765 4.05410477841127e-09
S4_4776360 4 4776360 0.000290953580946705
S4_5042376 4 5042376 0.000637982830824382
S4_5103375 4 5103375 0.000359097329319715
S4_5179505 4 5179505 0.000718937376987207
S4_5232786 4 5232786 0.000739768622866997
S4_5234953 4 5234953 0.000186424065425314
S4_5240203 4 5240203 0.000400562749332454
S4_5240352 4 5240352 0.000922969018925668
S4_5240378 4 5240378 0.000922969018925704
S4_5242402 4 5242402 1.11150678170097e-05
S4_5243002 4 5243002 0.000408246432349353
S4_5255279 4 5255279 7.95627512245049e-07
S4_5320940 4 5320940 0.000186426512938968
S4_5353076 4 5353076 0.000218490870284855
S4_5353469 4 5353469 1.29992502946587e-05
S4_5377682 4 5377682 0.000549815299702722
S4_5377917 4 5377917 0.000544218674447066
S4_5385556 4 5385556 0.000335181458526023
S4_5385705 4 5385705 0.000277543762199736
S4_5385815 4 5385815 2.80406741666541e-06
S4_5385816 4 5385816 2.80406741666555e-06
S4_5385817 4 5385817 2.80406741666541e-06
S4_5400279 4 5400279 2.74938279651125e-05
S4_5408050 4 5408050 1.69845461263527e-11
S4_5408054 4 5408054 2.88028708580653e-05
S4_5408131 4 5408131 6.95866295512686e-07
S4_5408144 4 5408144 7.33565143155015e-07
S4_5435357 4 5435357 2.81379568795506e-06
S4_5457074 4 5457074 0.000467407172877412
S4_5473838 4 5473838 0.000724668144057857
S4_5473842 4 5473842 0.000724668144057857
S4_5484630 4 5484630 7.82878507838867e-05
S4_5488335 4 5488335 0.000258201903659253
S4_5607465 4 5607465 0.000180562973619575
S4_5646585 4 5646585 0.00020371461777879
S4_5679211 4 5679211 6.81683885269747e-06
S4_5679968 4 5679968 5.80362386037886e-11
S4_5723712 4 5723712 0.000217539806491358
S4_5723722 4 5723722 0.000217539806491349
S4_5723735 4 5723735 0.000217539806491349
S4_5723985 4 5723985 0.000886099514240831
S4_5730455 4 5730455 0.000409847510461835
S4_5730497 4 5730497 0.00018866687933025
S4_5730498 4 5730498 0.000188666879330222
S4_5732421 4 5732421 0.00012375192259024
S4_5732696 4 5732696 0.000161721310685306
S4_5732709 4 5732709 0.000152564732308223
S4_5732726 4 5732726 0.000152564732308223
S4_5829954 4 5829954 0.000213217970615318
S4_5896377 4 5896377 4.82368436578737e-06
S4_5897984 4 5897984 0.00043345710586185
S4_5917935 4 5917935 0.00054322251644803
S4_5923638 4 5923638 4.64984309039862e-05
S4_6091226 4 6091226 0.000166748845381396
S4_6091240 4 6091240 0.000166748845381396
S4_6091260 4 6091260 0.000363740346828103
S4_6091899 4 6091899 2.44912119031987e-05
S4_6091919 4 6091919 2.44912119031987e-05
S4_6122576 4 6122576 9.70058193359469e-13
S4_6158151 4 6158151 0.000149703734864482
S4_6158170 4 6158170 0.000118582927611091
S4_6158301 4 6158301 0.000369417743623047
S4_6190364 4 6190364 0.000486150906542485
S4_6209289 4 6209289 0.000717495379252482
S4_6213968 4 6213968 8.30803329579513e-05
S4_6236392 4 6236392 0.000890546358331631
S4_6248627 4 6248627 3.56722289048157e-06
S4_6251900 4 6251900 0.000603787283741171
S4_6252085 4 6252085 0.000984045010746827
S4_6252766 4 6252766 2.46173176174733e-06
S4_6274394 4 6274394 0.000258131645016488
S4_6286134 4 6286134 3.55375967635593e-05
S4_6288672 4 6288672 0.000246767799467313
S4_6293663 4 6293663 0.000267682151574508
S4_6295698 4 6295698 8.30862683417267e-05
S4_6327197 4 6327197 0.000136156070501264
S4_6327255 4 6327255 0.000113798325565094
S4_6328099 4 6328099 0.000769520185196033
S4_6328100 4 6328100 0.000769520185196033
S4_6328102 4 6328102 0.000769520185196033
S4_6328103 4 6328103 0.000769520185196033
S4_6328104 4 6328104 0.000769520185196033
S4_6328105 4 6328105 0.000769520185196033
S4_6328106 4 6328106 0.000769520185196033
S4_6328107 4 6328107 0.000769520185196033
S4_6329084 4 6329084 5.27776339384166e-16
S4_6334823 4 6334823 0.000468459290083737
S4_6352119 4 6352119 8.04918058397532e-06
S4_6355574 4 6355574 0.000467674955736452
S4_6416474 4 6416474 0.000818156948115971
S4_6439556 4 6439556 5.90382317433721e-07
S4_6450105 4 6450105 2.53219796438178e-08
S4_6456899 4 6456899 0.000280659483091466
S4_6456924 4 6456924 0.000411569715762483
S4_6459464 4 6459464 3.59638364568579e-05
S4_6459476 4 6459476 3.59638364568579e-05
S4_6705208 4 6705208 1.03401634220856e-05
S4_6715770 4 6715770 0.000243725973367753
S4_6715771 4 6715771 0.000341837547031922
S4_6724796 4 6724796 0.000195837812544398
S4_6749168 4 6749168 0.000981450423456903
S4_6749171 4 6749171 0.000923639712541586
S4_6901489 4 6901489 0.000928485577189852
S4_6945732 4 6945732 0.000597769873926162
S4_7025363 4 7025363 1.9891265594855e-05
S4_7073165 4 7073165 0.000487777446244576
S4_7095260 4 7095260 0.000816426025028968
S4_7127186 4 7127186 0.000426110105728513
S4_7145760 4 7145760 7.09545442854959e-05
S4_7165876 4 7165876 0.000128285642729749
S4_7237078 4 7237078 2.66488436985691e-06
S4_7252016 4 7252016 0.000923148356558825
S4_7375049 4 7375049 3.55404638338358e-06
S4_7375058 4 7375058 0.000206793230197956
S4_7375059 4 7375059 0.000170295136244202
S4_7380355 4 7380355 1.56134166413113e-06
S4_7381362 4 7381362 3.8865351153374e-05
S4_7381458 4 7381458 7.63677228686259e-07
S4_7381539 4 7381539 1.06987091342876e-07
S4_7442695 4 7442695 1.36516364875147e-08
S4_7497983 4 7497983 4.89985265433066e-05
S4_7514538 4 7514538 6.29643381675085e-05
S4_7521911 4 7521911 0.000636546895417691
S4_7593561 4 7593561 1.37446565502705e-05
S4_7607192 4 7607192 0.000124350640609455
S4_7607230 4 7607230 0.000124350640609455
S4_7610649 4 7610649 2.29682257284654e-05
S4_7640353 4 7640353 4.79124253472332e-06
S4_7656301 4 7656301 0.000963931019956778
S4_7685472 4 7685472 0.000832178411628985
S4_7685499 4 7685499 6.59908501217882e-07
S4_7816399 4 7816399 0.00011234640461701
S4_7832122 4 7832122 6.76838892235312e-08
S4_7867465 4 7867465 1.40415870040938e-06
S4_7872478 4 7872478 0.000233395801041742
S4_7872482 4 7872482 0.000233395801041742
S4_7953060 4 7953060 4.66781654274886e-05
S4_7972127 4 7972127 6.79563163620929e-06
S4_7982556 4 7982556 2.28931138387595e-12
S4_8022230 4 8022230 2.78243660647092e-06
S4_8030186 4 8030186 1.51759478040897e-05
S4_8030195 4 8030195 1.46357767592917e-05
S4_8066083 4 8066083 0.000227215374670117
S4_8111906 4 8111906 0.000202697292837945
S4_8114120 4 8114120 0.000432414123454066
S4_8127420 4 8127420 2.45980180077472e-08
S4_8132632 4 8132632 4.26614149648813e-06
S4_8152781 4 8152781 0.000305833956784612
S4_8153019 4 8153019 0.000120503054074177
S4_8165349 4 8165349 1.23534994362849e-09
S4_8321444 4 8321444 0.000658575557881239
S4_8372281 4 8372281 2.9104375734655e-05
S4_8372290 4 8372290 2.9104375734655e-05
S4_8372314 4 8372314 2.91043757346559e-05
S4_8458580 4 8458580 4.76526705206443e-05
S4_8651548 4 8651548 0.000180558778953681
S4_8651551 4 8651551 0.000175445252042291
S4_8652029 4 8652029 9.91894869854053e-05
S4_8662646 4 8662646 0.00011364324581972
S4_8856533 4 8856533 0.000486012694400081
S4_8893321 4 8893321 6.17664434886636e-05
S4_8893326 4 8893326 6.17664434886636e-05
S4_9029538 4 9029538 1.75457303781524e-05
S4_9120694 4 9120694 0.000312142537859219
S4_9551764 4 9551764 9.32312351514382e-05
S4_9551765 4 9551765 9.32312351514423e-05
S4_9748254 4 9748254 0.000284534649997884
S4_9795376 4 9795376 0.000590930251357638
S4_9955357 4 9955357 0.000495000932298092
S4_9969809 4 9969809 0.000159636164355914
S4_9978295 4 9978295 0.000225688132649973
S4_10027868 4 10027868 0.000363599582114574
