"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"Zm00001eb105640",5.21040522893923e-06,4,"Yes","0.05612959,0.5550161,1.195078e-05,5.507376e-06"
"Zm00001eb152300",7.07985611617667e-05,2,"Yes","0.8756732,3.539987e-05"
"Zm00001eb211300",0.000111851370862892,2,"Yes","5.592804e-05,0.6941243"
"Zm00001eb038360",0.0003728087,1,"No","0.0003728087"
"Zm00001eb409220",0.000600914662768015,9,"Yes","0.9205524,3.528116e-05,0.1302862,0.1301689,0.9339093,0.5256828,0.06299045,0.9238156,0.9082664"
"Zm00001eb360610",0.000642774789540557,3,"Yes","0.5447785,0.009094442,0.0005860568"
"Zm00001eb395600",0.0007349955,1,"No","0.0007349955"
"Zm00001eb038350",0.000745509537385947,2,"Yes","0.0003728087,0.867944"
"Zm00001eb415340",0.0009500197,1,"No","0.0009500197"
"Zm00001eb395820",0.000973619897993272,5,"Yes","0.0006850649,0.0008177462,0.7707216,0.7906921,0.8801762"
"Zm00001eb010730",0.00101067776006725,2,"Yes","0.9856464,0.0005054538"
"Zm00001eb067460",0.00112513746747112,4,"Yes","0.004053541,0.914899,0.0006770344,0.4480892"
"Zm00001eb360620",0.00119659563776908,4,"Yes","0.5447785,0.009094442,0.0005860568,0.6744822"
"Zm00001eb395380",0.001320549,1,"No","0.001320549"
"Zm00001eb127220",0.00147131937417289,2,"Yes","0.9963763,0.0007444489"
"Zm00001eb289090",0.001852715,1,"No","0.001852715"
"Zm00001eb160190",0.0021424,1,"No","0.0021424"
"Zm00001eb265760",0.00232615104719913,3,"Yes","0.01317871,0.9204128,0.01815682"
"Zm00001eb416860",0.00240606256876241,2,"Yes","0.9632399,0.001204079"
"Zm00001eb013870",0.0035993873031096,2,"Yes","0.001802849,0.5463948"
"Zm00001eb371500",0.00423563031304686,3,"Yes","0.03333748,0.0007986183,0.104659"
"Zm00001eb153710",0.00439609360739512,3,"Yes","0.1396181,0.01266353,0.01138434"
"Zm00001eb313550",0.00461777,1,"No","0.00461777"
"Zm00001eb203260",0.00467801888429353,5,"Yes","0.0004256994,0.3701129,0.9761669,0.7631758,0.9984998"
"Zm00001eb273040",0.00490425827289509,4,"Yes","0.02001563,0.4808159,0.1269597,0.01587016"
"Zm00001eb354890",0.00550793332115718,3,"Yes","0.4549044,0.6322111,0.0009505488"
"Zm00001eb214910",0.00580411506046863,5,"Yes","0.06559196,0.5841463,0.004378463,0.004378463,0.186606"
"Zm00001eb430510",0.0066075943049646,4,"Yes","0.0015952,0.5147781,0.4954878,0.5103443"
"Zm00001eb073880",0.00685613629946658,5,"Yes","0.3651889,0.11589,0.01439361,0.2594329,0.006369417"
"Zm00001eb159560",0.006908868,1,"No","0.006908868"
"Zm00001eb321430",0.0069180009869142,2,"Yes","0.003535212,0.3728117"
"Zm00001eb351250",0.00753557023016049,2,"Yes","0.1850521,0.004425392"
"Zm00001eb324730",0.00758281253559667,6,"Yes","0.01033892,0.6261741,0.9389634,0.01704549,0.01618243,0.4660652"
"Zm00001eb057360",0.0087085139670714,3,"Yes","0.001505776,0.05161557,0.7879172"
